,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Erro Gostoso (Ao Vivo),Simone Mendes,14,13523463,3.8%,https://www.youtube.com/watch?v=mr09lDl_Tfk,2023-04-28,2023-05-04
1,2,2.0,Nosso Quadro,Ana Castela,13,11460499,0.9%,https://www.youtube.com/watch?v=r9GrcxTGNWg,2023-04-28,2023-05-04
2,3,,Conexões de Máfia (feat. Rich The Kid),Matuê,1,10939876,,https://www.youtube.com/watch?v=rGHJ0mqean4,2023-04-28,2023-05-04
3,4,7.0,Seu Brilho Sumiu (Ao Vivo),Israel & Rodolffo & Mari Fernandez,8,7837419,8.1%,https://www.youtube.com/watch?v=bHT5GvYi6io,2023-04-28,2023-05-04
4,5,6.0,Oi Balde (Ao Vivo),Zé Neto & Cristiano,11,7183387,-3.2%,https://www.youtube.com/watch?v=HK7bSTeQw6U,2023-04-28,2023-05-04
5,6,5.0,Leão,Marília Mendonça,21,7090645,-8.5%,https://www.youtube.com/watch?v=tI55Zu9uZEM,2023-04-28,2023-05-04
6,7,3.0,Os Bico Tão Se Perguntando (Let’s Go 3),MC PH,4,6554059,-23.5%,https://www.youtube.com/watch?v=uvbKI8Bc9dA,2023-04-28,2023-05-04
7,8,9.0,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,16,6246148,-3.2%,https://www.youtube.com/watch?v=29WR7F4TDUI,2023-04-28,2023-05-04
8,9,10.0,Me Atraiu (Ao Vivo),Gabriela Rocha,13,6161706,-1.3%,https://www.youtube.com/watch?v=Z6cONvRUFZQ,2023-04-28,2023-05-04
9,10,14.0,Desejo Imortal (It Must Have Been Love) [Ao Vivo],Gusttavo Lima,3,5838401,7.3%,https://www.youtube.com/watch?v=-UUe7g8-E0k,2023-04-28,2023-05-04
10,11,13.0,ELA PIROU NA DODGE RAM,Luan Pereira & MC Ryan SP,7,5738974,-0.6%,https://www.youtube.com/watch?v=eGpIwanODHw,2023-04-28,2023-05-04
11,12,12.0,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,20,5623378,-6.5%,https://www.youtube.com/watch?v=sOgYk0iXNls,2023-04-28,2023-05-04
12,13,8.0,Vacilão,"Zé Felipe, Igow & Wesley Safadão",7,5448190,-20.3%,https://www.youtube.com/watch?v=Ve6Am4IOX-Q,2023-04-28,2023-05-04
13,14,11.0,085 (Ao Vivo),MC Rogerinho,10,5194799,-14.2%,https://www.youtube.com/watch?v=LpHfPPqjUOk,2023-04-28,2023-05-04
14,15,15.0,Coração de Gelo,WIU,22,5039855,-5.2%,https://www.youtube.com/watch?v=p03BWB5SN4M,2023-04-28,2023-05-04
15,16,17.0,Bokaloka,"DJ BOY, Mc Kako, MC Joãozinho VT, MC Tuto, MC V7, Mc Erik, Mc Pê Leal, MC Vine7 & MC Don Juan",26,4996485,3.2%,https://www.youtube.com/watch?v=BBUdg9S4Ii4,2023-04-28,2023-05-04
16,17,18.0,Não Vitalício (Nunca Mais) [Ao Vivo],Matheus & Kauan & Mari Fernandez,13,4336391,-3.8%,https://www.youtube.com/watch?v=OO1nHL70qEE,2023-04-28,2023-05-04
17,18,23.0,Não Para,"Belle Kaffer, Ana Castela & Charles New",9,4212845,4.9%,https://www.youtube.com/watch?v=NbOBWn43wGc,2023-04-28,2023-05-04
18,19,16.0,MINHA CURA,MC Cabelinho,18,4194834,-15.3%,https://www.youtube.com/watch?v=har3c93pJe0,2023-04-28,2023-05-04
