,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
29,30,22.0,"MC Paiva - Vou Dichavando o Colombinha (Áudio Oficial) DJ Victor (feat. Mc Kadu, MC GP & Mc Kanhoto)","MC Ryan SP, Mc Paiva ZS & Mc IG",7,3940061,-11.6%,https://www.youtube.com/watch?v=6pNgNcGCSao,2022-02-11,2022-02-17
30,31,23.0,Todo Mundo Menos Você,Marília Mendonça & Maiara & Maraisa,21,3925157,-10.2%,https://www.youtube.com/watch?v=UDVr3ab3NVM,2022-02-11,2022-02-17
31,32,26.0,Não Vou Te Bloquear (Ao Vivo),"MC Don Juan, Tarcísio do Acordeon & DG e Batidão Stronda",8,3769270,-7.3%,https://www.youtube.com/watch?v=6lsOfEHb4C4,2022-02-11,2022-02-17
32,33,25.0,Esqueça-Me Se For Capaz,Marília Mendonça & Maiara & Maraisa,18,3722797,-9.1%,https://www.youtube.com/watch?v=I8va_ChEIAI,2022-02-11,2022-02-17
33,34,97.0,DANÇARINA (Remix),PEDRO SAMPAIO & MC Pedrinho,2,3703451,141.5%,https://www.youtube.com/watch?v=I_gwjhvXxzM,2022-02-11,2022-02-17
34,35,28.0,Estrelinha (feat. Marília Mendonça),Di Paullo & Paulino,18,3645572,-4.1%,https://www.youtube.com/watch?v=88_jnJP0OtA,2022-02-11,2022-02-17
35,36,36.0,Anota Aí,MC Lipi ,9,3610569,1.7%,https://www.youtube.com/watch?v=OXFN3ZMgaVk,2022-02-11,2022-02-17
36,37,42.0,Molhando O Volante (Live),Jorge & Mateus,10,3564107,6.5%,https://www.youtube.com/watch?v=_SjTFD9qVuE,2022-02-11,2022-02-17
37,38,63.0,Ela e Ela,Zé Neto & Cristiano,22,3494090,45.2%,https://www.youtube.com/watch?v=jyFqlWOVOC0,2022-02-11,2022-02-17
38,39,27.0,A Cara do Crime 2 (Cansou de Playboy),"Mc Poze do Rodo, Bielzin, Xamã & MC Cabelinho",5,3490792,-13.3%,https://www.youtube.com/watch?v=PJqHlzBiZ0A,2022-02-11,2022-02-17
39,40,31.0,A Cara do Crime (Nós Incomoda),"Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest & Neo Beats",38,3394550,-9.2%,https://www.youtube.com/watch?v=2PRAiVs3MVc,2022-02-11,2022-02-17
40,41,34.0,Revoada No Colchão,Zé Felipe & Marcynho Sensação,23,3379366,-7.3%,https://www.youtube.com/watch?v=0jnZreO4Dvs,2022-02-11,2022-02-17
41,42,33.0,Baby Me Atende,Matheus Fernandes & Dilsinho,47,3378154,-7.8%,https://www.youtube.com/watch?v=qMEsx__88Gk,2022-02-11,2022-02-17
42,43,60.0,Coração Cachorro (Late Coração),Ávine Vinny & Matheus Fernandes,21,3342737,30.7%,https://www.youtube.com/watch?v=pGttcnBBzW4,2022-02-11,2022-02-17
43,44,41.0,Ficha Limpa (Ao Vivo),Gusttavo Lima,36,3273515,-2.4%,https://www.youtube.com/watch?v=_7DKuv_xsuY,2022-02-11,2022-02-17
44,45,50.0,Alívio,Jessé Aguiar,39,3250629,6%,https://www.youtube.com/watch?v=JgLFoArntlI,2022-02-11,2022-02-17
45,46,39.0,A QUEDA,Gloria Groove,18,3227404,-7.5%,https://www.youtube.com/watch?v=BpxrvcYDnf4,2022-02-11,2022-02-17
46,47,,Desbloqueado (Ao Vivo),Diego & Victor Hugo,25,3220150,,https://www.youtube.com/watch?v=eJO62WkGzcU,2022-02-11,2022-02-17
47,48,40.0,Seu Perfil (Ao Vivo),Henrique & Juliano,3,3169170,-7.7%,https://www.youtube.com/watch?v=KvAagUxO3OY,2022-02-11,2022-02-17
48,49,45.0,ANACONDA *o* ~~~,Luísa Sonza & Mariah Angeliq ,10,3149643,-5%,https://www.youtube.com/watch?v=iLTR0UyG2Yo,2022-02-11,2022-02-17
49,50,38.0,Terra Prometida (feat. Mainstreet),Oruam & Zack Vox,4,3055891,-12.9%,https://www.youtube.com/watch?v=yvHbajFWOQE,2022-02-11,2022-02-17
50,51,20.0,Malvadão 3,Xamã,6,3020732,-34.2%,https://www.youtube.com/watch?v=fo2iXmnmx0w,2022-02-11,2022-02-17
51,52,44.0,Novinha Malada do Insta,Mc Josh,5,2935450,-11.9%,https://www.youtube.com/watch?v=yscpKRgaQdE,2022-02-11,2022-02-17
52,53,48.0,Coração Gelado 3,"DJ BOY, MC Joãozinho VT, Mc Kako, MC Ryan SP, MC V7, MC Leozinho ZS, Mc IG & MC Letto",9,2922762,-5.6%,https://www.youtube.com/watch?v=2PkxaVyVLpE,2022-02-11,2022-02-17
53,54,52.0,LEILÃO,Gloria Groove,12,2826187,-7.5%,https://www.youtube.com/watch?v=X7cz9v6mHzg,2022-02-11,2022-02-17
54,55,29.0,ABALO EMOCIONAL (Ao Vivo),Luan Santana,2,2805545,-25.6%,https://www.youtube.com/watch?v=cPGKKktrObc,2022-02-11,2022-02-17
55,56,54.0,ESSE É LADRÃO,DJ BRUNIN DA NT & MC Topre,4,2753788,-8.1%,https://www.youtube.com/watch?v=4Y7c0DIdG3A,2022-02-11,2022-02-17
56,57,30.0,Amava Nada (Ao Vivo),Lucas Lucco & Marília Mendonça,2,2753476,-26.6%,https://www.youtube.com/watch?v=4FaHeREoRUc,2022-02-11,2022-02-17
57,58,57.0,ONDA DO BERIMBAU,dj eduardo da favela do pó & MC Menor MT,8,2721997,-3.5%,https://www.youtube.com/watch?v=uiF6lbyVS-4,2022-02-11,2022-02-17
58,59,58.0,ESSÊNCIA DE CRIA (feat. Neo Beats),"MC Cabelinho, Bielzin, Mc Poze do Rodo & Tz da Coronel",9,2576698,-5.3%,https://www.youtube.com/watch?v=hyDElqwFnYI,2022-02-11,2022-02-17
59,60,43.0,NO CHÃO NOVINHA,Anitta & PEDRO SAMPAIO,10,2573932,-22.8%,https://www.youtube.com/watch?v=ls74YCwYB4k,2022-02-11,2022-02-17
60,61,51.0,Passando o Rodo (feat. Lara Silva),"POCAH, MC Mirella & Tainá Costa",11,2572271,-15.9%,https://www.youtube.com/watch?v=IEDv84S-gqw,2022-02-11,2022-02-17
61,62,56.0,Saudade e Solidão (En Vivo),Vitor Fernandes,8,2493633,-11.9%,https://www.youtube.com/watch?v=SNbURUnTYCM,2022-02-11,2022-02-17
62,63,37.0,Boys Don't Cry,Anitta,3,2410443,-31.9%,https://www.youtube.com/watch?v=PkzJgGZBFDg,2022-02-11,2022-02-17
63,64,59.0,Não Sei o Que Lá,Marília Mendonça & Maiara & Maraisa,19,2407720,-7.7%,https://www.youtube.com/watch?v=vMMRpr2PXSw,2022-02-11,2022-02-17
64,65,80.0,Putariazinha,Felipe Amorim,21,2312466,25.1%,https://www.youtube.com/watch?v=_30UknzUmcw,2022-02-11,2022-02-17
65,66,72.0,Formosa,Kaio Viana & MC CJ,9,2258734,6.3%,https://www.youtube.com/watch?v=HVSSnhgm8So,2022-02-11,2022-02-17
66,67,66.0,Motel Afrodite (Live),Marília Mendonça & Maiara & Maraisa,18,2191100,-6.3%,https://www.youtube.com/watch?v=qZxXZ2UpaBs,2022-02-11,2022-02-17
67,68,90.0,Senta Com Amor,Furacão Hit,2,2185188,33.2%,https://www.youtube.com/watch?v=krfwVY9HaDk,2022-02-11,2022-02-17
68,69,68.0,Acordo (Ao Vivo),Henrique & Juliano,17,2184141,-4.2%,https://www.youtube.com/watch?v=Rr5yQs-s0_0,2022-02-11,2022-02-17
69,70,70.0,"MT Eu Fiquei Com Uma Puta, Uma Puta Vontade VS Beat Serie Gold",Dj menor do sb,5,2180486,0%,https://www.youtube.com/watch?v=UL7-YIS_R4Y,2022-02-11,2022-02-17
70,71,62.0,Quebradas,"MC Paulin da Capital, MC Lipi , Dj GM & MC Cabelinho",11,2179501,-11.3%,https://www.youtube.com/watch?v=ENHwrVK0wn8,2022-02-11,2022-02-17
71,72,,Eu Sei De Cor (Ao Vivo),Marília Mendonça,52,2128825,,https://www.youtube.com/watch?v=2QTCKfVN1ZE,2022-02-11,2022-02-17
72,73,75.0,Socadona (feat. Mr. Vegas),"Ludmilla, Mariah Angeliq  & Topo La Mascara",3,2125709,4.1%,https://www.youtube.com/watch?v=15wVHmz_Aag,2022-02-11,2022-02-17
73,74,69.0,Ela me Falou Que Quer Rave,"MC LEVIN, DJ Nikolas Alves Exclusive, Dj Kaioken & Dj Gege",17,2017169,-9.3%,https://www.youtube.com/watch?v=,2022-02-11,2022-02-17
74,75,,Aquelas Coisas (Ao Vivo),João Gomes & Tarcísio do Acordeon,24,1982108,,https://www.youtube.com/watch?v=mpiX5Szs-Xs,2022-02-11,2022-02-17
75,76,55.0,Enemy (feat. JID),Imagine Dragons,14,1961856,-34.4%,https://www.youtube.com/watch?v=D9G1VOjN_84,2022-02-11,2022-02-17
76,77,74.0,Sem Dó,Matuê & L7NNON,7,1956605,-6.4%,https://www.youtube.com/watch?v=G-zyOLsfEBQ,2022-02-11,2022-02-17
77,78,76.0,MALDITA PERIGOSA,DJ VILÃO & MC Scar,8,1948478,-2.5%,https://www.youtube.com/watch?v=Amf8JCOKCUA,2022-02-11,2022-02-17
78,79,78.0,Chá De Casa Nova (Ao Vivo),Henrique & Juliano,10,1924957,-1.2%,https://www.youtube.com/watch?v=9Et53l5l-FE,2022-02-11,2022-02-17
79,80,73.0,Uma Ex (Ao Vivo),Murilo Huff & Jorge,17,1857568,-12.3%,https://www.youtube.com/watch?v=veKig4zrOFs,2022-02-11,2022-02-17
80,81,,Melhor Ser Uma Saudade (En Vivo),Zé Neto & Cristiano,2,1829526,,https://www.youtube.com/watch?v=XUbnhFO0bUc,2022-02-11,2022-02-17
81,82,81.0,Maldivas,Ludmilla,3,1806316,-1.3%,https://www.youtube.com/watch?v=VsIp4-vnqlw,2022-02-11,2022-02-17
82,83,,Ela Não Vai Voltar (Ao Vivo),João Gomes,18,1736196,,https://www.youtube.com/watch?v=b2bHm9vZYpQ,2022-02-11,2022-02-17
83,84,77.0,Passar de Foguetão 2 (Ao vivo),"MC Don Juan, MC Hariel & MC Ryan SP",15,1733270,-12.3%,https://www.youtube.com/watch?v=GBXt9oB407c,2022-02-11,2022-02-17
84,85,,Se Tiver Coragem Joga Fora / Inevitável / Meu Segredo / Não Imploro por Amor / Então Pode Ir (Ao Vivo),Murilo Huff,2,1685121,,https://www.youtube.com/watch?v=jbS0GWNwG00,2022-02-11,2022-02-17
85,86,88.0,Easy On Me,Adele,11,1672342,0.6%,https://www.youtube.com/watch?v=X-yIEMduRXk,2022-02-11,2022-02-17
86,87,79.0,Não Me Arranha (Ao Vivo),Gusttavo Lima,19,1645147,-13.3%,https://www.youtube.com/watch?v=CGbvMQ7xDtE,2022-02-11,2022-02-17
87,88,85.0,Numanice Lud Session: Modo Avião / A Tua Voz / 700 Por Hora / Radar / A Música Mais Triste do Ano (Ao vivo),Ludmilla & Gloria Groove,8,1620110,-8.5%,https://www.youtube.com/watch?v=lhDKryCuhhs,2022-02-11,2022-02-17
88,89,86.0,Fã Clube,Marília Mendonça & Maiara & Maraisa,15,1595155,-6.1%,https://www.youtube.com/watch?v=gwS9nU4Aavw,2022-02-11,2022-02-17
89,90,,Incrivel Jogando a Potranca,Mc Gabzin & DJ Swat,1,1583748,,https://www.youtube.com/watch?v=H7Ou8HPU3Ko,2022-02-11,2022-02-17
90,91,96.0,Universo Conspirou (Ao Vivo),Henrique & Juliano,7,1576011,2.7%,https://www.youtube.com/watch?v=FpsTsW408s4,2022-02-11,2022-02-17
91,92,89.0,Joga na Cara,MC Braz & MC Gabluca,2,1553881,-5.8%,https://www.youtube.com/watch?v=G75DLlt1GuQ,2022-02-11,2022-02-17
92,93,,Unstoppable,Sia,3,1547422,,https://www.youtube.com/watch?v=YaEG2aWJnZ8,2022-02-11,2022-02-17
93,94,,Batom de Cereja,Israel & Rodolffo,32,1508386,,https://www.youtube.com/watch?v=3vYeQLJ2as4,2022-02-11,2022-02-17
94,95,83.0,Eu Já Tava Bem (Ao Vivo),Wesley Safadão,11,1503461,-17.6%,https://www.youtube.com/watch?v=XpNWBVtXFsI,2022-02-11,2022-02-17
95,96,71.0,Hoje Eu Vou Te Usar,Mari Fernandez & Felipe Amorim,2,1500571,-31%,https://www.youtube.com/watch?v=_0bDIQgliHg,2022-02-11,2022-02-17
96,97,,Mais um Favelado,"Dj GM, MC Lipi , MC Lele JP, MC Lemos & MC Liro",9,1485009,,https://www.youtube.com/watch?v=txqvRehMqRg,2022-02-11,2022-02-17
97,98,,Rasteira (Ao Vivo),Henrique & Juliano,9,1459300,,https://www.youtube.com/watch?v=lWMTOl1KPbs,2022-02-11,2022-02-17
98,99,,Bye Bye (Ao Vivo),Marília Mendonça,26,1453021,,https://www.youtube.com/watch?v=tnfbhjbbmu4,2022-02-11,2022-02-17
99,100,,Sem Filtro,IZA,2,1448890,,https://www.youtube.com/watch?v=fWVTtwI4Rco,2022-02-11,2022-02-17
