,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Tem Cabaré Essa Noite,Nivaldo Marques & NATTAN,5,14093052,-0.5%,https://www.youtube.com/watch?v=WiNYFwIfg4w,2022-08-05,2022-08-11
1,2,2.0,"Pipoco (feat. Melody, Dj Chris No Beat & Luan Pereira & Dj Chris No Beat)",Ana Castela,12,12962104,-6.9%,https://www.youtube.com/watch?v=69JAoslGYI8,2022-08-05,2022-08-11
2,3,3.0,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",10,9813557,-1.2%,https://www.youtube.com/watch?v=NbB6qMA2lts,2022-08-05,2022-08-11
3,4,5.0,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,16,8062892,-0.1%,https://www.youtube.com/watch?v=psdZRggL7cI,2022-08-05,2022-08-11
4,5,7.0,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,19,7681274,-4.1%,https://www.youtube.com/watch?v=rTJSWmgbVwA,2022-08-05,2022-08-11
5,6,4.0,CACHORRINHAS,Luísa Sonza,4,7288296,-16.1%,https://www.youtube.com/watch?v=__ur8Ykcivw,2022-08-05,2022-08-11
6,7,10.0,Casei Com a Putaria (feat. Love Funk),"Mc Paiva ZS, MC Ryan SP & Love Funk",6,7209010,6.8%,https://www.youtube.com/watch?v=8NjXVsLHIg8,2022-08-05,2022-08-11
7,8,9.0,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,5,7129627,4.9%,https://www.youtube.com/watch?v=hOGuaMazCz8,2022-08-05,2022-08-11
8,9,8.0,Bandido,Zé Felipe & Mc Mari,8,6787980,-8%,https://www.youtube.com/watch?v=YxGYumo6tpU,2022-08-05,2022-08-11
9,10,6.0,Metflix,"Mc Poze do Rodo, Mainstreet, Ajaxx & --",4,6292063,-21.6%,https://www.youtube.com/watch?v=_BfZRdFFdE8,2022-08-05,2022-08-11
