,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
15,16,19.0,Tá OK,DENNIS & MC Kevin o Chris,15,5433754,17.2%,https://www.youtube.com/watch?v=aHBW_Nd_z8k,2023-09-01,2023-09-07
16,17,26.0,Desejo Imortal (It Must Have Been Love) [Ao Vivo],Gusttavo Lima,21,5429322,26.3%,https://www.youtube.com/watch?v=-UUe7g8-E0k,2023-09-01,2023-09-07
17,18,21.0,Pátio do Posto (Ao Vivo),Zé Neto & Cristiano,28,5409655,18.6%,https://www.youtube.com/watch?v=6RTg7ovfaLk,2023-09-01,2023-09-07
18,19,14.0,"Banco do Carona (feat. Gabb MC, MC Joãozinho VT, MC Marks, MC Vine7 & MC Robs)","MC Don Juan, Mc Kako & DJ BOY",21,5409552,6.3%,https://www.youtube.com/watch?v=Uxtgz1FU3XA,2023-09-01,2023-09-07
19,20,15.0,"Set Dj Boy 3.0 (feat. Mc Kako, MC Hariel, MC Tuto, MC Marks & MC Vine7)","DJ BOY, MC Don Juan & MC Joãozinho VT",18,5407970,8.9%,https://www.youtube.com/watch?v=CWDZF7aJmjE,2023-09-01,2023-09-07
20,21,16.0,Do Seu Lado,"Chefin, Oruam, Mainstreet & Ajaxx",5,5362324,8.9%,https://www.youtube.com/watch?v=s8EnhrR9Hxs,2023-09-01,2023-09-07
21,22,28.0,Barulho Do Foguete (Ao Vivo),Zé Neto & Cristiano,10,5201318,26.1%,https://www.youtube.com/watch?v=7t5mi3M_lAY,2023-09-01,2023-09-07
22,23,23.0,Leão,Marília Mendonça,39,5172778,18.6%,https://www.youtube.com/watch?v=tI55Zu9uZEM,2023-09-01,2023-09-07
23,24,17.0,Deixa,Maria Marçal,24,5096606,6.1%,https://www.youtube.com/watch?v=93TXfW3MT4o,2023-09-01,2023-09-07
24,25,24.0,MOLETOM,Luan Pereira & Gustavo Mioto,10,4999860,15.1%,https://www.youtube.com/watch?v=P4E831Xqs1c,2023-09-01,2023-09-07
25,26,27.0,Eu Sou Teu Pai (Ao Vivo),Valesca Mayssa,11,4968598,16%,https://www.youtube.com/watch?v=kNJPalON82E,2023-09-01,2023-09-07
26,27,25.0,Novo Balanço,"Veigh, Bvga Beatz, -- & Supernova Ent",16,4746278,9.6%,https://www.youtube.com/watch?v=fEUCYAd0KGM,2023-09-01,2023-09-07
27,28,22.0,Vem Morenin,Neno No Beat & Mc Rica,7,4636369,2.3%,https://www.youtube.com/watch?v=xAIeAgcbhRQ,2023-09-01,2023-09-07
28,29,,Chico,Luísa Sonza,1,4622502,,https://www.youtube.com/watch?v=JQgH5RiGAeg,2023-09-01,2023-09-07
29,30,18.0,Me Atraiu (Ao Vivo),Gabriela Rocha,31,4453409,-7.3%,https://www.youtube.com/watch?v=Z6cONvRUFZQ,2023-09-01,2023-09-07
30,31,34.0,Sintomas de Prazer,Ludmilla,3,4391507,30.9%,https://www.youtube.com/watch?v=rTdtvgq5kX8,2023-09-01,2023-09-07
31,32,36.0,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,38,3853185,18.3%,https://www.youtube.com/watch?v=sOgYk0iXNls,2023-09-01,2023-09-07
32,33,30.0,"Gol Bolinha, Gol Quadrado 2",MC Pedrinho & DJ 900,12,3838318,3.2%,https://www.youtube.com/watch?v=1DGsclIrgBE,2023-09-01,2023-09-07
33,34,31.0,Engana Dizendo Que Ama,"Veigh, Tz da Coronel, Toledo, Bvga Beatz, Supernova Ent & Nagalli",16,3803836,6.9%,https://www.youtube.com/watch?v=4Qta7cMSXc4,2023-09-01,2023-09-07
34,35,32.0,01 Não É 02,"Mc Paiva ZS, Love Funk & Dj ak beats",11,3774974,6.7%,https://www.youtube.com/watch?v=F1r31jw_HdY,2023-09-01,2023-09-07
35,36,33.0,Bokaloka,"DJ BOY, Mc Kako, MC Joãozinho VT, MC Tuto, MC V7, Mc Erik, Mc Pê Leal, MC Vine7 & MC Don Juan",44,3744971,10.1%,https://www.youtube.com/watch?v=BBUdg9S4Ii4,2023-09-01,2023-09-07
36,37,35.0,Posturado E Calmo,Léo Santana,13,3669746,11%,https://www.youtube.com/watch?v=FtHBS6WLsfo,2023-09-01,2023-09-07
37,38,37.0,Chorei na Vaquejada,Eric Land & Tarcísio do Acordeon,14,3666723,17.6%,https://www.youtube.com/watch?v=bydRD0taXIY,2023-09-01,2023-09-07
38,39,40.0,Narcisista (Ao Vivo),Maiara & Maraisa,8,3653179,24.5%,https://www.youtube.com/watch?v=JvqBpWtoLqk,2023-09-01,2023-09-07
39,40,82.0,Penhasco2,Luísa Sonza & Demi Lovato,2,3621553,123.7%,https://www.youtube.com/watch?v=p1FCSP7DREk,2023-09-01,2023-09-07
40,41,38.0,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,34,3604183,20.2%,https://www.youtube.com/watch?v=29WR7F4TDUI,2023-09-01,2023-09-07
41,42,29.0,Tô Voltando (Ao Vivo),Ana Castela,2,3561651,-6.1%,https://www.youtube.com/watch?v=VaoBgB8gPXU,2023-09-01,2023-09-07
42,43,39.0,Um Mês E Pouco (Ao Vivo),Zé Neto & Cristiano,11,3472381,15.8%,https://www.youtube.com/watch?v=IFdMqOi5tkU,2023-09-01,2023-09-07
43,44,45.0,"Faz Completo, Chefe",Mc IG & DJ WN & Mc Havi,4,3240974,22.9%,https://www.youtube.com/watch?v=KWjI1m84v20,2023-09-01,2023-09-07
44,45,43.0,ELA PIROU NA DODGE RAM,Luan Pereira & MC Ryan SP,25,3224603,15.8%,https://www.youtube.com/watch?v=eGpIwanODHw,2023-09-01,2023-09-07
45,46,63.0,Furduncinho do Rogerinho,MC Rogerinho,2,3178804,57.5%,https://www.youtube.com/watch?v=soy3C6mCVTk,2023-09-01,2023-09-07
46,47,42.0,Bondade de Deus (Ao Vivo),Isaías Saad,31,3031602,6.2%,https://www.youtube.com/watch?v=mZ9yZYo9Mmk,2023-09-01,2023-09-07
47,48,64.0,"Olá Mercedes (feat. MC Joãozinho VT, MC Vine7, MC Ryan SP & Gabb MC)",MC Marks & MC Tuto,2,3012590,50%,https://www.youtube.com/watch?v=1cte6eK_5Rw,2023-09-01,2023-09-07
48,49,,Sete Bilhões,Nadson O Ferinha,1,2918524,,https://www.youtube.com/watch?v=9dX3IcDX0oI,2023-09-01,2023-09-07
49,50,53.0,Eis-me Aqui (Ao Vivo),Valesca Mayssa,12,2793550,20.4%,https://www.youtube.com/watch?v=NurOKV6cpJ4,2023-09-01,2023-09-07
50,51,48.0,Novidade na Área,Mc Livinho,11,2750435,7%,https://www.youtube.com/watch?v=8zWuVDqmCEQ,2023-09-01,2023-09-07
51,52,49.0,Os Bico Tão Se Perguntando (Let’s Go 3),MC PH,22,2734898,14.6%,https://www.youtube.com/watch?v=uvbKI8Bc9dA,2023-09-01,2023-09-07
52,53,50.0,Todavia Me Alegrarei (Ao Vivo),Samuel Messias,25,2727806,14.3%,https://www.youtube.com/watch?v=81GaF34veWA,2023-09-01,2023-09-07
53,54,41.0,Jeová Jireh,Aline Barros,20,2709632,-7%,https://www.youtube.com/watch?v=YyFd_dXy494,2023-09-01,2023-09-07
54,55,,Coladin (Minha Deusa),Zé Vaqueiro,36,2694617,,https://www.youtube.com/watch?v=eihpkV7KSKo,2023-09-01,2023-09-07
55,56,56.0,Mala dos Porta-Mala (Ao Vivo),Gusttavo Lima & Matheus & Kauan,8,2679129,22.3%,https://www.youtube.com/watch?v=3zNabdrryYM,2023-09-01,2023-09-07
56,57,47.0,A Cara do Crime 4 (Acendo a Flor) (feat. Bielzin & Oruam),"Mc Poze do Rodo, MC Cabelinho, MC Ryan SP, Bielzin, Oruam & Portugal No Beat",4,2614284,0.6%,https://www.youtube.com/watch?v=N6Rao_x2cJc,2023-09-01,2023-09-07
57,58,,Me Bloqueia (Ao Vivo),Zé Neto & Cristiano,23,2582073,,https://www.youtube.com/watch?v=_I6rcvzXUE0,2023-09-01,2023-09-07
58,59,,Traumatizei (Ao Vivo Em Brasília),Henrique & Juliano,22,2542590,,https://www.youtube.com/watch?v=QxZFjShiXhA,2023-09-01,2023-09-07
59,60,44.0,Pitbull Enraivado,Oh Polêmico,20,2534006,-7%,https://www.youtube.com/watch?v=XzaJWAL2Ks4,2023-09-01,2023-09-07
60,61,71.0,Sinal,Nadson O Ferinha,8,2498244,33.8%,https://www.youtube.com/watch?v=RE4kM6RZQ9k,2023-09-01,2023-09-07
61,62,68.0,Dama de Vermelho,Menor MC & Gree Cassua,3,2430445,27.2%,https://www.youtube.com/watch?v=2rP-Kp-dqFQ,2023-09-01,2023-09-07
62,63,54.0,Renasci das Cinzas,"Mc Daniel, MC Paulin da Capital & OGBEATZZ",13,2430256,6.7%,https://www.youtube.com/watch?v=yx_yQuQjOIo,2023-09-01,2023-09-07
63,64,62.0,Ia Dar Bom,Pedro Paulo & Alex & Ana Castela,14,2388162,16.5%,https://www.youtube.com/watch?v=Mf2ctPSoLO8,2023-09-01,2023-09-07
64,65,52.0,"Pezin no Chão (feat. Mc Piedro, MC Tuto & MC Paulin da Capital)","Dj GM, MC Lele JP, MC Marks, Mc Piedro, MC Tuto & MC Paulin da Capital",11,2350278,1.3%,https://www.youtube.com/watch?v=XIvWeDyIaZE,2023-09-01,2023-09-07
65,66,,Love Gostosinho (Ao Vivo),NATTAN & Felipe Amorim,26,2336019,,https://www.youtube.com/watch?v=6kiJt7WTTM4,2023-09-01,2023-09-07
66,67,69.0,Vem Quebrando,"MC Danone, DJ THG & Dj Hm Oliveira",2,2335697,24.4%,https://www.youtube.com/watch?v=vqKsHbyjjjI,2023-09-01,2023-09-07
67,68,73.0,Pião de Vida Louca,Japãozin,20,2334669,29.1%,https://www.youtube.com/watch?v=sTuP-cnH9_w,2023-09-01,2023-09-07
68,69,51.0,Principalmente Me Sinto Arrasada,Luísa Sonza,3,2318898,-0.2%,https://www.youtube.com/watch?v=FfBkUPtddzo,2023-09-01,2023-09-07
69,70,55.0,Marrento,Zé Felipe,4,2285079,3.9%,https://www.youtube.com/watch?v=7SV1apY1jZo,2023-09-01,2023-09-07
70,71,,A Dona Aranha,Luísa Sonza,1,2271677,,https://www.youtube.com/watch?v=xtXbC1o2JRw,2023-09-01,2023-09-07
71,72,,Rancorosa (Ao Vivo),Henrique & Juliano,21,2270849,,https://www.youtube.com/watch?v=x9XkXqGDo04,2023-09-01,2023-09-07
72,73,76.0,Dois Fugitivos (Ao Vivo),Simone Mendes,4,2212079,28.1%,https://www.youtube.com/watch?v=9D3c4FlFuy8,2023-09-01,2023-09-07
73,74,,Quarta Cadeira (Ao Vivo) (feat. Jorge & Mateus),Matheus & Kauan,57,2209567,,https://www.youtube.com/watch?v=BEz8l69aI8Y,2023-09-01,2023-09-07
74,75,61.0,Campo de Morango,Luísa Sonza,4,2137450,4.2%,https://www.youtube.com/watch?v=CF8L6ZYIgPo,2023-09-01,2023-09-07
75,76,,Pega o Guanabara (Ao Vivo),Wesley Safadão & Alanzim Coreano,39,2123930,,https://www.youtube.com/watch?v=uBc1wkTMywM,2023-09-01,2023-09-07
76,77,72.0,Giro Louco,MC PH & Murillo e LT no Beat,17,2112131,13.6%,https://www.youtube.com/watch?v=qxpYri5vHU4,2023-09-01,2023-09-07
77,78,,DONA DE MIM,Ana Castela,29,2106827,,https://www.youtube.com/watch?v=rUW7ev79fTA,2023-09-01,2023-09-07
78,79,,Felina,WIU & MC Ryan SP,38,2054077,,https://www.youtube.com/watch?v=wFBp_PHXrf4,2023-09-01,2023-09-07
79,80,57.0,"Love, Love",Melody & Naldo Benny,12,2034061,-4%,https://www.youtube.com/watch?v=b_AoQ0z3RYM,2023-09-01,2023-09-07
80,81,,085 (Ao Vivo),MC Rogerinho,21,2020609,,https://www.youtube.com/watch?v=LpHfPPqjUOk,2023-09-01,2023-09-07
81,82,66.0,Preta (feat. João Carlos Martins),Hungria Hip-Hop,6,2015682,2.2%,https://www.youtube.com/watch?v=80JSaskAVnc,2023-09-01,2023-09-07
82,83,75.0,Deus Está Te Ensinando,Nathália Braga,15,2013041,14.8%,https://www.youtube.com/watch?v=Zdz55fPtpxQ,2023-09-01,2023-09-07
83,84,65.0,Oficializar -  Ao Vivo,Gusttavo Lima & Maiara & Maraisa,2,2011601,1.2%,https://www.youtube.com/watch?v=ARYMAKnI0pk,2023-09-01,2023-09-07
84,85,,Surreal,Luísa Sonza & Baco Exu do Blues,1,1996027,,https://www.youtube.com/watch?v=H0sTP0mgtdI,2023-09-01,2023-09-07
85,86,60.0,Combinação Perfeita (feat. Kamylinha santos & ANDYN),Hytalo Santos,6,1989016,-4.1%,https://www.youtube.com/watch?v=zvqR4Qto-u0,2023-09-01,2023-09-07
86,87,,Bombonzinho (Ao Vivo),Israel & Rodolffo & Ana Castela,35,1941932,,https://www.youtube.com/watch?v=t050lriI0_w,2023-09-01,2023-09-07
87,88,70.0,2023,"Vulgo FK, Mc Ryan sp & Nagalli",6,1937845,3.8%,https://www.youtube.com/watch?v=rO5q4h555Gw,2023-09-01,2023-09-07
88,89,79.0,Tudo Que Eu Faço,"Caio Luccas, NADAMAL, Oruam, MOZIN & --",8,1868251,11.1%,https://www.youtube.com/watch?v=OS23TZIPCLA,2023-09-01,2023-09-07
89,90,58.0,BEM MELHOR,"MC Cabelinho, Oruam & Palma",18,1819476,-13.8%,https://www.youtube.com/watch?v=kWvFoR-Wf-I,2023-09-01,2023-09-07
90,91,77.0,Conexões de Máfia (feat. Rich The Kid),Matuê,19,1814376,5.9%,https://www.youtube.com/watch?v=rGHJ0mqean4,2023-09-01,2023-09-07
91,92,,Folha Seca,Amado Batista & Simone & Simaria,23,1796272,,https://www.youtube.com/watch?v=auF-ZZQmNRY,2023-09-01,2023-09-07
92,93,,Largado Às Traças (Acústico),Zé Neto & Cristiano,54,1773403,,https://www.youtube.com/watch?v=WcTRQXtXJPs,2023-09-01,2023-09-07
93,94,,Sereia,"Orochi, MC Ryan SP, Oruam & Xamã",30,1771582,,https://www.youtube.com/watch?v=24lfgigKHqQ,2023-09-01,2023-09-07
94,95,74.0,Ela Voltou de Perna Bamba (feat. MC Pê Original),"Dj Pikeno MPC, MC Guh SR & Markim WF",17,1766978,-0.1%,https://www.youtube.com/watch?v=5psNl_M0_jk,2023-09-01,2023-09-07
95,96,80.0,Cartão Black,MC Caverinha & KayBlack,17,1749742,4.6%,https://www.youtube.com/watch?v=OZgQnRcGZXs,2023-09-01,2023-09-07
96,97,91.0,Oi Vida (Ao Vivo),Gusttavo Lima & Wesley Safadão,6,1741288,23.4%,https://www.youtube.com/watch?v=D9sy95Cpcpg,2023-09-01,2023-09-07
97,98,99.0,Sonho Lindo,João Gomes & Raquel dos Teclados,10,1692282,24.3%,https://www.youtube.com/watch?v=quqX8EzKT0M,2023-09-01,2023-09-07
98,99,,Tropa do Menino Rei,"Corvina Dj featuring Mc Styffler, MC HULK & MC Mila",1,1689042,,https://www.youtube.com/watch?v=TEfj3wJgO_M,2023-09-01,2023-09-07
99,100,97.0,Ao Sabor do Vento (Ao Vivo),Vitor Fernandes & Pablo,3,1688430,22.7%,https://www.youtube.com/watch?v=6Tskcv63KQQ,2023-09-01,2023-09-07
