,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
26,27,26.0,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,21,4061716,1.7%,https://www.youtube.com/watch?v=af8fdbaB8JY,2023-02-10,2023-02-16
27,28,31.0,X1,MC Cabelinho & Dallass,47,3836750,4.5%,https://www.youtube.com/watch?v=zgdQsLH7sDw,2023-02-10,2023-02-16
28,29,25.0,Farra 100 Limite (Live),Deavele Santos & Wesley Safadão,21,3808296,-6.7%,https://www.youtube.com/watch?v=J3H--06Xw6g,2023-02-10,2023-02-16
29,30,27.0,Saudade da Minha Vida (Ao Vivo),Gusttavo Lima,3,3682494,-7.6%,https://www.youtube.com/watch?v=Jm5MCIVwjas,2023-02-10,2023-02-16
30,31,28.0,Evoque Prata (Sped Up),Lali DJ,15,3512685,-10.6%,https://www.youtube.com/watch?v=B4dmw3CfYtY,2023-02-10,2023-02-16
31,32,33.0,Bandido Não Dança (feat. Love Funk),"Mc Paiva ZS, Gabb MC & DJ ALADIN GDB",4,3508822,-2.6%,https://www.youtube.com/watch?v=UR7APKgOprI,2023-02-10,2023-02-16
32,33,,Lovezinho (Sexy Version) (Remix) (feat. DJ Garcez),Treyce,1,3499874,,https://www.youtube.com/watch?v=,2023-02-10,2023-02-16
33,34,34.0,"Pipoco (feat. Melody, Dj Chris No Beat & Luan Pereira & Dj Chris No Beat)",Ana Castela,39,3465042,-1%,https://www.youtube.com/watch?v=69JAoslGYI8,2023-02-10,2023-02-16
34,35,29.0,Agudo Mágico 3 (feat. Mc Lipivox),"Dj Tg Beats, Dj Aurélio & mc k.k",10,3465009,-10.4%,https://www.youtube.com/watch?v=,2023-02-10,2023-02-16
35,36,30.0,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",21,3447200,-7.8%,https://www.youtube.com/watch?v=69-jnA4QLSM,2023-02-10,2023-02-16
36,37,37.0,Horas Iguais,WIU & Oruam,20,3362900,-0.3%,https://www.youtube.com/watch?v=hr_83ZXhmOI,2023-02-10,2023-02-16
37,38,39.0,FOGO E GASOLINA,"MC Cabelinho, Cyclope Beatz & Mello & Flow Eazy",9,3282701,3.9%,https://www.youtube.com/watch?v=Kh9fYUUMK9U,2023-02-10,2023-02-16
38,39,44.0,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,32,3227866,8.5%,https://www.youtube.com/watch?v=hOGuaMazCz8,2023-02-10,2023-02-16
39,40,35.0,Cheiro da Karolina,Luiz Poderoso Chefão,17,3212564,-8%,https://www.youtube.com/watch?v=9gbWg7EGFEc,2023-02-10,2023-02-16
40,41,42.0,Traumatizei (Ao Vivo Em Brasília),Henrique & Juliano,2,3201840,6.8%,https://www.youtube.com/watch?v=QxZFjShiXhA,2023-02-10,2023-02-16
41,42,46.0,Casa da Árvore (Remix),"Mano dembele, Tinho do Coque, thallyson MC, Milly Explosão, MC CH da Z.O & Salah do Nordeste, seja cria, MC PR & MC PEQUENO DIAMANTE",5,3118816,6.3%,https://www.youtube.com/watch?v=Cr7N6s7bhl4,2023-02-10,2023-02-16
42,43,47.0,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,30,3048344,6.7%,https://www.youtube.com/watch?v=MBg5g2g3okU,2023-02-10,2023-02-16
43,44,40.0,Meca Cereja (feat. AMUSIK),"Vulgo FK, MC Cebezinho & KayBlack",15,3008706,-4.6%,https://www.youtube.com/watch?v=eI5FkVWz_dI,2023-02-10,2023-02-16
44,45,38.0,Flowers,Miley Cyrus,5,2948006,-11.9%,https://www.youtube.com/watch?v=G7KNmW9a75Y,2023-02-10,2023-02-16
45,46,58.0,"Bota na Pipokinha (feat. DJ FELYPINHO 013, DJ Pablo RB & Noguera DJ)",MC Pipokinha,6,2913764,26.6%,https://www.youtube.com/watch?v=vSkW7eHyjFk,2023-02-10,2023-02-16
46,47,43.0,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,46,2909826,-2.5%,https://www.youtube.com/watch?v=rTJSWmgbVwA,2023-02-10,2023-02-16
47,48,41.0,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",22,2875033,-5.4%,https://www.youtube.com/watch?v=1CIIIv9dfzg,2023-02-10,2023-02-16
48,49,,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,29,2822024,,https://www.youtube.com/watch?v=pPxs52_MVIU,2023-02-10,2023-02-16
49,50,,Tem Cabaré Essa Noite,Nivaldo Marques & NATTAN,31,2772700,,https://www.youtube.com/watch?v=WiNYFwIfg4w,2023-02-10,2023-02-16
50,51,,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",37,2673680,,https://www.youtube.com/watch?v=b7A98jz4uUA,2023-02-10,2023-02-16
51,52,55.0,DONA DE MIM,Ana Castela,8,2596736,7.4%,https://www.youtube.com/watch?v=rUW7ev79fTA,2023-02-10,2023-02-16
52,53,50.0,Papo de Agustinho,Oruam & Mainstreet,19,2565310,-7.2%,https://www.youtube.com/watch?v=ysn8Ifdfry4,2023-02-10,2023-02-16
53,54,57.0,Cabine Bruta,Luan Pereira & Guilherme & Benuto,2,2555921,8.6%,https://www.youtube.com/watch?v=dOzuPD67Qh0,2023-02-10,2023-02-16
54,55,,Balanço Da Rede (Ao Vivo),Matheus Fernandes,38,2554594,,https://www.youtube.com/watch?v=vAM1xXdRnH0,2023-02-10,2023-02-16
55,56,,Love Absurdo,"Mari Fernandez, MC Ryan SP & Mc Daniel",1,2521393,,https://www.youtube.com/watch?v=c-9KKQX4vwA,2023-02-10,2023-02-16
56,57,51.0,Eu Minto (Ao Vivo),US Agroboy & Ana Castela,3,2492609,-8%,https://www.youtube.com/watch?v=E7d9hda5Cws,2023-02-10,2023-02-16
57,58,,Sem Aliança no Dedo,MC Xenon,1,2476870,,https://www.youtube.com/watch?v=eOTJtXleRcE,2023-02-10,2023-02-16
58,59,62.0,Vida Chique (feat. Kaash Paige),Veigh & Supernova Ent,6,2455330,12.4%,https://www.youtube.com/watch?v=HzVS22rEwzU,2023-02-10,2023-02-16
59,60,32.0,Flow Espacial,"Teto, WIU & Matuê",3,2444216,-32.7%,https://www.youtube.com/watch?v=VBJvDgBZEi4,2023-02-10,2023-02-16
60,61,45.0,MAMA.CITA (hasta la vista),Luísa Sonza & Xamã,8,2441930,-17.4%,https://www.youtube.com/watch?v=RuXFXp4zQlM,2023-02-10,2023-02-16
61,62,56.0,Ai Papai,"Anitta, MC Danny & HITMAKER",10,2394170,-0.7%,https://www.youtube.com/watch?v=4fzFfiW3RPM,2023-02-10,2023-02-16
62,63,68.0,Perdoa Por Tudo Vida,"Veigh, Toledo, Supernova Ent & Bvga Beatz",5,2386155,16.4%,https://www.youtube.com/watch?v=za1IIm-yLbg,2023-02-10,2023-02-16
63,64,,Bonjour,KayBlack,1,2383321,,https://www.youtube.com/watch?v=jQSxSYeFKnE,2023-02-10,2023-02-16
64,65,73.0,SOLTEIROU (Ao Vivo),Luan Santana,3,2258868,24.8%,https://www.youtube.com/watch?v=GnoTgMEckDs,2023-02-10,2023-02-16
65,66,65.0,Maciçado,Mc Kako,9,2256318,8.7%,https://www.youtube.com/watch?v=Em4BVubFQLc,2023-02-10,2023-02-16
66,67,52.0,5 Regras,Jorge & Mateus,8,2247726,-16%,https://www.youtube.com/watch?v=VFWKrXxJEdM,2023-02-10,2023-02-16
67,68,74.0,Me Atraiu (Ao Vivo),Gabriela Rocha,2,2191454,27%,https://www.youtube.com/watch?v=Z6cONvRUFZQ,2023-02-10,2023-02-16
68,69,71.0,Não Me Esqueço,Dj Chaves & Mc Tato,4,2175519,12%,https://www.youtube.com/watch?v=pbSRbPHlwXE,2023-02-10,2023-02-16
69,70,78.0,Alô Inveja (Ao Vivo Em Brasília),Henrique & Juliano,2,2101360,25%,https://www.youtube.com/watch?v=DB6-B_vtwuQ,2023-02-10,2023-02-16
70,71,59.0,Esperando Você / Mundo Inteiro (Ao Vivo),João Gomes & Yara Tchê,19,2074152,-9%,https://www.youtube.com/watch?v=FQgZAj45ojY,2023-02-10,2023-02-16
71,72,88.0,Altas Loucurinhas (Uni Duni Tê) (Ao Vivo),Matheus Fernandes,2,2070535,35.9%,https://www.youtube.com/watch?v=JFf_IKPC6RM,2023-02-10,2023-02-16
72,73,61.0,Nem uma Carta pra Lembrar,Evoney Fernandes,7,2061732,-8%,https://www.youtube.com/watch?v=bRgDFUt7Eqk,2023-02-10,2023-02-16
73,74,60.0,Pactos (Ao Vivo),Matheus & Kauan & Jorge & Mateus,17,2042657,-9.2%,https://www.youtube.com/watch?v=jPwCxjJqHGw,2023-02-10,2023-02-16
74,75,63.0,Toma Tapa,MC Jacaré,13,2042110,-2.6%,https://www.youtube.com/watch?v=vqHHUeEyEyU,2023-02-10,2023-02-16
75,76,69.0,Calm Down,Rema & Selena Gomez,11,2022227,-0.6%,https://www.youtube.com/watch?v=WcIcVapfqXw,2023-02-10,2023-02-16
76,77,67.0,Média Boa (Ao Vivo),Felipe e Rodrigo,10,1961283,-4.8%,https://www.youtube.com/watch?v=tZMIKfHMnkU,2023-02-10,2023-02-16
77,78,54.0,Tô Livre,Kamylinha santos,4,1940020,-23.5%,https://www.youtube.com/watch?v=5ciGH5POULk,2023-02-10,2023-02-16
78,79,76.0,Unholy (Live),Sam Smith & Kim Petras,21,1887374,10.3%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,2023-02-10,2023-02-16
79,80,72.0,Conduta (Ao Vivo),NATTAN & Mari Fernandez,9,1877616,-0.2%,https://www.youtube.com/watch?v=_j02gnLHdNo,2023-02-10,2023-02-16
80,81,85.0,X6,MC Hariel,5,1795710,14.2%,https://www.youtube.com/watch?v=vjfB87h1_Ik,2023-02-10,2023-02-16
81,82,77.0,Onlyfans (feat. MC Fahah),"Dj Lg do Sf, DJ Ws da Igrejinha & MC Saci",6,1770201,3.8%,https://www.youtube.com/watch?v=50f7RJX_naM,2023-02-10,2023-02-16
82,83,79.0,Boy da Hilux,Yury Pressão & Iguinho & Lulinha,3,1765646,6.8%,https://www.youtube.com/watch?v=vyxyJIYTabw,2023-02-10,2023-02-16
83,84,83.0,Vai Soltando Pancadão - Beat do Pica Pau Maluco (feat. MC Tilbita),DJ Santos MEC,2,1739920,9.3%,https://www.youtube.com/watch?v=tyDRlYGSF8U,2023-02-10,2023-02-16
84,85,75.0,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",16,1717851,0.3%,https://www.youtube.com/watch?v=sj-pRriVRJI,2023-02-10,2023-02-16
85,86,80.0,Não Vitalício (Nunca Mais) [Ao Vivo],Matheus & Kauan & Mari Fernandez,2,1699156,2.9%,https://www.youtube.com/watch?v=OO1nHL70qEE,2023-02-10,2023-02-16
86,87,70.0,Balmain (feat. Caio Passos),Mc Daniel,18,1675708,-16.5%,https://www.youtube.com/watch?v=R3EAwjEn0vg,2023-02-10,2023-02-16
87,88,86.0,NOSSA MÚSICA,MC Cabelinho & Gloria Groove,5,1670138,6.3%,https://www.youtube.com/watch?v=iBmrml_5JFk,2023-02-10,2023-02-16
88,89,,Buiu,Pisadinha de Luxo,1,1627360,,https://www.youtube.com/watch?v=ug5IBOYCUzQ,2023-02-10,2023-02-16
89,90,,Duas Três,"Guilherme & Benuto, Ana Castela & Adriano Rhod",1,1611286,,https://www.youtube.com/watch?v=z4H_Is0Jp4w,2023-02-10,2023-02-16
90,91,99.0,Perdoou Nada (Ao Vivo),Israel & Rodolffo & Jorge & Mateus,6,1593660,10.4%,https://www.youtube.com/watch?v=xEd4vHYLDko,2023-02-10,2023-02-16
91,92,100.0,Coração Amoleceu,MC Don Juan,2,1589466,11%,https://www.youtube.com/watch?v=3EhhbOPRSeU,2023-02-10,2023-02-16
92,93,,Dois Fugitivos (Ao Vivo),Simone Mendes,1,1572989,,https://www.youtube.com/watch?v=9D3c4FlFuy8,2023-02-10,2023-02-16
93,94,,Lovezinho,"Treyce, MC Kevinho & Tainá Costa",1,1571215,,https://www.youtube.com/watch?v=ieKcV7ixrsQ,2023-02-10,2023-02-16
94,95,87.0,Tubarão Te Amo (feat. Mc Jhenny & MC RF),"Dj LK da Escócia, Tchakabum & MC Ryan SP",18,1566682,2.4%,https://www.youtube.com/watch?v=tBdx1b40rfU,2023-02-10,2023-02-16
95,96,92.0,Uma Coisa Nova (Ao Vivo),Maria Marçal,6,1566126,4.7%,https://www.youtube.com/watch?v=OgH8-5OAQzg,2023-02-10,2023-02-16
96,97,91.0,Eu To no Jogo (feat. MC Magal),"MC Tuto, MC Joãozinho VT & Mc Kako",2,1561780,4.3%,https://www.youtube.com/watch?v=d_zOeyuZa1o,2023-02-10,2023-02-16
97,98,84.0,VALHO NADA,"MC Cabelinho, Vinicin, Amorim, A.R, Palma, Felipe Rosa, Brutos & Bairro 13",11,1555169,-1.8%,https://www.youtube.com/watch?v=5t0J5Yt4eI0,2023-02-10,2023-02-16
98,99,82.0,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",17,1550578,-3.4%,https://www.youtube.com/watch?v=F00u9GZV_iQ,2023-02-10,2023-02-16
99,100,,Quando Apaga A Luz (Ao Vivo),Gustavo Mioto & MC Don Juan,1,1504516,,https://www.youtube.com/watch?v=it5bnRGUMPs,2023-02-10,2023-02-16
