,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Malvada,Zé Felipe,4,16148340,-7.8%,https://www.youtube.com/watch?v=r0mNwyywHIY,2022-02-18,2022-02-24
1,2,2.0,Malvadão 3,Xamã,10,13071817,-5.5%,https://www.youtube.com/watch?v=i9NOkjmBszo,2022-02-18,2022-02-24
2,3,5.0,Cê Tá Preparada (Ao Vivo) (feat. Marília Mendonça),Tayrone,32,11890274,12.3%,https://www.youtube.com/watch?v=jW7j41mbxXU,2022-02-18,2022-02-24
3,4,4.0,Depende,Dj Guuga,10,10559126,-8.3%,https://www.youtube.com/watch?v=v9geHIUOxeA,2022-02-18,2022-02-24
4,5,3.0,Vontade De Morder,Simone & Simaria & Zé Felipe,6,10105835,-13.9%,https://www.youtube.com/watch?v=bgf18kANm_k,2022-02-18,2022-02-24
5,6,34.0,DANÇARINA (Remix),PEDRO SAMPAIO & MC Pedrinho,3,9340223,152.2%,https://www.youtube.com/watch?v=I_gwjhvXxzM,2022-02-18,2022-02-24
6,7,10.0,Toma Toma Vapo Vapo,MC Danny & Zé Felipe,15,8768553,9%,https://www.youtube.com/watch?v=ey6H_cBy-OQ,2022-02-18,2022-02-24
7,8,6.0,Botadinha Saliente,MC Rogerinho,3,8396350,-16.8%,https://www.youtube.com/watch?v=kyjtx28z-bE,2022-02-18,2022-02-24
8,9,8.0,Ameaça,"Paulo Pires, MC Danny & Marcynho Sensação",18,8267873,-8.6%,https://www.youtube.com/watch?v=TNIbXs_iNq8,2022-02-18,2022-02-24
9,10,9.0,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,6,8263472,0.4%,https://www.youtube.com/watch?v=kyfXEMqvLgU,2022-02-18,2022-02-24
10,11,7.0,Bloqueado (Ao Vivo),Gusttavo Lima,13,7957170,-13.6%,https://www.youtube.com/watch?v=14C28JSO-sg,2022-02-18,2022-02-24
11,12,11.0,212,Chefin & Mainstreet,6,7681590,1.1%,https://www.youtube.com/watch?v=290Q1JFInHE,2022-02-18,2022-02-24
12,13,12.0,Pandora (feat. MC GP & Vulgo FK),Dj Matt D & Menor MC,13,7076388,0.3%,https://www.youtube.com/watch?v=6MNxuMgg58k,2022-02-18,2022-02-24
13,14,15.0,Vai Lá Em Casa Hoje (Live),George Henrique & Rodrigo & Marília Mendonça,17,6674780,9.4%,https://www.youtube.com/watch?v=r2ma8WPRppk,2022-02-18,2022-02-24
14,15,16.0,Presepada,Marília Mendonça & Maiara & Maraisa,17,6522494,11.5%,https://www.youtube.com/watch?v=MQv__TADEGM,2022-02-18,2022-02-24
15,16,14.0,Parada Louca,Marcynho Sensação,15,6447524,-0.4%,https://www.youtube.com/watch?v=8hvzfKh4VEo,2022-02-18,2022-02-24
16,17,26.0,Tuf Tuf Pof Pof,"Mc Reino, DJ Malicia, Mc Babu, MC PR & --",2,6359313,40.5%,https://www.youtube.com/watch?v=ulY5kBy2exo,2022-02-18,2022-02-24
17,18,20.0,A Maior Saudade (Ao Vivo),Henrique & Juliano,25,5741038,12.8%,https://www.youtube.com/watch?v=6EGg0_l-edc,2022-02-18,2022-02-24
18,19,29.0,É Só Blusão da Ecko e Boné da Lacoste Vs Putaria (feat. Mc Denny) (feat. MC Denny),DJ TK,2,5573118,34.8%,https://www.youtube.com/watch?v=5qHJ6bSyPKY,2022-02-18,2022-02-24
19,20,18.0,GALOPA,PEDRO SAMPAIO,21,5383237,3.8%,https://www.youtube.com/watch?v=mo1NcPxKfQU,2022-02-18,2022-02-24
20,21,13.0,Cabeça Branca (Live),Tierry,21,5271828,-22.6%,https://www.youtube.com/watch?v=J_jJhHhYW9w,2022-02-18,2022-02-24
21,22,25.0,Proteção de Tela (Live),Tarcísio do Acordeon,34,4855586,6.5%,https://www.youtube.com/watch?v=edjih_b_NBQ,2022-02-18,2022-02-24
22,23,19.0,INVEJOSO,"Distrito 23, Raffé, Chefin & Oruam",15,4753924,-7.1%,https://www.youtube.com/watch?v=79KWwlhbOD8,2022-02-18,2022-02-24
23,24,37.0,Molhando O Volante (Live),Jorge & Mateus,11,4330430,21.5%,https://www.youtube.com/watch?v=_SjTFD9qVuE,2022-02-18,2022-02-24
24,25,28.0,Me Sinto Abençoado (feat. Ajaxx),Mc Poze do Rodo,12,4222041,-0.5%,https://www.youtube.com/watch?v=BKDz5kNjkfU,2022-02-18,2022-02-24
25,26,22.0,Cena de Amor,Brisa Star & Zé Vaqueiro,28,4206425,-12.4%,https://www.youtube.com/watch?v=UI_VjxVrzHY,2022-02-18,2022-02-24
26,27,30.0,"MC Paiva - Vou Dichavando o Colombinha (Áudio Oficial) DJ Victor (feat. Mc Kadu, MC GP & Mc Kanhoto)","MC Ryan SP, Mc Paiva ZS & Mc IG",8,4162926,5.7%,https://www.youtube.com/watch?v=6pNgNcGCSao,2022-02-18,2022-02-24
27,28,,We Don't Talk About Bruno,"La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto - Cast",1,4119028,,https://www.youtube.com/watch?v=bvWRMAU6V-c,2022-02-18,2022-02-24
28,29,17.0,VERMELHO,Gloria Groove,2,4024755,-25.4%,https://www.youtube.com/watch?v=p4aPlYN6x1Q,2022-02-18,2022-02-24
29,30,42.0,Baby Me Atende,Matheus Fernandes & Dilsinho,48,3999634,18.4%,https://www.youtube.com/watch?v=qMEsx__88Gk,2022-02-18,2022-02-24
30,31,27.0,Arranhão (Ao Vivo),Henrique & Juliano,29,3878082,-13.9%,https://www.youtube.com/watch?v=2_xBCeBmaS8,2022-02-18,2022-02-24
31,32,23.0,CAFÉ DA MANHÃ ;P,Luísa Sonza & Ludmilla,3,3799977,-20.5%,https://www.youtube.com/watch?v=CJdhWgebwqA,2022-02-18,2022-02-24
