,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
30,31,31.0,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",22,3146998,0.4%,https://www.youtube.com/watch?v=wumB0Qs2YT4,2022-10-14,2022-10-20
31,32,29.0,Unholy (Live),Sam Smith & Kim Petras,4,3077375,-7.6%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,2022-10-14,2022-10-20
32,33,38.0,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,13,2860502,1.5%,https://www.youtube.com/watch?v=MBg5g2g3okU,2022-10-14,2022-10-20
33,34,32.0,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,4,2812343,-9.1%,https://www.youtube.com/watch?v=OjZNMnmUVT4,2022-10-14,2022-10-20
34,35,30.0,Bloqueado (Ao Vivo),Gusttavo Lima,47,2792555,-16%,https://www.youtube.com/watch?v=14C28JSO-sg,2022-10-14,2022-10-20
35,36,40.0,Tropa do Mais Novo,"Chefin, Vulgo FK, Mainstreet & Ajaxx",5,2691751,-2.7%,https://www.youtube.com/watch?v=Ww056PGMT8Y,2022-10-14,2022-10-20
36,37,41.0,Evento Cancelado (Ao Vivo),Henrique & Juliano,11,2687979,-2.6%,https://www.youtube.com/watch?v=2cdF8Y3J1e4,2022-10-14,2022-10-20
37,38,37.0,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",30,2675681,-7.1%,https://www.youtube.com/watch?v=b7A98jz4uUA,2022-10-14,2022-10-20
38,39,33.0,Balanço Da Rede (Ao Vivo),Matheus Fernandes,32,2612357,-14.8%,https://www.youtube.com/watch?v=vAM1xXdRnH0,2022-10-14,2022-10-20
39,40,,Nunca Mais Largo Você (Ao Vivo),Gusttavo Lima,1,2602773,,https://www.youtube.com/watch?v=Pg5YnRULxuY,2022-10-14,2022-10-20
40,41,39.0,Vizão de Cria 2,"Caio Luccas, Dallass, Tz da Coronel, PJ HOUDINI, Thiago Anezzi, NADAMAL, MC Maneirinho & Filipe Ret",12,2602557,-6.7%,https://www.youtube.com/watch?v=Sau1_hWFHJE,2022-10-14,2022-10-20
41,42,47.0,Under The Influence,Chris Brown,10,2558098,-4.1%,https://www.youtube.com/watch?v=pfxyk1glEq4,2022-10-14,2022-10-20
42,43,,O Preço,"MC Hariel, MC Ryan SP & Mc Paiva ZS",1,2507612,,https://www.youtube.com/watch?v=nGmITmSf0X4,2022-10-14,2022-10-20
43,44,46.0,Molhando O Volante (Live),Jorge & Mateus,44,2505933,-7%,https://www.youtube.com/watch?v=_SjTFD9qVuE,2022-10-14,2022-10-20
44,45,67.0,Não Fosse Tão Tarde (Ao Vivo),Wesley Safadão & Lucas Aboiador,2,2444660,12%,https://www.youtube.com/watch?v=s9Kdh7RAjIY,2022-10-14,2022-10-20
45,46,,A Loira a Morena e a Ruiva,Josué Bom de Faixa,1,2442719,,https://www.youtube.com/watch?v=EJRthCh9E-Y,2022-10-14,2022-10-20
46,47,57.0,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",5,2425237,1.7%,https://www.youtube.com/watch?v=1CIIIv9dfzg,2022-10-14,2022-10-20
47,48,36.0,Bandido,Zé Felipe & Mc Mari,18,2410082,-16.5%,https://www.youtube.com/watch?v=YxGYumo6tpU,2022-10-14,2022-10-20
48,49,34.0,Te Amo Demais,Marília Mendonça,13,2402575,-19.3%,https://www.youtube.com/watch?v=P2qvD7LRBAo,2022-10-14,2022-10-20
49,50,35.0,Tchuco Nela,MC Rogerinho & Wesley Safadão,27,2380129,-19.4%,https://www.youtube.com/watch?v=dEjA3uw5s3I,2022-10-14,2022-10-20
50,51,58.0,Chá de Chifre,"Marcynho Sensação, Mc Mari & Wesley Safadão",10,2377112,1.5%,https://www.youtube.com/watch?v=8x2QxMZIUH0,2022-10-14,2022-10-20
51,52,,Dengo (Ao Vivo),João Gomes,20,2331075,,https://www.youtube.com/watch?v=mqYjyQG11GQ,2022-10-14,2022-10-20
52,53,44.0,Vento Forte,MC Jacaré & DJ TK,14,2327804,-14.8%,https://www.youtube.com/watch?v=e6yUmOtchLE,2022-10-14,2022-10-20
53,54,51.0,Cão Sem Dono,Mari Fernandez,3,2288654,-7.8%,https://www.youtube.com/watch?v=n-YI6SpWZyE,2022-10-14,2022-10-20
54,55,42.0,Metflix,"Mc Poze do Rodo, Mainstreet, Ajaxx & --",14,2218467,-19.5%,https://www.youtube.com/watch?v=_BfZRdFFdE8,2022-10-14,2022-10-20
55,56,,Reverse,HITMAKER & Ana Castela,1,2195640,,https://www.youtube.com/watch?v=Y3lnyy515tc,2022-10-14,2022-10-20
56,57,43.0,CORAÇÃO CIGANO (Ao Vivo),Luan Santana & Luísa Sonza,11,2117543,-23.1%,https://www.youtube.com/watch?v=Vz4Sb1bl1IE,2022-10-14,2022-10-20
57,58,,"GTA SP (feat. TrapLaudo, Mc Kadu, MC GP, Mc Luki, Mc Kanhoto, Menor Will, Lil Kid 777 & Danielzinho Grau)","Mc IG, MC PH & MC Ryan SP",1,2116689,,https://www.youtube.com/watch?v=EAjUa_vfshY,2022-10-14,2022-10-20
58,59,59.0,Another Love,Tom Odell,16,2114083,-8%,https://www.youtube.com/watch?v=MwpMEbgC7DA,2022-10-14,2022-10-20
59,60,64.0,Temporal,Hungria Hip-Hop,5,2076456,-6.2%,https://www.youtube.com/watch?v=bwGftC32wNw,2022-10-14,2022-10-20
60,61,75.0,Good Vibe,Filipe Ret & Caio Luccas,13,2055121,0.4%,https://www.youtube.com/watch?v=E4J0bFa4d0U,2022-10-14,2022-10-20
61,62,74.0,O Fim é Triste (feat. DJ BOY),MC Hariel,18,2046389,-1.4%,https://www.youtube.com/watch?v=BZ-9iYlDpXc,2022-10-14,2022-10-20
62,63,70.0,Pelado,NATTAN,10,2042084,-4.4%,https://www.youtube.com/watch?v=3EtO6VToULk,2022-10-14,2022-10-20
63,64,68.0,Não Fosse Tão Tarde,Lou Garcia,11,2027775,-6.1%,https://www.youtube.com/watch?v=jd00enZSNFc,2022-10-14,2022-10-20
64,65,93.0,Dark Horse (feat. Juicy J),Katy Perry,2,2016333,12.4%,https://www.youtube.com/watch?v=0KSOMA3QBU0,2022-10-14,2022-10-20
65,66,63.0,Mina Sensação,Deavele Santos & Juventude Forrozeira,13,2014885,-9.8%,https://www.youtube.com/watch?v=BedRL-vSSoE,2022-10-14,2022-10-20
66,67,65.0,Horas Iguais,WIU & Oruam,3,2011140,-8.6%,https://www.youtube.com/watch?v=hr_83ZXhmOI,2022-10-14,2022-10-20
67,68,66.0,O Chamado,"Chefin, Mc Poze do Rodo & Mainstreet",11,1995885,-8.7%,https://www.youtube.com/watch?v=N9liPvylviE,2022-10-14,2022-10-20
68,69,60.0,Festa de Vagabundo,Mc Paiva ZS & Kotim,19,1994183,-12%,https://www.youtube.com/watch?v=8xxXjzRlcjQ,2022-10-14,2022-10-20
69,70,62.0,Perfeito Pra Ficar Sozinho (Ao Vivo),Murilo Huff & Maiara & Maraisa,11,1934766,-13.6%,https://www.youtube.com/watch?v=IOuLc9ZhLuQ,2022-10-14,2022-10-20
70,71,,Mal Sei Falar de Amor,Raffé & Mainstreet,2,1923810,,https://www.youtube.com/watch?v=BJa8zgf0cdQ,2022-10-14,2022-10-20
71,72,,Pra pra pra,Deavele Santos,1,1894943,,https://www.youtube.com/watch?v=fvCyc6-eBgM,2022-10-14,2022-10-20
72,73,55.0,Não Pega Ninguém Ainda (Ao Vivo),Gusttavo Lima,20,1887604,-22.1%,https://www.youtube.com/watch?v=y3FdInN6n48,2022-10-14,2022-10-20
73,74,90.0,Vestido No Chão (Ao Vivo),Hugo & Guilherme,6,1859963,1.4%,https://www.youtube.com/watch?v=fFNt_dC9NyU,2022-10-14,2022-10-20
74,75,92.0,Only Love Can Hurt Like This,Paloma Faith,16,1850197,2%,https://www.youtube.com/watch?v=PaKr9gWqwl4,2022-10-14,2022-10-20
75,76,,OLHADINHA,PEDRO SAMPAIO & Zé Felipe,1,1845657,,https://www.youtube.com/watch?v=LgUge9CfHPs,2022-10-14,2022-10-20
76,77,49.0,A Culpa É Tua Você Falou pra Fulana,Selminho DJ & MC Durrony,9,1834181,-29.9%,https://www.youtube.com/watch?v=bj15pZE_63A,2022-10-14,2022-10-20
77,78,79.0,"Noite Paulista (feat. Mc Luki, Gabb MC & MC PH)","Mc IG, MC Ryan SP & Mc Paiva ZS",6,1799661,-8.9%,https://www.youtube.com/watch?v=SklvRBIrI88,2022-10-14,2022-10-20
78,79,81.0,Eu Tenho a Senha (Ao Vivo),João Gomes,7,1784740,-7.6%,https://www.youtube.com/watch?v=deVm70yarNw,2022-10-14,2022-10-20
79,80,69.0,Peças De Grife,"Menor MC, Dj Matt D & Oruam",4,1763996,-18.2%,https://www.youtube.com/watch?v=emCOBeMdK18,2022-10-14,2022-10-20
80,81,61.0,Baile no Morro,MC Tairon & Mc Vitin da Igrejinha,18,1742926,-22.2%,https://www.youtube.com/watch?v=4zhowmwBCuw,2022-10-14,2022-10-20
81,82,73.0,Boca de Mel,MC Jacaré,5,1735175,-17%,https://www.youtube.com/watch?v=EaWSOxIBhS4,2022-10-14,2022-10-20
82,83,77.0,Melodia Alucinógena,DJ AK BR & Dj Darge,11,1733856,-14.5%,https://www.youtube.com/watch?v=SQ309FXp1KI,2022-10-14,2022-10-20
83,84,95.0,Se Não Tivesse Ido / Frio da Madrugada / Mensagem Pra Ela (Ao Vivo),"Hugo & Guilherme,  Fred & Fabrício & Murilo Huff",5,1714279,-1.2%,https://www.youtube.com/watch?v=fyEW5nT98_g,2022-10-14,2022-10-20
84,85,,Primeiro Beck Ela Me Mamou,"Mc Kitinho, Mc guizinho niazi, DJ DEIVÃO & Silva Mc",1,1713566,,https://www.youtube.com/watch?v=oGunJrS8SWs,2022-10-14,2022-10-20
85,86,,Mel do Egito,CABBRAU & Leandro e As Abusadas,1,1700658,,https://www.youtube.com/watch?v=0RzS72cvqbc,2022-10-14,2022-10-20
86,87,76.0,CACHORRINHAS,Luísa Sonza,14,1690316,-17%,https://www.youtube.com/watch?v=__ur8Ykcivw,2022-10-14,2022-10-20
87,88,91.0,Predestinado,Oruam,13,1686618,-7.9%,https://www.youtube.com/watch?v=kqPSfz_bCX8,2022-10-14,2022-10-20
88,89,87.0,Bondade de Deus (Ao Vivo),Isaías Saad,9,1657082,-10.6%,https://www.youtube.com/watch?v=mZ9yZYo9Mmk,2022-10-14,2022-10-20
89,90,97.0,Sweater Weather,The Neighbourhood,18,1652934,-3.7%,https://www.youtube.com/watch?v=GCdwKhTtNNw,2022-10-14,2022-10-20
90,91,80.0,Cigana (Ao Vivo) (feat. Delacruz),Ludmilla,8,1652273,-15.8%,https://www.youtube.com/watch?v=lZ_kegYXFWU,2022-10-14,2022-10-20
91,92,86.0,Não Aceito Mais (Ao Vivo),João Gomes,5,1643103,-11.5%,https://www.youtube.com/watch?v=sllfKTGARPU,2022-10-14,2022-10-20
92,93,83.0,"Só Era Pix, Não Era Amor (feat. MC Hariel)",Mc IG & DJ BOY,6,1626607,-14.8%,https://www.youtube.com/watch?v=U2rocqmbqBA,2022-10-14,2022-10-20
93,94,85.0,Falta Você,Thiaguinho,20,1615632,-13.6%,https://www.youtube.com/watch?v=Qj-qS4aV0UY,2022-10-14,2022-10-20
94,95,88.0,Shut Down,BLACKPINK,5,1605259,-12.8%,https://www.youtube.com/watch?v=POe9SOEKotk,2022-10-14,2022-10-20
95,96,,Balmain (feat. Caio Passos),Mc Daniel,1,1601678,,https://www.youtube.com/watch?v=R3EAwjEn0vg,2022-10-14,2022-10-20
96,97,89.0,202,Kweller & Enzo Cello,10,1562569,-15.1%,https://www.youtube.com/watch?v=ZPo_lMVkAxo,2022-10-14,2022-10-20
97,98,82.0,Bafora O Lança (Reggaeton) (Remix),DJ Agos,2,1555188,-19.2%,https://www.youtube.com/watch?v=iddNFdJO4rc,2022-10-14,2022-10-20
98,99,,Summertime Sadness,William Shewfelt,1,1523891,,https://www.youtube.com/watch?v=nyuo9-OjNNg,2022-10-14,2022-10-20
99,100,94.0,Insônia (Ao Vivo),Ludmilla & Marília Mendonça,8,1465587,-15.9%,https://www.youtube.com/watch?v=NpRT4arxb_Y,2022-10-14,2022-10-20
