,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
23,24,31.0,"Banco do Carona (feat. Gabb MC, MC Joãozinho VT, MC Marks, MC Vine7 & MC Robs)","MC Don Juan, Mc Kako & DJ BOY",11,3994819,21.5%,https://www.youtube.com/watch?v=Uxtgz1FU3XA,2023-06-23,2023-06-29
24,25,19.0,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,28,3911830,-7.5%,https://www.youtube.com/watch?v=sOgYk0iXNls,2023-06-23,2023-06-29
25,26,34.0,Não Para,"Belle Kaffer, Ana Castela & Charles New",17,3514811,11%,https://www.youtube.com/watch?v=NbOBWn43wGc,2023-06-23,2023-06-29
26,27,36.0,"Love, Love",Melody & Naldo Benny,2,3487814,14.3%,https://www.youtube.com/watch?v=b_AoQ0z3RYM,2023-06-23,2023-06-29
27,28,,01 Não É 02,"Mc Paiva ZS, Love Funk & Dj ak beats",1,3473093,,https://www.youtube.com/watch?v=F1r31jw_HdY,2023-06-23,2023-06-29
28,29,24.0,Melhor Só,"Kayblack, Marquinho no Beat & Baco Exu do Blues",13,3464063,-4.5%,https://www.youtube.com/watch?v=0lgAIjua6pA,2023-06-23,2023-06-29
29,30,29.0,085 (Ao Vivo),MC Rogerinho,18,3461751,1%,https://www.youtube.com/watch?v=LpHfPPqjUOk,2023-06-23,2023-06-29
30,31,32.0,Chorei na Vaquejada,Eric Land & Tarcísio do Acordeon,4,3419619,4%,https://www.youtube.com/watch?v=bydRD0taXIY,2023-06-23,2023-06-29
31,32,48.0,Cheiro da Karolina,Luiz Poderoso Chefão,24,3414091,32.1%,https://www.youtube.com/watch?v=9gbWg7EGFEc,2023-06-23,2023-06-29
32,33,35.0,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,16,3371541,8.1%,https://www.youtube.com/watch?v=fd3PJfv7SaY,2023-06-23,2023-06-29
33,34,28.0,Ela Voltou de Perna Bamba (feat. MC Pê Original),"Dj Pikeno MPC, MC Guh SR & Markim WF",7,3368626,-2.5%,https://www.youtube.com/watch?v=5psNl_M0_jk,2023-06-23,2023-06-29
34,35,37.0,Os Bico Tão Se Perguntando (Let’s Go 3),MC PH,12,3345819,12.4%,https://www.youtube.com/watch?v=uvbKI8Bc9dA,2023-06-23,2023-06-29
35,36,23.0,Conexões de Máfia (feat. Rich The Kid),Matuê,9,3320010,-8.7%,https://www.youtube.com/watch?v=rGHJ0mqean4,2023-06-23,2023-06-29
36,37,33.0,Manda um Oi (Ao Vivo),Guilherme & Benuto & Simone Mendes,7,3245083,1.1%,https://www.youtube.com/watch?v=b3NsZtiiwFg,2023-06-23,2023-06-29
37,38,30.0,Coração de Gelo,WIU,30,3229945,-3.9%,https://www.youtube.com/watch?v=p03BWB5SN4M,2023-06-23,2023-06-29
38,39,14.0,ELA PIROU NA DODGE RAM,Luan Pereira & MC Ryan SP,15,3199713,-34.5%,https://www.youtube.com/watch?v=eGpIwanODHw,2023-06-23,2023-06-29
39,40,20.0,MINHA CURA,MC Cabelinho,26,3198699,-16.9%,https://www.youtube.com/watch?v=har3c93pJe0,2023-06-23,2023-06-29
40,41,25.0,BEM MELHOR,"MC Cabelinho, Oruam & Palma",8,3197067,-10%,https://www.youtube.com/watch?v=kWvFoR-Wf-I,2023-06-23,2023-06-29
41,42,40.0,Papin,MC Kevin o Chris & MC Caja,11,3176731,11.8%,https://www.youtube.com/watch?v=Qr_0547VH58,2023-06-23,2023-06-29
42,43,26.0,Bombonzinho (Ao Vivo),Israel & Rodolffo & Ana Castela,34,3145088,-10.9%,https://www.youtube.com/watch?v=t050lriI0_w,2023-06-23,2023-06-29
43,44,41.0,Americana Na Vaquejada,Grandão Vaqueiro & NATTAN,13,3000708,5.8%,https://www.youtube.com/watch?v=uSHSess_Tpg,2023-06-23,2023-06-29
44,45,44.0,Pega o Guanabara (Ao Vivo),Wesley Safadão & Alanzim Coreano,37,2956488,8.2%,https://www.youtube.com/watch?v=uBc1wkTMywM,2023-06-23,2023-06-29
45,46,42.0,Love Gostosinho (Ao Vivo),NATTAN & Felipe Amorim,25,2950989,4.8%,https://www.youtube.com/watch?v=6kiJt7WTTM4,2023-06-23,2023-06-29
46,47,53.0,Ia Dar Bom,Pedro Paulo & Alex & Ana Castela,4,2792377,14.8%,https://www.youtube.com/watch?v=Mf2ctPSoLO8,2023-06-23,2023-06-29
47,48,52.0,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",30,2759039,8%,https://www.youtube.com/watch?v=5fI3cK7iDeg,2023-06-23,2023-06-29
48,49,38.0,Me Bloqueia (Ao Vivo),Zé Neto & Cristiano,15,2713270,-7.2%,https://www.youtube.com/watch?v=_I6rcvzXUE0,2023-06-23,2023-06-29
49,50,39.0,Rancorosa (Ao Vivo),Henrique & Juliano,14,2677253,-6.3%,https://www.youtube.com/watch?v=x9XkXqGDo04,2023-06-23,2023-06-29
50,51,,Novidade na Área,Mc Livinho,1,2656229,,https://www.youtube.com/watch?v=8zWuVDqmCEQ,2023-06-23,2023-06-29
51,52,,Na Hora de Amar (Ao Vivo),Gusttavo Lima,39,2604059,,https://www.youtube.com/watch?v=Uo7U7ruedic,2023-06-23,2023-06-29
52,53,43.0,Forte Forte de Lacoste - Pra Começar o Final de Semana,"DJ Jeeh FDC, MC LCKaiique, MC Celo BK, DJ Menezes, DJ Arana, MC LCKaiique & MC Celo BK",4,2576921,-7.3%,https://www.youtube.com/watch?v=D60K8BU6lsY,2023-06-23,2023-06-29
53,54,56.0,Altas Loucurinhas (Uni Duni Tê) (Ao Vivo),Matheus Fernandes,21,2499556,10.7%,https://www.youtube.com/watch?v=JFf_IKPC6RM,2023-06-23,2023-06-29
54,55,46.0,Pião de Vida Louca,Japãozin,10,2496015,-5.4%,https://www.youtube.com/watch?v=sTuP-cnH9_w,2023-06-23,2023-06-29
55,56,,Vai Luan (AgroPlay Verão),"AgroPlay, Luan Pereira & Dj Chris No Beat",1,2417099,,https://www.youtube.com/watch?v=pQz-G1L-sHI,2023-06-23,2023-06-29
56,57,60.0,Jeová Jireh,Aline Barros,10,2369208,13.5%,https://www.youtube.com/watch?v=YyFd_dXy494,2023-06-23,2023-06-29
57,58,57.0,Vacilão,"Zé Felipe, Igow & Wesley Safadão",15,2288620,2.7%,https://www.youtube.com/watch?v=Ve6Am4IOX-Q,2023-06-23,2023-06-29
58,59,59.0,Karolina,O Erótico,3,2235702,2.9%,https://www.youtube.com/watch?v=LVq_KzWSw3o,2023-06-23,2023-06-29
59,60,50.0,Namorando Ou Não (Ao Vivo) (feat. Luan Santana),Clayton & Romário,14,2166001,-15.4%,https://www.youtube.com/watch?v=_aWNQ6ykQHw,2023-06-23,2023-06-29
60,61,65.0,Renasci das Cinzas,"Mc Daniel, MC Paulin da Capital & OGBEATZZ",3,2110867,9%,https://www.youtube.com/watch?v=yx_yQuQjOIo,2023-06-23,2023-06-29
61,62,73.0,Deslizando no colo do pai 2,"MC Menor da VG, Triz & Caio Passos",2,2093829,20.7%,https://www.youtube.com/watch?v=rRm331Oo9Vo,2023-06-23,2023-06-29
62,63,54.0,Mas Existe um Lugar,"cryzin, Kaio Viana & Noemi Leal",14,2079388,-12%,https://www.youtube.com/watch?v=pdMNd_FMzTM,2023-06-23,2023-06-29
63,64,55.0,Segredo,"KayBlack, Marquinho No Beat & Wall Hein",10,2079326,-9.8%,https://www.youtube.com/watch?v=jHZkI2Q-NC8,2023-06-23,2023-06-29
64,65,74.0,Cadê Seu Namorado Moça?,Nadson O Ferinha,7,2048460,18.4%,https://www.youtube.com/watch?v=,2023-06-23,2023-06-29
65,66,62.0,Duas,Nadson O Ferinha,10,2008646,-0.9%,https://www.youtube.com/watch?v=KyZ-4I7XO6o,2023-06-23,2023-06-29
66,67,64.0,MEIO TERMO (Ao Vivo),Luan Santana,3,1969344,1%,https://www.youtube.com/watch?v=6Pix8tMSN6g,2023-06-23,2023-06-29
67,68,63.0,Aquecimento Senta Senta Suave,MC Kevin o Chris & BUARQUE,16,1946709,-0.5%,https://www.youtube.com/watch?v=GKNWwEtf-Zc,2023-06-23,2023-06-29
68,69,71.0,Deus Está Te Ensinando,Nathália Braga,5,1932593,8.1%,https://www.youtube.com/watch?v=Zdz55fPtpxQ,2023-06-23,2023-06-29
69,70,69.0,Todavia Me Alegrarei (Ao Vivo),Samuel Messias,20,1920224,3.1%,https://www.youtube.com/watch?v=81GaF34veWA,2023-06-23,2023-06-29
70,71,67.0,De Dentro Pra Fora (Live),Julia Vitória,12,1918322,0.4%,https://www.youtube.com/watch?v=OXBCV5WixCU,2023-06-23,2023-06-29
71,72,61.0,Giro Louco,MC PH & Murillo e LT no Beat,7,1888602,-9%,https://www.youtube.com/watch?v=qxpYri5vHU4,2023-06-23,2023-06-29
72,73,70.0,Feirão dos 23 (feat. Babidi & LB Único),"Raflow, Chefin & Distrito 23",4,1878939,4.4%,https://www.youtube.com/watch?v=0yPQnBG0hzQ,2023-06-23,2023-06-29
73,74,58.0,Lovezinho (Sexy Version) (Remix) (feat. DJ Garcez),Treyce,20,1846014,-15.1%,https://www.youtube.com/watch?v=,2023-06-23,2023-06-29
74,75,,Um Mês E Pouco (Ao Vivo),Zé Neto & Cristiano,1,1782277,,https://www.youtube.com/watch?v=IFdMqOi5tkU,2023-06-23,2023-06-29
75,76,80.0,Set Do Manoel,"MC Lipi , MC Paulin da Capital, MC Marks, Dj GM, MC Luck & MC Bill",6,1748704,8.8%,https://www.youtube.com/watch?v=Cn_ltkG_QpA,2023-06-23,2023-06-29
76,77,,Louco e Sonhador,MC Neguinho do Kaxeta,25,1736250,,https://www.youtube.com/watch?v=o9XUR25BxGo,2023-06-23,2023-06-29
77,78,92.0,"Onda da Balinha, Pirulito Pop","Mc Kitinho, Silva Mc & Mc Luiggi",2,1716645,17.3%,https://www.youtube.com/watch?v=MADLDLzGuaQ,2023-06-23,2023-06-29
78,79,81.0,Sem Aliança no Dedo,MC Xenon,20,1686890,6.1%,https://www.youtube.com/watch?v=eOTJtXleRcE,2023-06-23,2023-06-29
79,80,77.0,Erro Gostoso,Nadson O Ferinha,12,1675700,2%,https://www.youtube.com/watch?v=pqorux-gDIQ,2023-06-23,2023-06-29
80,81,68.0,Deus Perdoa,Filipe Ret & Dallass,13,1670210,-10.7%,https://www.youtube.com/watch?v=-23qYBHF_P4,2023-06-23,2023-06-29
81,82,72.0,Mágica,Hugo & Guilherme,13,1644049,-7.4%,https://www.youtube.com/watch?v=MV5wggAXoVU,2023-06-23,2023-06-29
82,83,79.0,Cama Embrasa,Felipe Amorim & Gustavo Mioto,3,1635281,0.4%,https://www.youtube.com/watch?v=SAX33kRRDBI,2023-06-23,2023-06-29
83,84,76.0,ENSAIO DAS MARAVILHAS,PEDRO SAMPAIO & Thaysa Maravilha,18,1601408,-2.7%,https://www.youtube.com/watch?v=a8xV1QH_P18,2023-06-23,2023-06-29
84,85,95.0,Quem É o Louco Entre Nós,Raphaela Santos,2,1592623,12.1%,https://www.youtube.com/watch?v=OLbaoD4db48,2023-06-23,2023-06-29
85,86,82.0,Não Digita (Ao Vivo),Tarcísio do Acordeon,3,1576417,0.3%,https://www.youtube.com/watch?v=lf-KK2iWVkE,2023-06-23,2023-06-29
86,87,,"Pezin no Chão (feat. Mc Piedro, MC Tuto & MC Paulin da Capital)","Dj GM, MC Lele JP, MC Marks, Mc Piedro, MC Tuto & MC Paulin da Capital",1,1571974,,https://www.youtube.com/watch?v=XIvWeDyIaZE,2023-06-23,2023-06-29
87,88,86.0,Sinal,Iguinho e Lulinha,3,1566685,3.8%,https://www.youtube.com/watch?v=UgdUPzGsWwI,2023-06-23,2023-06-29
88,89,,Eu Sou Teu Pai (Ao Vivo),Valesca Mayssa,1,1543602,,https://www.youtube.com/watch?v=kNJPalON82E,2023-06-23,2023-06-29
89,90,85.0,Love Absurdo,"Mari Fernandez, MC Ryan SP & Mc Daniel",20,1523190,-0.7%,https://www.youtube.com/watch?v=c-9KKQX4vwA,2023-06-23,2023-06-29
90,91,87.0,Eis-me Aqui (Ao Vivo),Valesca Mayssa,2,1507380,0.1%,https://www.youtube.com/watch?v=NurOKV6cpJ4,2023-06-23,2023-06-29
91,92,,Sinônimos,Chitãozinho & Xororó & Zé Ramalho,6,1494996,,https://www.youtube.com/watch?v=URN-Ikkc4CI,2023-06-23,2023-06-29
92,93,,Migo ou Vida? (feat. MC Ryan SP),"Mc IG, MC PH, Murillo e LT no Beat & Dj Oreia",13,1491902,,https://www.youtube.com/watch?v=038emoNRq50,2023-06-23,2023-06-29
93,94,94.0,Ela se Envolve,MC GP,6,1491675,3.5%,https://www.youtube.com/watch?v=HiD5NfL7V1Y,2023-06-23,2023-06-29
94,95,,Clima De Rodeio,Dj Chris No Beat & Ana Castela,1,1490766,,https://www.youtube.com/watch?v=LoDWge1WojE,2023-06-23,2023-06-29
95,96,91.0,Boiadeira E Maloqueiro,"Felipe Melchiori, Giovana Martynns & Gabi Saiury",10,1480392,0.5%,https://www.youtube.com/watch?v=y-08wsrSG3s,2023-06-23,2023-06-29
96,97,75.0,Boiadeira,Ana Castela,7,1455864,-14.4%,https://www.youtube.com/watch?v=DyQ3McP4Two,2023-06-23,2023-06-29
97,98,84.0,Nu,Anitta & HITMAKER,6,1439270,-6.5%,https://www.youtube.com/watch?v=4Se0tylmoi8,2023-06-23,2023-06-29
98,99,,Perdoou Nada (Ao Vivo),Israel & Rodolffo & Jorge & Mateus,21,1433920,,https://www.youtube.com/watch?v=xEd4vHYLDko,2023-06-23,2023-06-29
99,100,83.0,Noite Fria,"Mc IG, MC Pipokinha & DJ Glenner",18,1427144,-7.7%,https://www.youtube.com/watch?v=lKNdzn_VL0k,2023-06-23,2023-06-29
