,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",6,13430975,16.3%,https://www.youtube.com/watch?v=5fI3cK7iDeg,2022-12-23,2022-12-29
1,2,3.0,Bombonzinho (Ao Vivo),Israel & Rodolffo & Ana Castela,8,9540398,19.4%,https://www.youtube.com/watch?v=t050lriI0_w,2022-12-23,2022-12-29
2,3,2.0,Felina,WIU & MC Ryan SP,14,9226212,5.2%,https://www.youtube.com/watch?v=wFBp_PHXrf4,2022-12-23,2022-12-29
3,4,4.0,Evoque Prata (Sped Up),Lali DJ,8,8952005,13.1%,https://www.youtube.com/watch?v=B4dmw3CfYtY,2022-12-23,2022-12-29
4,5,6.0,Pega o Guanabara (Ao Vivo),Wesley Safadão & Alanzim Coreano,12,8581164,37.6%,https://www.youtube.com/watch?v=uBc1wkTMywM,2022-12-23,2022-12-29
5,6,5.0,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,14,8166317,21.2%,https://www.youtube.com/watch?v=af8fdbaB8JY,2022-12-23,2022-12-29
6,7,14.0,Tem Cabaré Essa Noite,Nivaldo Marques & NATTAN,25,7153740,86.4%,https://www.youtube.com/watch?v=WiNYFwIfg4w,2022-12-23,2022-12-29
7,8,8.0,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,23,6809012,20.3%,https://www.youtube.com/watch?v=qjxNM9qF3LA,2022-12-23,2022-12-29
8,9,9.0,Farra 100 Limite (Live),Deavele Santos & Wesley Safadão,14,6488277,22.1%,https://www.youtube.com/watch?v=J3H--06Xw6g,2022-12-23,2022-12-29
9,10,16.0,Agudo Mágico 3 (feat. Mc Lipivox),"Dj Tg Beats, Dj Aurélio & mc k.k",3,6191061,64.7%,https://www.youtube.com/watch?v=,2022-12-23,2022-12-29
10,11,7.0,Alemãozin,Oruam,13,6144614,3.1%,https://www.youtube.com/watch?v=rALK230exU0,2022-12-23,2022-12-29
11,12,18.0,Novinha do Onlyfans (Tchan Ran Tchan Tchan),Kadu Martins,10,5819565,55.7%,https://www.youtube.com/watch?v=vdbhKBGbsVM,2022-12-23,2022-12-29
12,13,37.0,Leão,Marília Mendonça,3,5349622,88.8%,https://www.youtube.com/watch?v=tI55Zu9uZEM,2022-12-23,2022-12-29
