,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Tchuco Nela,MC Rogerinho & Wesley Safadão,6,8881670,-12.7%,https://www.youtube.com/watch?v=dEjA3uw5s3I,2022-05-20,2022-05-26
1,2,4.0,Dengo (Ao Vivo),João Gomes,3,8216221,30.7%,https://www.youtube.com/watch?v=mqYjyQG11GQ,2022-05-20,2022-05-26
2,3,2.0,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,8,7961033,1.6%,https://www.youtube.com/watch?v=rTJSWmgbVwA,2022-05-20,2022-05-26
3,4,3.0,Balanço Da Rede (Ao Vivo),Matheus Fernandes,11,6582668,-5.5%,https://www.youtube.com/watch?v=vAM1xXdRnH0,2022-05-20,2022-05-26
4,5,5.0,Sentadona (Remix),"Davi Kneip, Mc Frog, Dj Gabriel do Borel & Luísa Sonza",13,6534256,4.8%,https://www.youtube.com/watch?v=VKaLjHZJ-GY,2022-05-20,2022-05-26
5,6,11.0,Bloqueado (Ao Vivo),Gusttavo Lima,26,6520887,15.3%,https://www.youtube.com/watch?v=14C28JSO-sg,2022-05-20,2022-05-26
6,7,10.0,Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),"L7NNON, Os Hawaianos & DJ Bel da CDD",8,6264485,10.4%,https://www.youtube.com/watch?v=273pasBKH18,2022-05-20,2022-05-26
7,8,13.0,Me Chama de Amor (feat. Mc Treyce) (feat. Mc Treyce),O Tubarão,7,6252517,26.1%,https://www.youtube.com/watch?v=J9AfRmtdqGs,2022-05-20,2022-05-26
8,9,6.0,Vampiro,"Matuê, WIU & Teto",8,5828838,-3.7%,https://www.youtube.com/watch?v=TKqa-ZXGKYA,2022-05-20,2022-05-26
9,10,12.0,Malvada,Zé Felipe,17,5706086,3%,https://www.youtube.com/watch?v=r0mNwyywHIY,2022-05-20,2022-05-26
10,11,8.0,No Ouvidinho,Felipe Amorim,9,5677767,-3%,https://www.youtube.com/watch?v=eYuI4krrKBM,2022-05-20,2022-05-26
11,12,7.0,Fim de Semana no Rio,Teto,9,5655684,-5.5%,https://www.youtube.com/watch?v=7AlAYttGnAg,2022-05-20,2022-05-26
12,13,,ACORDA PEDRINHO,Jovem Dionisio,1,5632098,,https://www.youtube.com/watch?v=d-tx9D4a8dc,2022-05-20,2022-05-26
13,14,9.0,Cê Tá Preparada (Ao Vivo) (feat. Marília Mendonça),Tayrone,45,5543215,-2.8%,https://www.youtube.com/watch?v=jW7j41mbxXU,2022-05-20,2022-05-26
14,15,14.0,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,19,5125406,4.7%,https://www.youtube.com/watch?v=kyfXEMqvLgU,2022-05-20,2022-05-26
15,16,16.0,A Maior Saudade (Ao Vivo),Henrique & Juliano,38,4957219,11.1%,https://www.youtube.com/watch?v=6EGg0_l-edc,2022-05-20,2022-05-26
16,17,15.0,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",9,4710996,1%,https://www.youtube.com/watch?v=b7A98jz4uUA,2022-05-20,2022-05-26
17,18,17.0,Kikando e Me Olhando,"MC Braz, MC Tairon & Dj Win",7,4103950,-6.1%,https://www.youtube.com/watch?v=x4QSi_Eb-c8,2022-05-20,2022-05-26
18,19,20.0,Gostosinho Tu Cai,Mc Pepeu & DJ Swat,5,3895632,-1.1%,https://www.youtube.com/watch?v=lac3TYlarFM,2022-05-20,2022-05-26
19,20,63.0,EU VOU COM CARINHO ELA QUER COM FORÇA,"MC Don Juan, MC G15 & Mc Davi",2,3885405,106%,https://www.youtube.com/watch?v=zPuEI4zHMRE,2022-05-20,2022-05-26
20,21,26.0,DANÇARINA (Remix),PEDRO SAMPAIO & MC Pedrinho,16,3882324,10.8%,https://www.youtube.com/watch?v=I_gwjhvXxzM,2022-05-20,2022-05-26
21,22,22.0,Seu Perfil (Ao Vivo),Henrique & Juliano,17,3844444,0.3%,https://www.youtube.com/watch?v=KvAagUxO3OY,2022-05-20,2022-05-26
22,23,23.0,Vontade De Morder,Simone & Simaria & Zé Felipe,19,3831238,1%,https://www.youtube.com/watch?v=bgf18kANm_k,2022-05-20,2022-05-26
23,24,19.0,Me Sinto Abençoado (feat. Ajaxx),Mc Poze do Rodo,25,3800876,-3.9%,https://www.youtube.com/watch?v=BKDz5kNjkfU,2022-05-20,2022-05-26
24,25,21.0,Baile da Serra,"Braão, LIT UP & Dj Nattan",3,3707427,-4.9%,https://www.youtube.com/watch?v=w7sHsnnQanI,2022-05-20,2022-05-26
25,26,25.0,Botadinha Saliente,MC Rogerinho,16,3702140,1.8%,https://www.youtube.com/watch?v=kyjtx28z-bE,2022-05-20,2022-05-26
26,27,28.0,X1,MC Cabelinho & Dallass,9,3593991,8.1%,https://www.youtube.com/watch?v=zgdQsLH7sDw,2022-05-20,2022-05-26
27,28,18.0,Amiga (Ao Vivo),Simone & Simaria,4,3566117,-17.7%,https://www.youtube.com/watch?v=48s6RGU1dr0,2022-05-20,2022-05-26
28,29,,Evento Cancelado (Ao Vivo),Henrique & Juliano,1,3495861,,https://www.youtube.com/watch?v=2cdF8Y3J1e4,2022-05-20,2022-05-26
29,30,31.0,Simplesmente Ela,Mc Gabzin,10,3492432,6.7%,https://www.youtube.com/watch?v=K6iRoT8u2xU,2022-05-20,2022-05-26
30,31,24.0,Eu Bem Que Te Avisei,Mc Delux & DJ ABDO,7,3456580,-5.2%,https://www.youtube.com/watch?v=76DWwRaztPQ,2022-05-20,2022-05-26
31,32,27.0,Malvadão 3,Xamã,23,3412606,-0.1%,https://www.youtube.com/watch?v=i9NOkjmBszo,2022-05-20,2022-05-26
32,33,45.0,Quem Vale Menos (Ao Vivo),Mari Fernandez,4,3383507,31.1%,https://www.youtube.com/watch?v=HVJWX1B9_lo,2022-05-20,2022-05-26
