,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Zona De Perigo,Léo Santana,4,27340241,-5.7%,https://www.youtube.com/watch?v=0cnUcoXllMM,2023-02-17,2023-02-23
1,2,2.0,Leão,Marília Mendonça,11,14529984,-23.4%,https://www.youtube.com/watch?v=tI55Zu9uZEM,2023-02-17,2023-02-23
2,3,33.0,Lovezinho (Sexy Version) (Remix) (feat. DJ Garcez),Treyce,2,10281963,193.8%,https://www.youtube.com/watch?v=,2023-02-17,2023-02-23
3,4,3.0,Coração de Gelo,WIU,12,8525281,-6.3%,https://www.youtube.com/watch?v=p03BWB5SN4M,2023-02-17,2023-02-23
4,5,4.0,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",14,8442238,-5.8%,https://www.youtube.com/watch?v=5fI3cK7iDeg,2023-02-17,2023-02-23
5,6,5.0,Facilita Aí,Zé Felipe,3,7934697,-6%,https://www.youtube.com/watch?v=u8PI0ASpG4U,2023-02-17,2023-02-23
6,7,6.0,Luz do Luar,Mc Tato & Dj ak beats,11,7928123,-4.8%,https://www.youtube.com/watch?v=P5AnIr0_6tw,2023-02-17,2023-02-23
7,8,7.0,Pega o Guanabara (Ao Vivo),Wesley Safadão & Alanzim Coreano,20,7133724,-0.2%,https://www.youtube.com/watch?v=uBc1wkTMywM,2023-02-17,2023-02-23
8,9,10.0,Nosso Quadro,Ana Castela,3,7033484,21%,https://www.youtube.com/watch?v=r9GrcxTGNWg,2023-02-17,2023-02-23
9,10,8.0,Parecia Tempestade (feat. MC Danny),SONY NO BEAT & felupe,10,6590941,-0.9%,https://www.youtube.com/watch?v=vsAPYtF50VI,2023-02-17,2023-02-23
10,11,13.0,Love Gostosinho (Ao Vivo),NATTAN & Felipe Amorim,7,6510296,15%,https://www.youtube.com/watch?v=6kiJt7WTTM4,2023-02-17,2023-02-23
11,12,20.0,Deixa eu botar meu boneco (Baile do Polly 2.0),Oh Polêmico,7,6314166,27.2%,https://www.youtube.com/watch?v=_xl7YEj7IBM,2023-02-17,2023-02-23
12,13,9.0,Felina,WIU & MC Ryan SP,22,5789463,-12.3%,https://www.youtube.com/watch?v=wFBp_PHXrf4,2023-02-17,2023-02-23
13,14,15.0,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,6,5649538,3.6%,https://www.youtube.com/watch?v=29WR7F4TDUI,2023-02-17,2023-02-23
