,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Nosso Quadro,Ana Castela,18,12937248,19.1%,https://www.youtube.com/watch?v=r9GrcxTGNWg,2023-06-02,2023-06-08
1,2,2.0,Erro Gostoso (Ao Vivo),Simone Mendes,19,11683637,26%,https://www.youtube.com/watch?v=mr09lDl_Tfk,2023-06-02,2023-06-08
2,3,20.0,Tá OK,DENNIS & MC Kevin o Chris,2,10237353,174.7%,https://www.youtube.com/watch?v=aHBW_Nd_z8k,2023-06-02,2023-06-08
3,4,3.0,Seu Brilho Sumiu (Ao Vivo),Israel & Rodolffo & Mari Fernandez,13,9349772,18.2%,https://www.youtube.com/watch?v=bHT5GvYi6io,2023-06-02,2023-06-08
4,5,5.0,Oi Balde (Ao Vivo),Zé Neto & Cristiano,16,9061492,36.1%,https://www.youtube.com/watch?v=HK7bSTeQw6U,2023-06-02,2023-06-08
5,6,4.0,Cartão Black,MC Caverinha & KayBlack,4,6876653,-5.4%,https://www.youtube.com/watch?v=OZgQnRcGZXs,2023-06-02,2023-06-08
6,7,11.0,Pitbull Enraivado,Oh Polêmico,7,6615274,33.7%,https://www.youtube.com/watch?v=XzaJWAL2Ks4,2023-06-02,2023-06-08
7,8,8.0,Leão,Marília Mendonça,26,6481944,17.6%,https://www.youtube.com/watch?v=tI55Zu9uZEM,2023-06-02,2023-06-08
8,9,9.0,ELA PIROU NA DODGE RAM,Luan Pereira & MC Ryan SP,12,6353493,18.5%,https://www.youtube.com/watch?v=eGpIwanODHw,2023-06-02,2023-06-08
9,10,15.0,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,25,6107665,35.3%,https://www.youtube.com/watch?v=sOgYk0iXNls,2023-06-02,2023-06-08
10,11,7.0,Desejo Imortal (It Must Have Been Love) [Ao Vivo],Gusttavo Lima,8,6060276,9.5%,https://www.youtube.com/watch?v=-UUe7g8-E0k,2023-06-02,2023-06-08
