,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
12,13,12.0,Casei Com a Putaria (feat. Love Funk),"Mc Paiva ZS, MC Ryan SP & Love Funk",24,4331590,-12.2%,https://www.youtube.com/watch?v=8NjXVsLHIg8,2022-12-09,2022-12-15
13,14,16.0,X1,MC Cabelinho & Dallass,38,4231968,-1.8%,https://www.youtube.com/watch?v=zgdQsLH7sDw,2022-12-09,2022-12-15
14,15,18.0,Tubarão Te Amo (feat. Mc Jhenny & MC RF),"Dj LK da Escócia, Tchakabum & MC Ryan SP",9,4049391,-4.9%,https://www.youtube.com/watch?v=tBdx1b40rfU,2022-12-09,2022-12-15
15,16,17.0,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,48,3989187,-7.2%,https://www.youtube.com/watch?v=kyfXEMqvLgU,2022-12-09,2022-12-15
16,17,15.0,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,23,3783286,-14.4%,https://www.youtube.com/watch?v=hOGuaMazCz8,2022-12-09,2022-12-15
17,18,13.0,"Pipoco (feat. Melody, Dj Chris No Beat & Luan Pereira & Dj Chris No Beat)",Ana Castela,30,3648756,-19.9%,https://www.youtube.com/watch?v=69JAoslGYI8,2022-12-09,2022-12-15
18,19,24.0,Bokaloka,"DJ BOY, Mc Kako, MC Joãozinho VT, MC Tuto, MC V7, Mc Erik, Mc Pê Leal, MC Vine7 & MC Don Juan",6,3636392,5.6%,https://www.youtube.com/watch?v=BBUdg9S4Ii4,2022-12-09,2022-12-15
19,20,20.0,Te Love (Ao Vivo),Kevi Jonny,15,3501524,-12.4%,https://www.youtube.com/watch?v=vBQbH4mA_z0,2022-12-09,2022-12-15
20,21,23.0,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",13,3437814,-4.6%,https://www.youtube.com/watch?v=1CIIIv9dfzg,2022-12-09,2022-12-15
21,22,27.0,Bloody Mary,Lady Gaga,2,3430989,5.7%,https://www.youtube.com/watch?v=L1p0clhjOlg,2022-12-09,2022-12-15
22,23,21.0,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,37,3409995,-11%,https://www.youtube.com/watch?v=rTJSWmgbVwA,2022-12-09,2022-12-15
23,24,19.0,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,34,3306931,-19.8%,https://www.youtube.com/watch?v=psdZRggL7cI,2022-12-09,2022-12-15
24,25,25.0,Seu Perfil (Ao Vivo),Henrique & Juliano,46,3268784,-4.9%,https://www.youtube.com/watch?v=KvAagUxO3OY,2022-12-09,2022-12-15
25,26,44.0,Toma Tapa,MC Jacaré,4,3207721,29.5%,https://www.youtube.com/watch?v=vqHHUeEyEyU,2022-12-09,2022-12-15
26,27,31.0,Meca Cereja (feat. AMUSIK),"Vulgo FK, MC Cebezinho & KayBlack",6,3199102,5%,https://www.youtube.com/watch?v=eI5FkVWz_dI,2022-12-09,2022-12-15
27,28,26.0,Balmain (feat. Caio Passos),Mc Daniel,9,3173626,-7.1%,https://www.youtube.com/watch?v=R3EAwjEn0vg,2022-12-09,2022-12-15
28,29,29.0,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,21,3123117,0.3%,https://www.youtube.com/watch?v=MBg5g2g3okU,2022-12-09,2022-12-15
29,30,32.0,NÉ SEGREDO,MC Cabelinho,13,2972922,-2.1%,https://www.youtube.com/watch?v=GqLrlHHeww0,2022-12-09,2022-12-15
30,31,22.0,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,21,2939536,-19.6%,https://www.youtube.com/watch?v=pPxs52_MVIU,2022-12-09,2022-12-15
31,32,36.0,Horas Iguais,WIU & Oruam,11,2897388,6.3%,https://www.youtube.com/watch?v=hr_83ZXhmOI,2022-12-09,2022-12-15
32,33,28.0,Esperando Você / Mundo Inteiro (Ao Vivo),João Gomes & Yara Tchê,10,2844570,-11.7%,https://www.youtube.com/watch?v=FQgZAj45ojY,2022-12-09,2022-12-15
33,34,52.0,Coração de Gelo,WIU,2,2794833,26.5%,https://www.youtube.com/watch?v=p03BWB5SN4M,2022-12-09,2022-12-15
34,35,33.0,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",28,2754971,-9.2%,https://www.youtube.com/watch?v=NbB6qMA2lts,2022-12-09,2022-12-15
35,36,35.0,Imprevisto,"Yago Oproprio, Rô Rosa & Skeeter Beats",7,2692698,-2%,https://www.youtube.com/watch?v=EbVV9FDxM4c,2022-12-09,2022-12-15
36,37,,Namora Aí,MC Ryan SP & Mc Daniel,1,2645708,,https://www.youtube.com/watch?v=4HQect5dM-g,2022-12-09,2022-12-15
37,38,49.0,Another Love,Tom Odell,23,2640889,11.1%,https://www.youtube.com/watch?v=MwpMEbgC7DA,2022-12-09,2022-12-15
38,39,38.0,Set Wesley Alemão,"MC Lipi , MC Paulin da Capital, MC Lemos, Gabb MC, Mc Paiva ZS, MC Lele JP, Mc Piedro & MC Ryan SP",15,2636329,-1%,https://www.youtube.com/watch?v=,2022-12-09,2022-12-15
39,40,40.0,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,12,2625927,-0%,https://www.youtube.com/watch?v=OjZNMnmUVT4,2022-12-09,2022-12-15
40,41,41.0,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",13,2536763,-2.1%,https://www.youtube.com/watch?v=69-jnA4QLSM,2022-12-09,2022-12-15
41,42,34.0,Carta pra Deus,"GDM, -- & --",3,2509036,-11.5%,https://www.youtube.com/watch?v=4jWiihUUvis,2022-12-09,2022-12-15
42,43,45.0,Vizão de Cria 2,"Caio Luccas, Dallass, Tz da Coronel, PJ HOUDINI, Thiago Anezzi, NADAMAL, MC Maneirinho & Filipe Ret",20,2439835,-1.4%,https://www.youtube.com/watch?v=Sau1_hWFHJE,2022-12-09,2022-12-15
43,44,30.0,Waka Waka (This Time for Africa),Shakira,4,2403630,-22.4%,https://www.youtube.com/watch?v=pRpeEdMmmQ0,2022-12-09,2022-12-15
44,45,46.0,Mal Sei Falar de Amor,Raffé & Mainstreet,10,2390174,-1.3%,https://www.youtube.com/watch?v=BJa8zgf0cdQ,2022-12-09,2022-12-15
45,46,37.0,Chá de Chifre,"Marcynho Sensação, Mc Mari & Wesley Safadão",18,2369739,-11.2%,https://www.youtube.com/watch?v=8x2QxMZIUH0,2022-12-09,2022-12-15
46,47,43.0,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",29,2366350,-4.7%,https://www.youtube.com/watch?v=wumB0Qs2YT4,2022-12-09,2022-12-15
47,48,,Leão,Marília Mendonça,1,2307749,,https://www.youtube.com/watch?v=tI55Zu9uZEM,2022-12-09,2022-12-15
48,49,56.0,Cheiro da Karolina,Luiz Poderoso Chefão,8,2192506,2.5%,https://www.youtube.com/watch?v=9gbWg7EGFEc,2022-12-09,2022-12-15
49,50,,"Vida Loka, Pt. 1 (Live)",Racionais MC's,21,2184246,,https://www.youtube.com/watch?v=IL1epaZCTmk,2022-12-09,2022-12-15
50,51,53.0,Pactos (Ao Vivo),Matheus & Kauan & Jorge & Mateus,8,2183585,-0.2%,https://www.youtube.com/watch?v=jPwCxjJqHGw,2022-12-09,2022-12-15
51,52,64.0,Vaqueira,Eric Land & Iguinho e Lulinha,2,2156109,7.5%,https://www.youtube.com/watch?v=H-Zggz8dKWA,2022-12-09,2022-12-15
52,53,50.0,Unholy (Live),Sam Smith & Kim Petras,12,2090975,-11.2%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,2022-12-09,2022-12-15
53,54,61.0,Final do Ano,"MC Don Juan, Mc Paiva ZS & DJ Yuri Martins",5,2088569,1.8%,https://www.youtube.com/watch?v=G6lmTPZ_WqM,2022-12-09,2022-12-15
54,55,,Invencível,Mc Daniel & MC Hariel,1,2058581,,https://www.youtube.com/watch?v=dhWqk9A0hik,2022-12-09,2022-12-15
55,56,51.0,Doce Veneno,"Mc Paiva ZS, Love Funk & Kotim",20,2056801,-7.4%,https://www.youtube.com/watch?v=thfYx-W63ws,2022-12-09,2022-12-15
56,57,92.0,Calm Down,Rema & Selena Gomez,2,2040215,24.6%,https://www.youtube.com/watch?v=WcIcVapfqXw,2022-12-09,2022-12-15
57,58,63.0,CORAÇÃO CIGANO (Ao Vivo),Luan Santana & Luísa Sonza,19,2039124,1.2%,https://www.youtube.com/watch?v=Vz4Sb1bl1IE,2022-12-09,2022-12-15
58,59,47.0,Cheiro da Karolina,Luiz Poderoso Chefão,8,1997139,-17.1%,https://www.youtube.com/watch?v=9gbWg7EGFEc,2022-12-09,2022-12-15
59,60,62.0,DEPOIS DO UNIVERSO,Giulia Be,6,1939125,-4.5%,https://www.youtube.com/watch?v=DwY36fs3c_E,2022-12-09,2022-12-15
60,61,68.0,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",8,1888222,-1.7%,https://www.youtube.com/watch?v=F00u9GZV_iQ,2022-12-09,2022-12-15
61,62,57.0,Evento Cancelado (Ao Vivo),Henrique & Juliano,19,1884473,-10.3%,https://www.youtube.com/watch?v=2cdF8Y3J1e4,2022-12-09,2022-12-15
62,63,54.0,Quem Não Conhece Tá Sem Internet,"MC Marks, DJ BOY & Dj GM",15,1878059,-13.5%,https://www.youtube.com/watch?v=oc0wsia4b3E,2022-12-09,2022-12-15
63,64,73.0,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",7,1877990,0.6%,https://www.youtube.com/watch?v=sj-pRriVRJI,2022-12-09,2022-12-15
64,65,60.0,Pra pra pra,Deavele Santos,9,1860314,-9.8%,https://www.youtube.com/watch?v=fvCyc6-eBgM,2022-12-09,2022-12-15
65,66,65.0,Temporal,Hungria Hip-Hop,13,1853917,-7.5%,https://www.youtube.com/watch?v=bwGftC32wNw,2022-12-09,2022-12-15
66,67,82.0,Vai Sentir Falta de Mim,Fabinho Testado & Iguinho e Lulinha,3,1847883,3.3%,https://www.youtube.com/watch?v=JSqirB_c55E,2022-12-09,2022-12-15
67,68,87.0,Beijo de Glicose (Ao Vivo),Diego & Victor Hugo & Jorge & Mateus,8,1839441,6.4%,https://www.youtube.com/watch?v=M4gwPKau-ag,2022-12-09,2022-12-15
68,69,76.0,Não Fosse Tão Tarde (Ao Vivo),Wesley Safadão & Lucas Aboiador,10,1833668,-0.9%,https://www.youtube.com/watch?v=s9Kdh7RAjIY,2022-12-09,2022-12-15
69,70,79.0,Vestido No Chão (Ao Vivo),Hugo & Guilherme,14,1826681,1.5%,https://www.youtube.com/watch?v=fFNt_dC9NyU,2022-12-09,2022-12-15
70,71,59.0,É Só Um Lance Lero Lero (feat. Mc Luiggi & Meno Saaint),"DJ Dozabri, DJ Arana & Silva Mc",4,1814414,-12.2%,https://www.youtube.com/watch?v=vY2nYrhFRVo,2022-12-09,2022-12-15
71,72,,Morango do Nordeste,Marília Mendonça,1,1809490,,https://www.youtube.com/watch?v=wsV1RHXqihQ,2022-12-09,2022-12-15
72,73,67.0,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,10,1772077,-8.3%,https://www.youtube.com/watch?v=d7NMHcIecCE,2022-12-09,2022-12-15
73,74,81.0,Tropa do Mais Novo,"Chefin, Vulgo FK, Mainstreet & Ajaxx",13,1768913,-1.2%,https://www.youtube.com/watch?v=Ww056PGMT8Y,2022-12-09,2022-12-15
74,75,,Agudo Mágico 3 (feat. Mc Lipivox),"Dj Tg Beats, Dj Aurélio & mc k.k",1,1753932,,https://www.youtube.com/watch?v=,2022-12-09,2022-12-15
75,76,99.0,Coladin (Minha Deusa),Zé Vaqueiro,2,1747624,14.6%,https://www.youtube.com/watch?v=eihpkV7KSKo,2022-12-09,2022-12-15
76,77,83.0,Mundo Covarde,"Mc Poze do Rodo, Oruam & DJ Felipe Rosa",5,1709847,-4.3%,https://www.youtube.com/watch?v=n2vr0aGhvTc,2022-12-09,2022-12-15
77,78,69.0,Under The Influence,Chris Brown,18,1692587,-11.2%,https://www.youtube.com/watch?v=pfxyk1glEq4,2022-12-09,2022-12-15
78,79,85.0,Peças De Grife,"Menor MC, Dj Matt D & Oruam",12,1652796,-6.9%,https://www.youtube.com/watch?v=emCOBeMdK18,2022-12-09,2022-12-15
79,80,96.0,Cara de Tralha (feat. Natralhinha & MC PR),Dj Vitor Lima,3,1644700,5.4%,https://www.youtube.com/watch?v=svmKwDd5MlE,2022-12-09,2022-12-15
80,81,89.0,Hino dos Mlks (feat. Mainstreet),"BIN, Orochi, Mc Daniel & Caio Passos",8,1629644,-2.4%,https://www.youtube.com/watch?v=Y69kiJ3fRr8,2022-12-09,2022-12-15
81,82,80.0,Digo ou Não Digo (Ao Vivo),João Gomes & L7NNON,12,1621035,-9.8%,https://www.youtube.com/watch?v=Wv6xQMEC-Wo,2022-12-09,2022-12-15
82,83,95.0,Bondade de Deus (Ao Vivo),Isaías Saad,16,1614657,2.9%,https://www.youtube.com/watch?v=mZ9yZYo9Mmk,2022-12-09,2022-12-15
83,84,,Ai Papai,"Anitta, MC Danny & HITMAKER",1,1609904,,https://www.youtube.com/watch?v=4fzFfiW3RPM,2022-12-09,2022-12-15
84,85,84.0,A Loira a Morena e a Ruiva,Josué Bom de Faixa,9,1606681,-9.9%,https://www.youtube.com/watch?v=EJRthCh9E-Y,2022-12-09,2022-12-15
85,86,,Uma Vida a Mais (Ao Vivo),Marília Mendonça & Maiara & Maraisa,15,1589852,,https://www.youtube.com/watch?v=cAQXfZDXPek,2022-12-09,2022-12-15
86,87,72.0,Volta Pro Teu Vaqueiro,DJ Ivis,6,1587653,-15.4%,https://www.youtube.com/watch?v=cRD-WZOYTEQ,2022-12-09,2022-12-15
87,88,,Média Boa (Ao Vivo),Felipe e Rodrigo,1,1581079,,https://www.youtube.com/watch?v=tZMIKfHMnkU,2022-12-09,2022-12-15
88,89,91.0,Cigana (Ao Vivo) (feat. Delacruz),Ludmilla,16,1579952,-4.1%,https://www.youtube.com/watch?v=lZ_kegYXFWU,2022-12-09,2022-12-15
89,90,100.0,VALHO NADA,"MC Cabelinho, Vinicin, Amorim, A.R, Palma, Felipe Rosa, Brutos & Bairro 13",2,1502532,-0.8%,https://www.youtube.com/watch?v=5t0J5Yt4eI0,2022-12-09,2022-12-15
90,91,,Vem Cá,Pelé MilFlows,22,1499633,,https://www.youtube.com/watch?v=lV2plyhSRBU,2022-12-09,2022-12-15
91,92,,Conduta (Ao Vivo),NATTAN & Mari Fernandez,1,1465939,,https://www.youtube.com/watch?v=_j02gnLHdNo,2022-12-09,2022-12-15
92,93,74.0,"Revoada do Tubarão 3 (feat. MC Joãozinho VT, MD Chefe, Mc Daniel, Mc Davi, Mc IG, Mc Kevin, Mc Paiva ZS & POCAH)","MC Ryan SP, MC Hariel & MC Don Juan",4,1446596,-22%,https://www.youtube.com/watch?v=DeVsfHet-uA,2022-12-09,2022-12-15
93,94,,Luz do Luar,Mc Tato & Dj ak beats,1,1443184,,https://www.youtube.com/watch?v=P5AnIr0_6tw,2022-12-09,2022-12-15
94,95,,A Caminho do Bega,"DJ Patrick Muniz, MC Dom Lp & Mc L3",5,1417047,,https://www.youtube.com/watch?v=szzboy0dXUw,2022-12-09,2022-12-15
95,96,90.0,Alguém Me Chama Pra Beber (Ao Vivo),Hugo & Guilherme,4,1407738,-15.5%,https://www.youtube.com/watch?v=mFzbT45t3vA,2022-12-09,2022-12-15
96,97,,Dizeres,"Orgânico, Lourena, Sant & Rap Box",1,1404528,,https://www.youtube.com/watch?v=lxhqCcrnTv4,2022-12-09,2022-12-15
97,98,,INVEJOSO,"Distrito 23, Raffé, Chefin & Oruam",22,1402411,,https://www.youtube.com/watch?v=79KWwlhbOD8,2022-12-09,2022-12-15
98,99,,Cão Sem Dono,Mari Fernandez,10,1401260,,https://www.youtube.com/watch?v=n-YI6SpWZyE,2022-12-09,2022-12-15
99,100,,Basiquinho (Ao Vivo),Matheus & Kauan,5,1396456,,https://www.youtube.com/watch?v=p1OSg868sAY,2022-12-09,2022-12-15
