,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
60,61,55.0,Joga Essa Rabeta,MC Skcot & MC Teuzin PV,9,2385996,-14.3%,https://www.youtube.com/watch?v=pIr6TjG7Rko,2022-07-22,2022-07-28
61,62,,São João Chegou,Renanzin Pressão,1,2201158,,https://www.youtube.com/watch?v=VaLJO9ycpYI,2022-07-22,2022-07-28
62,63,63.0,"Let's Let's Go (feat. MC Hariel, Mc Kadu, MC Marks, MC Don Juan, Mc Luki & MC PH)","DJ GBR, Mc IG & MC Ryan SP",9,2191044,-9%,https://www.youtube.com/watch?v=Fh9lQcV94d4,2022-07-22,2022-07-28
63,64,71.0,Está Tudo Bem (Ao Vivo),Kellen Byanca,15,2178882,4.6%,https://www.youtube.com/watch?v=zP0KRlNPNos,2022-07-22,2022-07-28
64,65,88.0,Only Love Can Hurt Like This,Paloma Faith,4,2174762,19.4%,https://www.youtube.com/watch?v=PaKr9gWqwl4,2022-07-22,2022-07-28
65,66,84.0,Falta Você,Thiaguinho,8,2129579,14.4%,https://www.youtube.com/watch?v=Qj-qS4aV0UY,2022-07-22,2022-07-28
66,67,62.0,Simplesmente Ela,Mc Gabzin,19,2111341,-14%,https://www.youtube.com/watch?v=K6iRoT8u2xU,2022-07-22,2022-07-28
67,68,61.0,Running Up That Hill (A Deal With God),Kate Bush,9,2111319,-14.4%,https://www.youtube.com/watch?v=wp43OdtAAkM,2022-07-22,2022-07-28
68,69,66.0,ERRO PLANEJADO (Ao Vivo),Luan Santana & Henrique & Juliano,15,2109329,-7.1%,https://www.youtube.com/watch?v=apPxQOfh0ek,2022-07-22,2022-07-28
69,70,59.0,Hotel Caro,Baco Exu do Blues & Luísa Sonza,7,2106186,-20.1%,https://www.youtube.com/watch?v=PQrWORayZTc,2022-07-22,2022-07-28
70,71,73.0,"SET MK 2 (feat. MC Joãozinho VT, MC Ryan SP, MC Neguinho do Kaxeta, Mc Kanhoto, MC Don Juan & DJ BOY)","MC Hariel, Mc IG & MC Marks",8,2104468,2.7%,https://www.youtube.com/watch?v=H7yym8n8nLw,2022-07-22,2022-07-28
71,72,68.0,"Vida Loka, Pt. 1 (Live)",Racionais MC's,9,2088601,-3.6%,https://www.youtube.com/watch?v=IL1epaZCTmk,2022-07-22,2022-07-28
72,73,,Gostosinha é Ela,Felipe Amorim,1,2055991,,https://www.youtube.com/watch?v=zSRjeUpQUwI,2022-07-22,2022-07-28
73,74,85.0,Vai Doer Mais (Ao Vivo),Mari Fernandez,8,2001166,7.8%,https://www.youtube.com/watch?v=SpyKD3Y8I3o,2022-07-22,2022-07-28
74,75,78.0,Bagulho Louco,Mc Paiva ZS,13,1997714,2.9%,https://www.youtube.com/watch?v=,2022-07-22,2022-07-28
75,76,,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,1,1986729,,https://www.youtube.com/watch?v=qjxNM9qF3LA,2022-07-22,2022-07-28
76,77,70.0,Eu Bem Que Te Avisei,Mc Delux & DJ ABDO,15,1970093,-5.6%,https://www.youtube.com/watch?v=76DWwRaztPQ,2022-07-22,2022-07-28
77,78,83.0,Agora Somos Ex,"Edu E Maraial, Nenho, Thiago Aquino & Walkyria Santos",13,1934618,2.8%,https://www.youtube.com/watch?v=LA-bc9dX4y0,2022-07-22,2022-07-28
78,79,,Acordo (Ao Vivo),Henrique & Juliano,22,1913630,,https://www.youtube.com/watch?v=Rr5yQs-s0_0,2022-07-22,2022-07-28
79,80,67.0,ACORDA PEDRINHO,Jovem Dionisio,10,1899033,-14.7%,https://www.youtube.com/watch?v=d-tx9D4a8dc,2022-07-22,2022-07-28
80,81,,Cabelinho Meu Marrento,"mc jhenny, Mc Alef, DJ Denilson o clínico, MC Cabelinho & DJ Geh da LGD",1,1891987,,https://www.youtube.com/watch?v=yoPNUwRkDaw,2022-07-22,2022-07-28
81,82,81.0,Ela é da Bagaceira,"Romim Mahta, Felipe Amorim & --",11,1888259,-0.9%,https://www.youtube.com/watch?v=XCBTuf62kps,2022-07-22,2022-07-28
82,83,72.0,Amiga (Ao Vivo),Simone & Simaria,13,1880125,-8.6%,https://www.youtube.com/watch?v=48s6RGU1dr0,2022-07-22,2022-07-28
83,84,87.0,Exibido,MVK7,2,1862799,0.8%,https://www.youtube.com/watch?v=LPoFbsAT1sE,2022-07-22,2022-07-28
84,85,,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,1,1855067,,https://www.youtube.com/watch?v=pPxs52_MVIU,2022-07-22,2022-07-28
85,86,77.0,Assault (Carro Forte),"Orochi, Chefin, Oruam, Borges, Mainstreet & Bielzin",17,1852826,-5.1%,https://www.youtube.com/watch?v=n43oZSY7df0,2022-07-22,2022-07-28
86,87,,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,1,1851739,,https://www.youtube.com/watch?v=MBg5g2g3okU,2022-07-22,2022-07-28
87,88,86.0,Juliet E Chapelão (Ao Vivo),"Dj Chris No Beat, Luan Pereira & Juan Pereira",19,1828071,-1.1%,https://www.youtube.com/watch?v=k893U324R2c,2022-07-22,2022-07-28
88,89,,Câmera Lenta (Ao Vivo),Mari Fernandez,3,1782932,,https://www.youtube.com/watch?v=Bs3kAyGKgSM,2022-07-22,2022-07-28
89,90,,Um Sonhador / Não Precisa / Não Aprendi A Dizer Adeus (Ao Vivo),Lauana Prado,1,1769761,,https://www.youtube.com/watch?v=HgP2KU16O0E,2022-07-22,2022-07-28
90,91,99.0,Não Faz Isso Comigo Não,Tz da Coronel,9,1742307,5.7%,https://www.youtube.com/watch?v=mqsb7MSgY6U,2022-07-22,2022-07-28
91,92,91.0,Aposentei o 12 Molas,Mc Kako & DJ WN,13,1740748,-1.8%,https://www.youtube.com/watch?v=3rdSK5uY6IM,2022-07-22,2022-07-28
92,93,79.0,Tudo porque você mentiu / penhasco / De rolê / CAFÉ DA MANHÃ ;P / Doutora 3 (Ao Vivo),Ludmilla & Luísa Sonza,4,1720303,-11.4%,https://www.youtube.com/watch?v=1OC6L-ekUXU,2022-07-22,2022-07-28
93,94,93.0,"Bruna, Tu Já Parou Pra Pensar",Niack,5,1713488,-0.7%,https://www.youtube.com/watch?v=iqXhId0sDts,2022-07-22,2022-07-28
94,95,,Mina Sensação,Deavele Santos & Juventude Forrozeira,1,1704834,,https://www.youtube.com/watch?v=BedRL-vSSoE,2022-07-22,2022-07-28
95,96,,Deprê,Marília Mendonça,22,1677889,,https://www.youtube.com/watch?v=GKU2oQhtDxE,2022-07-22,2022-07-28
96,97,60.0,Tudo Nosso (feat. Anitta),Filipe Ret & Dallass,4,1677072,-34.2%,https://www.youtube.com/watch?v=7xz7zT9Siek,2022-07-22,2022-07-28
97,98,98.0,Louco e Sonhador,MC Neguinho do Kaxeta,19,1652396,-0.4%,https://www.youtube.com/watch?v=o9XUR25BxGo,2022-07-22,2022-07-28
98,99,74.0,Batalha de Rap,"Mussa, Dustin Henderson, Will Byers, Lucas Sainclair, 11fjn2z9pt, -- & Vecna",3,1640679,-19.8%,https://www.youtube.com/watch?v=fvSim-VCR9I,2022-07-22,2022-07-28
99,100,,Good Vibe,Filipe Ret & Caio Luccas,1,1638779,,https://www.youtube.com/watch?v=E4J0bFa4d0U,2022-07-22,2022-07-28
