,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Malvada,Zé Felipe,7,13710100,-7.7%,https://www.youtube.com/watch?v=r0mNwyywHIY,2022-03-11,2022-03-17
1,2,4.0,DANÇARINA (Remix),PEDRO SAMPAIO & MC Pedrinho,6,10866085,8.1%,https://www.youtube.com/watch?v=I_gwjhvXxzM,2022-03-11,2022-03-17
2,3,2.0,Malvadão 3,Xamã,13,9932789,-8.3%,https://www.youtube.com/watch?v=i9NOkjmBszo,2022-03-11,2022-03-17
3,4,8.0,Deus É o Meu Guia,Chefin Oficial,3,8490592,1.9%,https://www.youtube.com/watch?v=WrZ6fKelwOU,2022-03-11,2022-03-17
4,5,6.0,Cê Tá Preparada (Ao Vivo) (feat. Marília Mendonça),Tayrone,35,8139084,-16.3%,https://www.youtube.com/watch?v=jW7j41mbxXU,2022-03-11,2022-03-17
5,6,9.0,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,9,7759479,-4.6%,https://www.youtube.com/watch?v=kyfXEMqvLgU,2022-03-11,2022-03-17
6,7,7.0,Vontade De Morder,Simone & Simaria & Zé Felipe,9,7724128,-7.7%,https://www.youtube.com/watch?v=bgf18kANm_k,2022-03-11,2022-03-17
7,8,3.0,Bloqueado (Ao Vivo),Gusttavo Lima,16,7680550,-24.9%,https://www.youtube.com/watch?v=14C28JSO-sg,2022-03-11,2022-03-17
8,9,5.0,Depende,Dj Guuga,13,7542798,-24%,https://www.youtube.com/watch?v=v9geHIUOxeA,2022-03-11,2022-03-17
9,10,13.0,Botadinha Saliente,MC Rogerinho,6,7536306,13.3%,https://www.youtube.com/watch?v=kyjtx28z-bE,2022-03-11,2022-03-17
10,11,10.0,Ameaça,"Paulo Pires, MC Danny & Marcynho Sensação",21,7330918,-6.9%,https://www.youtube.com/watch?v=TNIbXs_iNq8,2022-03-11,2022-03-17
11,12,20.0,212,Chefin & Mainstreet,9,6231373,15.7%,https://www.youtube.com/watch?v=290Q1JFInHE,2022-03-11,2022-03-17
12,13,11.0,Toma Toma Vapo Vapo,MC Danny & Zé Felipe,18,6047193,-20%,https://www.youtube.com/watch?v=ey6H_cBy-OQ,2022-03-11,2022-03-17
13,14,12.0,Parada Louca,Marcynho Sensação,18,5698261,-16.1%,https://www.youtube.com/watch?v=8hvzfKh4VEo,2022-03-11,2022-03-17
14,15,15.0,Pandora (feat. MC GP & Vulgo FK),Dj Matt D & Menor MC,16,5656597,-2%,https://www.youtube.com/watch?v=6MNxuMgg58k,2022-03-11,2022-03-17
15,16,17.0,Vai Lá Em Casa Hoje (Live),George Henrique & Rodrigo & Marília Mendonça,20,5428565,-2.5%,https://www.youtube.com/watch?v=r2ma8WPRppk,2022-03-11,2022-03-17
16,17,19.0,Tuf Tuf Pof Pof,"Mc Reino, DJ Malicia, Mc Babu, MC PR & --",5,5410083,0.3%,https://www.youtube.com/watch?v=ulY5kBy2exo,2022-03-11,2022-03-17
17,18,26.0,Me Sinto Abençoado (feat. Ajaxx),Mc Poze do Rodo,15,5057796,18.7%,https://www.youtube.com/watch?v=BKDz5kNjkfU,2022-03-11,2022-03-17
18,19,18.0,GALOPA,PEDRO SAMPAIO,24,4986999,-8%,https://www.youtube.com/watch?v=mo1NcPxKfQU,2022-03-11,2022-03-17
19,20,22.0,A Maior Saudade (Ao Vivo),Henrique & Juliano,28,4935842,1.8%,https://www.youtube.com/watch?v=6EGg0_l-edc,2022-03-11,2022-03-17
20,21,29.0,CAFÉ DA MANHÃ ;P,Luísa Sonza & Ludmilla,6,4649791,13.2%,https://www.youtube.com/watch?v=CJdhWgebwqA,2022-03-11,2022-03-17
21,22,23.0,VERMELHO,Gloria Groove,5,4520011,-4.7%,https://www.youtube.com/watch?v=p4aPlYN6x1Q,2022-03-11,2022-03-17
22,23,25.0,Cabeça Branca (Live),Tierry,24,4452059,0%,https://www.youtube.com/watch?v=J_jJhHhYW9w,2022-03-11,2022-03-17
23,24,21.0,Presepada,Marília Mendonça & Maiara & Maraisa,20,4439326,-15.5%,https://www.youtube.com/watch?v=MQv__TADEGM,2022-03-11,2022-03-17
24,25,31.0,Sentadona (Remix),"Davi Kneip, Mc Frog, Dj Gabriel do Borel & Luísa Sonza",3,4426378,22.9%,https://www.youtube.com/watch?v=VKaLjHZJ-GY,2022-03-11,2022-03-17
25,26,56.0,Envolver,--,8,4171281,64.3%,https://www.youtube.com/watch?v=hFCjGiawJi4,2022-03-11,2022-03-17
