,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
61,62,80.0,O Chamado,"Chefin, Mc Poze do Rodo & Mainstreet",8,1949864,6.4%,https://www.youtube.com/watch?v=N9liPvylviE,2022-09-23,2022-09-29
62,63,63.0,Cigana (Ao Vivo) (feat. Delacruz),Ludmilla,5,1941879,-6%,https://www.youtube.com/watch?v=lZ_kegYXFWU,2022-09-23,2022-09-29
63,64,57.0,Melodia Alucinógena,DJ AK BR & Dj Darge,8,1941321,-15%,https://www.youtube.com/watch?v=SQ309FXp1KI,2022-09-23,2022-09-29
64,65,81.0,Mina Sensação,Deavele Santos & Juventude Forrozeira,10,1880791,4.3%,https://www.youtube.com/watch?v=BedRL-vSSoE,2022-09-23,2022-09-29
65,66,62.0,Tu Tava Na Revoada,Wesley Safadão,19,1874089,-11.1%,https://www.youtube.com/watch?v=GmlBAosY3V0,2022-09-23,2022-09-29
66,67,66.0,Para de Me Assistir (Ao Vivo),Mari Fernandez,15,1869621,-8.6%,https://www.youtube.com/watch?v=n7xMP3Nwr6I,2022-09-23,2022-09-29
67,68,78.0,Bondade de Deus (Ao Vivo),Isaías Saad,6,1866784,1.5%,https://www.youtube.com/watch?v=mZ9yZYo9Mmk,2022-09-23,2022-09-29
68,69,51.0,202,Kweller & Enzo Cello,7,1854142,-22.4%,https://www.youtube.com/watch?v=ZPo_lMVkAxo,2022-09-23,2022-09-29
69,70,,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,1,1849033,,https://www.youtube.com/watch?v=af8fdbaB8JY,2022-09-23,2022-09-29
70,71,73.0,Bora Bill,Biu Do Piseiro,3,1848404,-3.8%,https://www.youtube.com/watch?v=O-FFpy7em5U,2022-09-23,2022-09-29
71,72,84.0,Predestinado,Oruam,10,1839950,4.5%,https://www.youtube.com/watch?v=kqPSfz_bCX8,2022-09-23,2022-09-29
72,73,65.0,Virando o Olhinho,Kadu Martins,13,1828379,-11.3%,https://www.youtube.com/watch?v=7njueXmgObo,2022-09-23,2022-09-29
73,74,49.0,Pink Venom,BLACKPINK,6,1808243,-25%,https://www.youtube.com/watch?v=gQlMMD8auMs,2022-09-23,2022-09-29
74,75,87.0,Chá de Chifre,"Marcynho Sensação, Mc Mari & Wesley Safadão",7,1785954,7.3%,https://www.youtube.com/watch?v=8x2QxMZIUH0,2022-09-23,2022-09-29
75,76,67.0,Insônia (Ao Vivo),Ludmilla & Marília Mendonça,5,1760416,-13.8%,https://www.youtube.com/watch?v=NpRT4arxb_Y,2022-09-23,2022-09-29
76,77,88.0,Boca de Mel,MC Jacaré,2,1755213,5.6%,https://www.youtube.com/watch?v=EaWSOxIBhS4,2022-09-23,2022-09-29
77,78,83.0,"Só Era Pix, Não Era Amor (feat. MC Hariel)",Mc IG & DJ BOY,3,1748866,-2.1%,https://www.youtube.com/watch?v=U2rocqmbqBA,2022-09-23,2022-09-29
78,79,79.0,Na Movimentação (feat. Faixa Rosa),"MC Bruna Alves, Mc Livinho & Theus Costa",5,1742954,-5.2%,https://www.youtube.com/watch?v=NyFNxqCjCcc,2022-09-23,2022-09-29
79,80,77.0,Falta Você,Thiaguinho,17,1724623,-6.8%,https://www.youtube.com/watch?v=Qj-qS4aV0UY,2022-09-23,2022-09-29
80,81,,SNAP,La Vid Violin,4,1706637,,https://www.youtube.com/watch?v=Lo4_K4relMg,2022-09-23,2022-09-29
81,82,82.0,7 Meiota,"Filipe Ret, MC Cabelinho & MC Maneirinho",14,1705859,-5.3%,https://www.youtube.com/watch?v=qeFT0_8LIQw,2022-09-23,2022-09-29
82,83,,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,1,1699391,,https://www.youtube.com/watch?v=OjZNMnmUVT4,2022-09-23,2022-09-29
83,84,74.0,"Favela (feat. Love Funk, MC Neguinho do Kaxeta, Mc Kadu & Mc IG)","MC Ryan SP, MC Cebezinho & Mc Paiva ZS",7,1685695,-10.7%,https://www.youtube.com/watch?v=8eYtGcbBkU4,2022-09-23,2022-09-29
84,85,86.0,Vestido No Chão (Ao Vivo),Hugo & Guilherme,3,1674403,-0.3%,https://www.youtube.com/watch?v=fFNt_dC9NyU,2022-09-23,2022-09-29
85,86,95.0,Sweater Weather,The Neighbourhood,15,1671651,8.3%,https://www.youtube.com/watch?v=GCdwKhTtNNw,2022-09-23,2022-09-29
86,87,96.0,"Noite Paulista (feat. Mc Luki, Gabb MC & MC PH)","Mc IG, MC Ryan SP & Mc Paiva ZS",3,1663785,9%,https://www.youtube.com/watch?v=SklvRBIrI88,2022-09-23,2022-09-29
87,88,,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",2,1641909,,https://www.youtube.com/watch?v=1CIIIv9dfzg,2022-09-23,2022-09-29
88,89,76.0,Eu Acho Que Vi um Gatinho,"MC BN, MC Guto VGS & DJ KL do ABC",3,1637019,-11.9%,https://www.youtube.com/watch?v=2wfnx-wDFbc,2022-09-23,2022-09-29
89,90,,Farra 100 Limite (Live),Deavele Santos & Wesley Safadão,1,1635141,,https://www.youtube.com/watch?v=J3H--06Xw6g,2022-09-23,2022-09-29
90,91,,Peças De Grife,"Menor MC, Dj Matt D & Oruam",1,1625206,,https://www.youtube.com/watch?v=emCOBeMdK18,2022-09-23,2022-09-29
91,92,,Acabei de Terminar (Ao Vivo),Paulo e Nathan & Hugo & Guilherme,1,1606390,,https://www.youtube.com/watch?v=VAMuj4EtlL0,2022-09-23,2022-09-29
92,93,93.0,Se Não Tivesse Ido / Frio da Madrugada / Mensagem Pra Ela (Ao Vivo),"Hugo & Guilherme,  Fred & Fabrício & Murilo Huff",2,1588438,2.6%,https://www.youtube.com/watch?v=fyEW5nT98_g,2022-09-23,2022-09-29
93,94,89.0,Apontei pro Céu,"Dj GM, MC Lipi  & Love Funk",16,1561470,-4.8%,https://www.youtube.com/watch?v=PL19VJ13Ttg,2022-09-23,2022-09-29
94,95,91.0,A Cara do Crime 3 (Brinde à Liberdade),"Mc Poze do Rodo, Orochi, Filipe Ret, Mainstreet & Bielzin",18,1541638,-4.7%,https://www.youtube.com/watch?v=3aKrgl3-Unc,2022-09-23,2022-09-29
95,96,,Com a Perereca na Minha Cara,MC Mr Bim & JN no Beat,1,1531434,,https://www.youtube.com/watch?v=NOIAGgSNzAo,2022-09-23,2022-09-29
96,97,92.0,Only Love Can Hurt Like This,Paloma Faith,13,1526723,-2.1%,https://www.youtube.com/watch?v=PaKr9gWqwl4,2022-09-23,2022-09-29
97,98,,Pagodin (feat. Mc Kadu & MC Robs),"DJ WN & Mc Havi, MC Cebezinho & Mc Kanhoto",1,1503896,,https://www.youtube.com/watch?v=6CSacAvzPbo,2022-09-23,2022-09-29
98,99,75.0,Paradise,Coldplay,3,1500233,-20.4%,https://www.youtube.com/watch?v=1G4isv_Fylg,2022-09-23,2022-09-29
99,100,,Sem Você (Ao Vivo),João Gomes,1,1498879,,https://www.youtube.com/watch?v=oitFyIjOlPg,2022-09-23,2022-09-29
