,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Tem Cabaré Essa Noite,Nivaldo Marques & NATTAN,8,12393678,-16.4%,https://www.youtube.com/watch?v=WiNYFwIfg4w,2022-08-26,2022-09-01
1,2,2.0,"Pipoco (feat. Melody, Dj Chris No Beat & Luan Pereira & Dj Chris No Beat)",Ana Castela,15,11869140,-0.9%,https://www.youtube.com/watch?v=69JAoslGYI8,2022-08-26,2022-09-01
2,3,3.0,Casei Com a Putaria (feat. Love Funk),"Mc Paiva ZS, MC Ryan SP & Love Funk",9,9137338,-6.8%,https://www.youtube.com/watch?v=8NjXVsLHIg8,2022-08-26,2022-09-01
3,4,5.0,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,22,7731393,1.7%,https://www.youtube.com/watch?v=rTJSWmgbVwA,2022-08-26,2022-09-01
4,5,4.0,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,8,7276171,-5.9%,https://www.youtube.com/watch?v=hOGuaMazCz8,2022-08-26,2022-09-01
5,6,8.0,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,19,6655872,6.1%,https://www.youtube.com/watch?v=psdZRggL7cI,2022-08-26,2022-09-01
6,7,7.0,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",13,6596752,-7.1%,https://www.youtube.com/watch?v=NbB6qMA2lts,2022-08-26,2022-09-01
7,8,9.0,X1,MC Cabelinho & Dallass,23,5676639,0.3%,https://www.youtube.com/watch?v=zgdQsLH7sDw,2022-08-26,2022-09-01
8,9,14.0,Set Tatuapé Conceito 2,"MC Joãozinho VT, DJ BOY, Dj GM, Mc Kako, MC Ryan SP, MC GP, Mc Erik & Dj GM",10,5559237,18.9%,https://www.youtube.com/watch?v=nbTAKkjnV_Q,2022-08-26,2022-09-01
9,10,24.0,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,6,5509728,48.7%,https://www.youtube.com/watch?v=qjxNM9qF3LA,2022-08-26,2022-09-01
10,11,10.0,Intuição (Ao Vivo),Mari Fernandez,17,5134089,-6.9%,https://www.youtube.com/watch?v=rfkXgby-xn0,2022-08-26,2022-09-01
11,12,6.0,Pink Venom,BLACKPINK,2,4828297,-36.3%,https://www.youtube.com/watch?v=gQlMMD8auMs,2022-08-26,2022-09-01
12,13,13.0,Bandido,Zé Felipe & Mc Mari,11,4599258,-2.6%,https://www.youtube.com/watch?v=YxGYumo6tpU,2022-08-26,2022-09-01
13,14,15.0,Gostosinha é Ela,Felipe Amorim,6,4457901,-0.4%,https://www.youtube.com/watch?v=zSRjeUpQUwI,2022-08-26,2022-09-01
14,15,19.0,CORAÇÃO CIGANO (Ao Vivo),Luan Santana & Luísa Sonza,4,4410036,9.1%,https://www.youtube.com/watch?v=Vz4Sb1bl1IE,2022-08-26,2022-09-01
15,16,17.0,202,Kweller & Enzo Cello,3,4224595,2.4%,https://www.youtube.com/watch?v=ZPo_lMVkAxo,2022-08-26,2022-09-01
16,17,21.0,A Maior Saudade (Ao Vivo),Henrique & Juliano,52,4202494,8.1%,https://www.youtube.com/watch?v=6EGg0_l-edc,2022-08-26,2022-09-01
17,18,12.0,Metflix,"Mc Poze do Rodo, Mainstreet, Ajaxx & --",7,4138044,-13.5%,https://www.youtube.com/watch?v=_BfZRdFFdE8,2022-08-26,2022-09-01
18,19,16.0,Vento Forte,MC Jacaré & DJ TK,7,4067231,-3.5%,https://www.youtube.com/watch?v=e6yUmOtchLE,2022-08-26,2022-09-01
19,20,31.0,Tchuco Nela,MC Rogerinho & Wesley Safadão,20,4047077,25%,https://www.youtube.com/watch?v=dEjA3uw5s3I,2022-08-26,2022-09-01
20,21,18.0,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",23,4026906,-1.7%,https://www.youtube.com/watch?v=b7A98jz4uUA,2022-08-26,2022-09-01
21,22,11.0,CACHORRINHAS,Luísa Sonza,7,3994522,-20.5%,https://www.youtube.com/watch?v=__ur8Ykcivw,2022-08-26,2022-09-01
22,23,20.0,Te Amo Demais,Marília Mendonça,6,3857298,-1.2%,https://www.youtube.com/watch?v=P2qvD7LRBAo,2022-08-26,2022-09-01
23,24,26.0,Balanço Da Rede (Ao Vivo),Matheus Fernandes,25,3712867,9.7%,https://www.youtube.com/watch?v=vAM1xXdRnH0,2022-08-26,2022-09-01
24,25,,Insônia (Ao Vivo),Ludmilla & Marília Mendonça,1,3621891,,https://www.youtube.com/watch?v=NpRT4arxb_Y,2022-08-26,2022-09-01
25,26,34.0,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,33,3560812,13.1%,https://www.youtube.com/watch?v=kyfXEMqvLgU,2022-08-26,2022-09-01
26,27,22.0,Baile no Morro,MC Tairon & Mc Vitin da Igrejinha,11,3476424,-8.2%,https://www.youtube.com/watch?v=4zhowmwBCuw,2022-08-26,2022-09-01
27,28,30.0,Até a Próxima Vida (Ao Vivo),Henrique & Juliano,20,3471021,6.8%,https://www.youtube.com/watch?v=yrQuMSYsYZQ,2022-08-26,2022-09-01
28,29,32.0,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",15,3402558,5.1%,https://www.youtube.com/watch?v=wumB0Qs2YT4,2022-08-26,2022-09-01
29,30,25.0,Seu Perfil (Ao Vivo),Henrique & Juliano,31,3352524,-2.9%,https://www.youtube.com/watch?v=KvAagUxO3OY,2022-08-26,2022-09-01
30,31,29.0,Bloqueado (Ao Vivo),Gusttavo Lima,40,3350791,2.8%,https://www.youtube.com/watch?v=14C28JSO-sg,2022-08-26,2022-09-01
31,32,,Envolver,Anitta,21,3337636,,https://www.youtube.com/watch?v=hFCjGiawJi4,2022-08-26,2022-09-01
32,33,28.0,Só de Imaginar (Ao Vivo),Mari Fernandez & Zé Vaqueiro,18,3274700,-0.6%,https://www.youtube.com/watch?v=OnYr3TisCcg,2022-08-26,2022-09-01
33,34,33.0,Malvada,Zé Felipe,31,3135404,-2.4%,https://www.youtube.com/watch?v=r0mNwyywHIY,2022-08-26,2022-09-01
34,35,37.0,Melodia Alucinógena,DJ AK BR & Dj Darge,4,3064892,1.9%,https://www.youtube.com/watch?v=SQ309FXp1KI,2022-08-26,2022-09-01
35,36,,Molhando O Volante (Live),Jorge & Mateus,37,3055745,,https://www.youtube.com/watch?v=_SjTFD9qVuE,2022-08-26,2022-09-01
36,37,27.0,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,6,3003981,-10.3%,https://www.youtube.com/watch?v=MBg5g2g3okU,2022-08-26,2022-09-01
37,38,56.0,"SET MK 2 (feat. MC Joãozinho VT, MC Ryan SP, MC Neguinho do Kaxeta, Mc Kanhoto, MC Don Juan & DJ BOY)","MC Hariel, Mc IG & MC Marks",13,2973876,27%,https://www.youtube.com/watch?v=H7yym8n8nLw,2022-08-26,2022-09-01
38,39,38.0,Pode Apostar (Ao Vivo),Mari Fernandez & Xand Avião,16,2921728,1%,https://www.youtube.com/watch?v=5EuvLJPOuKo,2022-08-26,2022-09-01
39,40,43.0,Doce Veneno,"Mc Paiva ZS, Love Funk & Kotim",5,2910665,7.5%,https://www.youtube.com/watch?v=thfYx-W63ws,2022-08-26,2022-09-01
40,41,,Vai Lá Em Casa Hoje (Live),George Henrique & Rodrigo & Marília Mendonça,41,2901103,,https://www.youtube.com/watch?v=r2ma8WPRppk,2022-08-26,2022-09-01
41,42,35.0,Incendeia,MC Kevin o Chris,8,2735009,-10.5%,https://www.youtube.com/watch?v=fFeQDbY741I,2022-08-26,2022-09-01
