,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
16,17,17.0,Bokaloka,"DJ BOY, Mc Kako, MC Joãozinho VT, MC Tuto, MC V7, Mc Erik, Mc Pê Leal, MC Vine7 & MC Don Juan",12,5121905,7.9%,https://www.youtube.com/watch?v=BBUdg9S4Ii4,2023-01-20,2023-01-26
17,18,,Tô Livre,Kamylinha santos,1,4864811,,https://www.youtube.com/watch?v=5ciGH5POULk,2023-01-20,2023-01-26
18,19,21.0,Flowers,Miley Cyrus,2,4647097,9.8%,https://www.youtube.com/watch?v=G7KNmW9a75Y,2023-01-20,2023-01-26
19,20,22.0,Namora Aí,MC Ryan SP & Mc Daniel,7,4582068,9.2%,https://www.youtube.com/watch?v=4HQect5dM-g,2023-01-20,2023-01-26
20,21,18.0,Farra 100 Limite (Live),Deavele Santos & Wesley Safadão,18,4475400,-4.1%,https://www.youtube.com/watch?v=J3H--06Xw6g,2023-01-20,2023-01-26
21,22,29.0,Coladin (Minha Deusa),Zé Vaqueiro,8,4462236,23.7%,https://www.youtube.com/watch?v=eihpkV7KSKo,2023-01-20,2023-01-26
22,23,16.0,Cheiro da Karolina,Luiz Poderoso Chefão,14,4460342,-7.7%,https://www.youtube.com/watch?v=9gbWg7EGFEc,2023-01-20,2023-01-26
23,24,26.0,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,6,4214870,5.4%,https://www.youtube.com/watch?v=sOgYk0iXNls,2023-01-20,2023-01-26
24,25,23.0,"Pipoco (feat. Melody, Dj Chris No Beat & Luan Pereira & Dj Chris No Beat)",Ana Castela,36,4138231,0.9%,https://www.youtube.com/watch?v=69JAoslGYI8,2023-01-20,2023-01-26
25,26,85.0,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",18,4069838,148.8%,https://www.youtube.com/watch?v=69-jnA4QLSM,2023-01-20,2023-01-26
26,27,24.0,X1,MC Cabelinho & Dallass,44,3988870,-2.7%,https://www.youtube.com/watch?v=zgdQsLH7sDw,2023-01-20,2023-01-26
27,28,20.0,Papo de Agustinho,Oruam & Mainstreet,16,3959645,-8%,https://www.youtube.com/watch?v=ysn8Ifdfry4,2023-01-20,2023-01-26
28,29,41.0,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,2,3778154,17.5%,https://www.youtube.com/watch?v=29WR7F4TDUI,2023-01-20,2023-01-26
29,30,28.0,Horas Iguais,WIU & Oruam,17,3555620,-2.8%,https://www.youtube.com/watch?v=hr_83ZXhmOI,2023-01-20,2023-01-26
30,31,34.0,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",19,3461747,0.5%,https://www.youtube.com/watch?v=1CIIIv9dfzg,2023-01-20,2023-01-26
31,32,32.0,MAMA.CITA (hasta la vista),Luísa Sonza & Xamã,5,3423045,-3.2%,https://www.youtube.com/watch?v=RuXFXp4zQlM,2023-01-20,2023-01-26
32,33,39.0,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,43,3388784,1%,https://www.youtube.com/watch?v=rTJSWmgbVwA,2023-01-20,2023-01-26
33,34,33.0,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,18,3380337,-1.9%,https://www.youtube.com/watch?v=OjZNMnmUVT4,2023-01-20,2023-01-26
34,35,31.0,Tem Cabaré Essa Noite,Nivaldo Marques & NATTAN,29,3360405,-5.3%,https://www.youtube.com/watch?v=WiNYFwIfg4w,2023-01-20,2023-01-26
35,36,30.0,Casei Com a Putaria (feat. Love Funk),"Mc Paiva ZS, MC Ryan SP & Love Funk",30,3342682,-7.2%,https://www.youtube.com/watch?v=8NjXVsLHIg8,2023-01-20,2023-01-26
36,37,27.0,Seu Perfil (Ao Vivo),Henrique & Juliano,52,3329146,-11.8%,https://www.youtube.com/watch?v=KvAagUxO3OY,2023-01-20,2023-01-26
37,38,35.0,FOGO E GASOLINA,"MC Cabelinho, Cyclope Beatz & Mello & Flow Eazy",6,3264642,-5.2%,https://www.youtube.com/watch?v=Kh9fYUUMK9U,2023-01-20,2023-01-26
38,39,38.0,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,27,3259903,-3%,https://www.youtube.com/watch?v=pPxs52_MVIU,2023-01-20,2023-01-26
39,40,37.0,Meca Cereja (feat. AMUSIK),"Vulgo FK, MC Cebezinho & KayBlack",12,3255306,-3.3%,https://www.youtube.com/watch?v=eI5FkVWz_dI,2023-01-20,2023-01-26
40,41,36.0,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,29,3250846,-3.6%,https://www.youtube.com/watch?v=hOGuaMazCz8,2023-01-20,2023-01-26
41,42,44.0,Love Gostosinho (Ao Vivo),NATTAN & Felipe Amorim,3,3137348,10.9%,https://www.youtube.com/watch?v=6kiJt7WTTM4,2023-01-20,2023-01-26
42,43,40.0,Nem uma Carta pra Lembrar,Evoney Fernandes,4,3035855,-6.4%,https://www.youtube.com/watch?v=bRgDFUt7Eqk,2023-01-20,2023-01-26
43,44,42.0,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,40,2979465,-3.3%,https://www.youtube.com/watch?v=psdZRggL7cI,2023-01-20,2023-01-26
44,45,43.0,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,27,2924820,-1%,https://www.youtube.com/watch?v=MBg5g2g3okU,2023-01-20,2023-01-26
45,46,60.0,MINHA CURA,MC Cabelinho,4,2911068,34.2%,https://www.youtube.com/watch?v=har3c93pJe0,2023-01-20,2023-01-26
46,47,63.0,Ai Papai,"Anitta, MC Danny & HITMAKER",7,2783448,33.1%,https://www.youtube.com/watch?v=4fzFfiW3RPM,2023-01-20,2023-01-26
47,48,50.0,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",34,2739112,3.3%,https://www.youtube.com/watch?v=wumB0Qs2YT4,2023-01-20,2023-01-26
48,49,25.0,SHAKIRA,Shakira & Bizarrap,2,2733642,-33.2%,https://www.youtube.com/watch?v=CocEMWdc7Ck,2023-01-20,2023-01-26
49,50,45.0,Pactos (Ao Vivo),Matheus & Kauan & Jorge & Mateus,14,2677406,-2.8%,https://www.youtube.com/watch?v=jPwCxjJqHGw,2023-01-20,2023-01-26
50,51,46.0,Calm Down,Rema & Selena Gomez,8,2598680,-5.2%,https://www.youtube.com/watch?v=WcIcVapfqXw,2023-01-20,2023-01-26
51,52,52.0,Esperando Você / Mundo Inteiro (Ao Vivo),João Gomes & Yara Tchê,16,2595391,1.4%,https://www.youtube.com/watch?v=FQgZAj45ojY,2023-01-20,2023-01-26
52,53,,Good Vibe,Filipe Ret & Caio Luccas,21,2577498,,https://www.youtube.com/watch?v=E4J0bFa4d0U,2023-01-20,2023-01-26
53,54,78.0,Deixa eu botar meu boneco (Baile do Polly 2.0),Oh Polêmico,3,2555575,45.3%,https://www.youtube.com/watch?v=_xl7YEj7IBM,2023-01-20,2023-01-26
54,55,59.0,Casa da Árvore (Remix),"Mano dembele, Tinho do Coque, thallyson MC, Milly Explosão, MC CH da Z.O & Salah do Nordeste, seja cria, MC PR & MC PEQUENO DIAMANTE",2,2554152,13.2%,https://www.youtube.com/watch?v=Cr7N6s7bhl4,2023-01-20,2023-01-26
55,56,48.0,Toma Tapa,MC Jacaré,10,2539646,-6.2%,https://www.youtube.com/watch?v=vqHHUeEyEyU,2023-01-20,2023-01-26
56,57,62.0,Tropa do Mais Novo,"Chefin, Vulgo FK, Mainstreet & Ajaxx",18,2362095,11.6%,https://www.youtube.com/watch?v=Ww056PGMT8Y,2023-01-20,2023-01-26
57,58,95.0,5 Regras,Jorge & Mateus,5,2358815,57.6%,https://www.youtube.com/watch?v=VFWKrXxJEdM,2023-01-20,2023-01-26
58,59,53.0,Balmain (feat. Caio Passos),Mc Daniel,15,2342628,-5.8%,https://www.youtube.com/watch?v=R3EAwjEn0vg,2023-01-20,2023-01-26
59,60,55.0,Maciçado,Mc Kako,6,2251668,-7.7%,https://www.youtube.com/watch?v=Em4BVubFQLc,2023-01-20,2023-01-26
60,61,47.0,DONA DE MIM,Ana Castela,5,2245812,-17.2%,https://www.youtube.com/watch?v=rUW7ev79fTA,2023-01-20,2023-01-26
61,62,56.0,Tubarão Te Amo (feat. Mc Jhenny & MC RF),"Dj LK da Escócia, Tchakabum & MC Ryan SP",15,2179129,-10.2%,https://www.youtube.com/watch?v=tBdx1b40rfU,2023-01-20,2023-01-26
62,63,,Bloody Mary,Lady Gaga,1,2079151,,https://www.youtube.com/watch?v=VFwmKL5OL-Q,2023-01-20,2023-01-26
63,64,58.0,NÉ SEGREDO,MC Cabelinho,19,2061521,-9.4%,https://www.youtube.com/watch?v=GqLrlHHeww0,2023-01-20,2023-01-26
64,65,61.0,Média Boa (Ao Vivo),Felipe e Rodrigo,7,2042595,-3.6%,https://www.youtube.com/watch?v=tZMIKfHMnkU,2023-01-20,2023-01-26
65,66,67.0,Vida Chique (feat. Kaash Paige),Veigh & Supernova Ent,3,1955437,-0.8%,https://www.youtube.com/watch?v=HzVS22rEwzU,2023-01-20,2023-01-26
66,67,65.0,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,16,1952442,-3.7%,https://www.youtube.com/watch?v=d7NMHcIecCE,2023-01-20,2023-01-26
67,68,84.0,"Bota na Pipokinha (feat. DJ FELYPINHO 013, DJ Pablo RB & Noguera DJ)",MC Pipokinha,3,1917316,14.6%,https://www.youtube.com/watch?v=vSkW7eHyjFk,2023-01-20,2023-01-26
68,69,70.0,Bondade de Deus (Ao Vivo),Isaías Saad,20,1879797,-2.8%,https://www.youtube.com/watch?v=mZ9yZYo9Mmk,2023-01-20,2023-01-26
69,70,76.0,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",14,1873584,2%,https://www.youtube.com/watch?v=F00u9GZV_iQ,2023-01-20,2023-01-26
70,71,77.0,Onlyfans (feat. MC Fahah),"Dj Lg do Sf, DJ Ws da Igrejinha & MC Saci",3,1868208,2.6%,https://www.youtube.com/watch?v=50f7RJX_naM,2023-01-20,2023-01-26
71,72,79.0,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",13,1854992,6.2%,https://www.youtube.com/watch?v=sj-pRriVRJI,2023-01-20,2023-01-26
72,73,88.0,Perdoa Por Tudo Vida,"Veigh, Toledo, Supernova Ent & Bvga Beatz",2,1851441,18.7%,https://www.youtube.com/watch?v=za1IIm-yLbg,2023-01-20,2023-01-26
73,74,71.0,PLAYGROUND,Vivi,4,1827229,-4%,https://www.youtube.com/watch?v=bPf3vNB944o,2023-01-20,2023-01-26
74,75,,Bandido Não Dança (feat. Love Funk),"Mc Paiva ZS, Gabb MC & DJ ALADIN GDB",1,1809573,,https://www.youtube.com/watch?v=UR7APKgOprI,2023-01-20,2023-01-26
75,76,74.0,Conduta (Ao Vivo),NATTAN & Mari Fernandez,6,1794798,-3.1%,https://www.youtube.com/watch?v=_j02gnLHdNo,2023-01-20,2023-01-26
76,77,68.0,Camisa de Time (Desce Só de Label),"Kotim, Love Funk & Mc Paiva ZS",5,1741267,-10.6%,https://www.youtube.com/watch?v=nHkiC85WsvE,2023-01-20,2023-01-26
77,78,73.0,Beijo de Glicose (Ao Vivo),Diego & Victor Hugo & Jorge & Mateus,14,1731572,-7.6%,https://www.youtube.com/watch?v=M4gwPKau-ag,2023-01-20,2023-01-26
78,79,57.0,Fotos (Ao Vivo),Léo Chaves,3,1725762,-26.9%,https://www.youtube.com/watch?v=c7ceSQ3PZ2E,2023-01-20,2023-01-26
79,80,66.0,Mal Sei Falar de Amor,Raffé & Mainstreet,16,1720936,-13.8%,https://www.youtube.com/watch?v=BJa8zgf0cdQ,2023-01-20,2023-01-26
80,81,82.0,Perdoou Nada (Ao Vivo),Israel & Rodolffo & Jorge & Mateus,3,1709152,1.3%,https://www.youtube.com/watch?v=xEd4vHYLDko,2023-01-20,2023-01-26
81,82,69.0,Vaqueira,Eric Land & Iguinho e Lulinha,8,1707979,-12.2%,https://www.youtube.com/watch?v=H-Zggz8dKWA,2023-01-20,2023-01-26
82,83,81.0,Unholy (Live),Sam Smith & Kim Petras,18,1682309,-0.3%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,2023-01-20,2023-01-26
83,84,64.0,Quando Tem Sentimento (Ao Vivo),Mari Fernandez,5,1626693,-19.9%,https://www.youtube.com/watch?v=VZ2eUOIgfcs,2023-01-20,2023-01-26
84,85,99.0,Uma Coisa Nova (Ao Vivo),Maria Marçal,3,1613662,10.7%,https://www.youtube.com/watch?v=OgH8-5OAQzg,2023-01-20,2023-01-26
85,86,83.0,Vendedora de Amor,Evoney Fernandes,4,1609273,-4.5%,https://www.youtube.com/watch?v=rVnBsSQYfJI,2023-01-20,2023-01-26
86,87,,NOSSA MÚSICA,MC Cabelinho & Gloria Groove,2,1590932,,https://www.youtube.com/watch?v=iBmrml_5JFk,2023-01-20,2023-01-26
87,88,,Não Me Esqueço,Dj Chaves & Mc Tato,1,1584923,,https://www.youtube.com/watch?v=pbSRbPHlwXE,2023-01-20,2023-01-26
88,89,87.0,VALHO NADA,"MC Cabelinho, Vinicin, Amorim, A.R, Palma, Felipe Rosa, Brutos & Bairro 13",8,1577848,0.2%,https://www.youtube.com/watch?v=5t0J5Yt4eI0,2023-01-20,2023-01-26
89,90,89.0,Temporal,Hungria Hip-Hop,19,1569503,1%,https://www.youtube.com/watch?v=bwGftC32wNw,2023-01-20,2023-01-26
90,91,72.0,Sem Coração,Mc Kako & DJ JR No Beat,2,1508790,-20.2%,https://www.youtube.com/watch?v=_13nyyGnnuQ,2023-01-20,2023-01-26
91,92,98.0,X6,MC Hariel,2,1466699,0.4%,https://www.youtube.com/watch?v=vjfB87h1_Ik,2023-01-20,2023-01-26
92,93,86.0,Perfeito Pra Ficar Sozinho (Ao Vivo),Murilo Huff & Maiara & Maraisa,18,1438424,-12%,https://www.youtube.com/watch?v=IOuLc9ZhLuQ,2023-01-20,2023-01-26
93,94,,Let It Go,Idina Menzel,8,1437277,,https://www.youtube.com/watch?v=L0MK7qz13bU,2023-01-20,2023-01-26
94,95,,Aquecimento Das Maravilhas (Quadradinho de Oito),Bonde das Maravilhas,3,1416579,,https://www.youtube.com/watch?v=pXM6v3JnT7s,2023-01-20,2023-01-26
95,96,,Mundo Covarde,"Mc Poze do Rodo, Oruam & DJ Felipe Rosa",7,1414564,,https://www.youtube.com/watch?v=n2vr0aGhvTc,2023-01-20,2023-01-26
96,97,,I Don't Want To Talk About It (Live) (feat. Amy Belle),Rod Stewart,4,1400549,,https://www.youtube.com/watch?v=w46bWxS9IjY,2023-01-20,2023-01-26
97,98,90.0,Vestido No Chão (Ao Vivo),Hugo & Guilherme,20,1399877,-8.6%,https://www.youtube.com/watch?v=fFNt_dC9NyU,2023-01-20,2023-01-26
98,99,80.0,Alguém Me Chama Pra Beber (Ao Vivo),Hugo & Guilherme,10,1393847,-19.9%,https://www.youtube.com/watch?v=mFzbT45t3vA,2023-01-20,2023-01-26
99,100,96.0,Não Fosse Tão Tarde (Ao Vivo),Wesley Safadão & Lucas Aboiador,16,1392865,-6.7%,https://www.youtube.com/watch?v=s9Kdh7RAjIY,2023-01-20,2023-01-26
