,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Sentadona (Remix),"Davi Kneip, Mc Frog, Dj Gabriel do Borel & Luísa Sonza",7,12837114,4.1%,https://www.youtube.com/watch?v=VKaLjHZJ-GY,2022-04-08,2022-04-14
1,2,3.0,Malvada,Zé Felipe,11,9827508,-0.5%,https://www.youtube.com/watch?v=r0mNwyywHIY,2022-04-08,2022-04-14
2,3,7.0,Balanço Da Rede (Ao Vivo),Matheus Fernandes,5,9669923,19.4%,https://www.youtube.com/watch?v=vAM1xXdRnH0,2022-04-08,2022-04-14
3,4,8.0,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,2,9450229,22.3%,https://www.youtube.com/watch?v=rTJSWmgbVwA,2022-04-08,2022-04-14
4,5,31.0,Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),"L7NNON, Os Hawaianos & DJ Bel da CDD",2,9396945,155.4%,https://www.youtube.com/watch?v=273pasBKH18,2022-04-08,2022-04-14
5,6,2.0,Vampiro,"Matuê, WIU & Teto",2,9040908,-19%,https://www.youtube.com/watch?v=TKqa-ZXGKYA,2022-04-08,2022-04-14
6,7,6.0,Botadinha Saliente,MC Rogerinho,10,9030632,9.6%,https://www.youtube.com/watch?v=kyjtx28z-bE,2022-04-08,2022-04-14
7,8,13.0,No Ouvidinho,Felipe Amorim,3,8778298,36%,https://www.youtube.com/watch?v=eYuI4krrKBM,2022-04-08,2022-04-14
8,9,4.0,Fim de Semana no Rio,Teto,3,8275307,-7.8%,https://www.youtube.com/watch?v=7AlAYttGnAg,2022-04-08,2022-04-14
9,10,12.0,Bloqueado (Ao Vivo),Gusttavo Lima,20,7727136,16.6%,https://www.youtube.com/watch?v=14C28JSO-sg,2022-04-08,2022-04-14
10,11,9.0,Cê Tá Preparada (Ao Vivo) (feat. Marília Mendonça),Tayrone,39,7468333,1%,https://www.youtube.com/watch?v=jW7j41mbxXU,2022-04-08,2022-04-14
11,12,10.0,Malvadão 3,Xamã,17,6625619,-4.5%,https://www.youtube.com/watch?v=i9NOkjmBszo,2022-04-08,2022-04-14
12,13,15.0,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,13,6454627,2.5%,https://www.youtube.com/watch?v=kyfXEMqvLgU,2022-04-08,2022-04-14
13,14,11.0,DANÇARINA (Remix),PEDRO SAMPAIO & MC Pedrinho,10,6366652,-7.7%,https://www.youtube.com/watch?v=I_gwjhvXxzM,2022-04-08,2022-04-14
14,15,5.0,Envolver,Anitta,12,5995421,-29.5%,https://www.youtube.com/watch?v=hFCjGiawJi4,2022-04-08,2022-04-14
15,16,16.0,Vontade De Morder,Simone & Simaria & Zé Felipe,13,5881099,-2.4%,https://www.youtube.com/watch?v=bgf18kANm_k,2022-04-08,2022-04-14
16,17,18.0,Ameaça,"Paulo Pires, MC Danny & Marcynho Sensação",25,5378667,5.3%,https://www.youtube.com/watch?v=TNIbXs_iNq8,2022-04-08,2022-04-14
17,18,19.0,A Maior Saudade (Ao Vivo),Henrique & Juliano,32,5251651,4%,https://www.youtube.com/watch?v=6EGg0_l-edc,2022-04-08,2022-04-14
18,19,17.0,Depende,Dj Guuga,17,5155740,-8.6%,https://www.youtube.com/watch?v=v9geHIUOxeA,2022-04-08,2022-04-14
19,20,63.0,Assault (Carro Forte),"Orochi, Chefin, Oruam, Borges, Mainstreet & Bielzin",2,4944615,134%,https://www.youtube.com/watch?v=n43oZSY7df0,2022-04-08,2022-04-14
20,21,20.0,Deus É o Meu Guia,Chefin Oficial,7,4899331,0.8%,https://www.youtube.com/watch?v=WrZ6fKelwOU,2022-04-08,2022-04-14
21,22,22.0,Me Sinto Abençoado (feat. Ajaxx),Mc Poze do Rodo,19,4734856,5%,https://www.youtube.com/watch?v=BKDz5kNjkfU,2022-04-08,2022-04-14
