,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,2.0,Toca o Trompete,Felipe Amorim,6,9821700,-7.2%,https://www.youtube.com/watch?v=47xUS-Pbc-U,2023-08-25,2023-08-31
1,2,1.0,Faz um Vuk Vuk (Teto Espelhado),MC Kevin o Chris & Dj Nk Da Serra,6,9421341,-21%,https://www.youtube.com/watch?v=,2023-08-25,2023-08-31
2,3,3.0,Solteiro Forçado (Boiadeira Internacional),Ana Castela,8,8894514,4.4%,https://www.youtube.com/watch?v=f58W_FVXBLg,2023-08-25,2023-08-31
3,4,10.0,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,25,7084277,14.4%,https://www.youtube.com/watch?v=fd3PJfv7SaY,2023-08-25,2023-08-31
4,5,4.0,Halls na Língua,Kadu Martins,12,6831591,-13.1%,https://www.youtube.com/watch?v=HPM7OWuchFs,2023-08-25,2023-08-31
5,6,5.0,Ballena,"Vulgo FK, Pedro Lotto & Veigh",7,6455613,-14.1%,https://www.youtube.com/watch?v=0nHHZZRYNf4,2023-08-25,2023-08-31
6,7,8.0,Fode Bem,Felipe Amorim & Mc Mika,4,6373207,-1.4%,https://www.youtube.com/watch?v=RviZfEsoT_k,2023-08-25,2023-08-31
7,8,6.0,Erro Gostoso (Ao Vivo),Simone Mendes,31,6253011,-8.5%,https://www.youtube.com/watch?v=mr09lDl_Tfk,2023-08-25,2023-08-31
8,9,7.0,Nosso Quadro,Ana Castela,30,5900179,-11.2%,https://www.youtube.com/watch?v=r9GrcxTGNWg,2023-08-25,2023-08-31
9,10,,Dentro da Hilux,"Luan Pereira, MC Ryan SP & Mc Daniel",1,5700866,,https://www.youtube.com/watch?v=HZli8pArLSE,2023-08-25,2023-08-31
10,11,11.0,Oi Balde (Ao Vivo),Zé Neto & Cristiano,28,5667786,-5.2%,https://www.youtube.com/watch?v=HK7bSTeQw6U,2023-08-25,2023-08-31
11,12,9.0,Seu Brilho Sumiu (Ao Vivo),Israel & Rodolffo & Mari Fernandez,25,5598541,-12.5%,https://www.youtube.com/watch?v=bHT5GvYi6io,2023-08-25,2023-08-31
12,13,16.0,Quem É o Louco Entre Nós,Raphaela Santos,11,5522445,5.2%,https://www.youtube.com/watch?v=OLbaoD4db48,2023-08-25,2023-08-31
13,14,20.0,"Banco do Carona (feat. Gabb MC, MC Joãozinho VT, MC Marks, MC Vine7 & MC Robs)","MC Don Juan, Mc Kako & DJ BOY",20,5087792,3%,https://www.youtube.com/watch?v=Uxtgz1FU3XA,2023-08-25,2023-08-31
14,15,17.0,"Set Dj Boy 3.0 (feat. Mc Kako, MC Hariel, MC Tuto, MC Marks & MC Vine7)","DJ BOY, MC Don Juan & MC Joãozinho VT",17,4966532,-2.6%,https://www.youtube.com/watch?v=CWDZF7aJmjE,2023-08-25,2023-08-31
15,16,30.0,Do Seu Lado,"Chefin, Oruam, Mainstreet & Ajaxx",4,4925892,23.7%,https://www.youtube.com/watch?v=s8EnhrR9Hxs,2023-08-25,2023-08-31
16,17,22.0,Deixa,Maria Marçal,23,4803261,-1.2%,https://www.youtube.com/watch?v=93TXfW3MT4o,2023-08-25,2023-08-31
17,18,21.0,Me Atraiu (Ao Vivo),Gabriela Rocha,30,4802453,-1.5%,https://www.youtube.com/watch?v=Z6cONvRUFZQ,2023-08-25,2023-08-31
18,19,12.0,Tá OK,DENNIS & MC Kevin o Chris,14,4638208,-17.3%,https://www.youtube.com/watch?v=aHBW_Nd_z8k,2023-08-25,2023-08-31
19,20,26.0,Manda um Oi (Ao Vivo),Guilherme & Benuto & Simone Mendes,16,4609569,0.4%,https://www.youtube.com/watch?v=b3NsZtiiwFg,2023-08-25,2023-08-31
