,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
64,65,66.0,Não Me Esqueço,Dj Chaves & Mc Tato,11,2091854,5.4%,https://www.youtube.com/watch?v=pbSRbPHlwXE,2023-03-31,2023-04-06
65,66,48.0,Assunto Particular,Oruam,2,2057460,-23%,https://www.youtube.com/watch?v=5hj2kiGGbGs,2023-03-31,2023-04-06
66,67,,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,41,2015646,,https://www.youtube.com/watch?v=psdZRggL7cI,2023-03-31,2023-04-06
67,68,68.0,Maciçado,Mc Kako,14,2006890,4.4%,https://www.youtube.com/watch?v=Em4BVubFQLc,2023-03-31,2023-04-06
68,69,,Sal e Pimenta,"KayBlack, Vulgo FK & Veigh",1,1973317,,https://www.youtube.com/watch?v=f2JlAkmeB0M,2023-03-31,2023-04-06
69,70,67.0,Sem Coração,Mc Kako & DJ JR No Beat,9,1951435,0.8%,https://www.youtube.com/watch?v=_13nyyGnnuQ,2023-03-31,2023-04-06
70,71,73.0,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,4,1949347,5.2%,https://www.youtube.com/watch?v=fd3PJfv7SaY,2023-03-31,2023-04-06
71,72,87.0,Namorando Ou Não (Ao Vivo) (feat. Luan Santana),Clayton & Romário,2,1932865,21.7%,https://www.youtube.com/watch?v=_aWNQ6ykQHw,2023-03-31,2023-04-06
72,73,65.0,Flowers,Miley Cyrus,12,1912755,-4.7%,https://www.youtube.com/watch?v=G7KNmW9a75Y,2023-03-31,2023-04-06
73,74,76.0,INEFÁVEL (feat. Leviano),"Long Beatz, Tz da Coronel & Xamã",5,1910778,5.6%,https://www.youtube.com/watch?v=VtxKUTmtRbo,2023-03-31,2023-04-06
74,75,61.0,Deixa eu botar meu boneco (Baile do Polly 2.0),Oh Polêmico,13,1895593,-11.6%,https://www.youtube.com/watch?v=_xl7YEj7IBM,2023-03-31,2023-04-06
75,76,71.0,NOSSA MÚSICA,MC Cabelinho & Gloria Groove,11,1894326,0.5%,https://www.youtube.com/watch?v=iBmrml_5JFk,2023-03-31,2023-04-06
76,77,78.0,Meio Pá,"Veigh, Blest Jones, Unkwn & Supernova Ent",5,1838564,4.4%,https://www.youtube.com/watch?v=AtolYzaMoXc,2023-03-31,2023-04-06
77,78,,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",35,1812181,,https://www.youtube.com/watch?v=wumB0Qs2YT4,2023-03-31,2023-04-06
78,79,82.0,Me Bloqueia (Ao Vivo),Zé Neto & Cristiano,3,1785223,7%,https://www.youtube.com/watch?v=_I6rcvzXUE0,2023-03-31,2023-04-06
79,80,72.0,"Bota na Pipokinha (feat. DJ FELYPINHO 013, DJ Pablo RB & Noguera DJ)",MC Pipokinha,13,1783368,-3.9%,https://www.youtube.com/watch?v=vSkW7eHyjFk,2023-03-31,2023-04-06
80,81,90.0,UM ERRO,MC Cabelinho,4,1764991,14.4%,https://www.youtube.com/watch?v=Ustgnn6Xp0o,2023-03-31,2023-04-06
81,82,63.0,Pilantra,Jão & Anitta,4,1757998,-15.1%,https://www.youtube.com/watch?v=xDlLe1xP2qI,2023-03-31,2023-04-06
82,83,74.0,Duas Três,"Guilherme & Benuto, Ana Castela & Adriano Rhod",7,1718394,-6.2%,https://www.youtube.com/watch?v=z4H_Is0Jp4w,2023-03-31,2023-04-06
83,84,75.0,Carinha de Bebê,Ana Castela & PEDRO SAMPAIO,7,1717888,-6.1%,https://www.youtube.com/watch?v=cTjrTb4XaR0,2023-03-31,2023-04-06
84,85,,Mágica,Hugo & Guilherme,1,1715987,,https://www.youtube.com/watch?v=MV5wggAXoVU,2023-03-31,2023-04-06
85,86,85.0,Eu Me Rendo,Zé Vaqueiro & Iguinho e Lulinha,2,1704775,5.6%,https://www.youtube.com/watch?v=IZMhI9CwMkY,2023-03-31,2023-04-06
86,87,,Evento Cancelado (Ao Vivo),Henrique & Juliano,25,1681660,,https://www.youtube.com/watch?v=2cdF8Y3J1e4,2023-03-31,2023-04-06
87,88,,Ai Calica,Boca,1,1649060,,https://www.youtube.com/watch?v=QTmpxhHNyII,2023-03-31,2023-04-06
88,89,,Feiticeira,"MC Paulin da Capital, Mc Paiva ZS, Oldilla & Dj GM",1,1648021,,https://www.youtube.com/watch?v=WsnTAw5DtAM,2023-03-31,2023-04-06
89,90,,Metade De Mim (Ao Vivo),Hugo & Guilherme,2,1634840,,https://www.youtube.com/watch?v=kwZTa5cGeSk,2023-03-31,2023-04-06
90,91,94.0,Nunca Sozinho,"Supernova Ent, Veigh & Nagalli",2,1599956,6.1%,https://www.youtube.com/watch?v=4QOuDjybWoA,2023-03-31,2023-04-06
91,92,,Conduta (Ao Vivo),NATTAN & Mari Fernandez,13,1597516,,https://www.youtube.com/watch?v=_j02gnLHdNo,2023-03-31,2023-04-06
92,93,,Migo ou Vida? (feat. MC Ryan SP),"Mc IG, MC PH, Murillo e LT no Beat & Dj Oreia",2,1588624,,https://www.youtube.com/watch?v=038emoNRq50,2023-03-31,2023-04-06
93,94,96.0,Média Boa (Ao Vivo),Felipe e Rodrigo,17,1571994,5.7%,https://www.youtube.com/watch?v=tZMIKfHMnkU,2023-03-31,2023-04-06
94,95,,Folha Seca,Amado Batista & Simone & Simaria,21,1570073,,https://www.youtube.com/watch?v=auF-ZZQmNRY,2023-03-31,2023-04-06
95,96,80.0,Deixa,Maria Marçal,2,1552597,-7.8%,https://www.youtube.com/watch?v=93TXfW3MT4o,2023-03-31,2023-04-06
96,97,,Flores de Plástico (feat. MC Paulin da Capital),"MC Hariel, MC Lipi  & MC Neguinho do Kaxeta",1,1549338,,https://www.youtube.com/watch?v=4S1JHavjGWY,2023-03-31,2023-04-06
97,98,93.0,Todavia Me Alegrarei (Ao Vivo),Samuel Messias,8,1536334,1.4%,https://www.youtube.com/watch?v=81GaF34veWA,2023-03-31,2023-04-06
98,99,88.0,Bonjour,KayBlack,5,1517026,-4.4%,https://www.youtube.com/watch?v=jQSxSYeFKnE,2023-03-31,2023-04-06
99,100,81.0,"Pagodeiro (feat. Gabb MC, MC Paulin da Capital & MC Cebezinho)","Mc Davi, Grupo Presença & Mc Paiva ZS",7,1516428,-9.8%,https://www.youtube.com/watch?v=EiNXdavDKvs,2023-03-31,2023-04-06
