,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
17,18,25.0,Sereia,"Orochi, MC Ryan SP, Oruam & Xamã",10,4825406,15.2%,https://www.youtube.com/watch?v=24lfgigKHqQ,2022-12-30,2023-01-05
18,19,,Puta Mexicana,"DJ Jeeh FDC, MC Menor MT, Yuri Redicopa & Mc Pelé",1,4797651,,https://www.youtube.com/watch?v=Z8HNDfY3ba4,2022-12-30,2023-01-05
19,20,15.0,Casei Com a Putaria (feat. Love Funk),"Mc Paiva ZS, MC Ryan SP & Love Funk",27,4568101,-11.1%,https://www.youtube.com/watch?v=8NjXVsLHIg8,2022-12-30,2023-01-05
20,21,17.0,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,26,4510030,-7.5%,https://www.youtube.com/watch?v=hOGuaMazCz8,2022-12-30,2023-01-05
21,22,20.0,X1,MC Cabelinho & Dallass,41,4402155,-4.6%,https://www.youtube.com/watch?v=zgdQsLH7sDw,2022-12-30,2023-01-05
22,23,34.0,Parecia Tempestade (feat. MC Danny),SONY NO BEAT & felupe,3,4388590,27.8%,https://www.youtube.com/watch?v=vsAPYtF50VI,2022-12-30,2023-01-05
23,24,26.0,Coração de Gelo,WIU,5,4369323,5.7%,https://www.youtube.com/watch?v=p03BWB5SN4M,2022-12-30,2023-01-05
24,25,24.0,Bokaloka,"DJ BOY, Mc Kako, MC Joãozinho VT, MC Tuto, MC V7, Mc Erik, Mc Pê Leal, MC Vine7 & MC Don Juan",9,4328447,2.6%,https://www.youtube.com/watch?v=BBUdg9S4Ii4,2022-12-30,2023-01-05
25,26,19.0,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,40,4082362,-11.8%,https://www.youtube.com/watch?v=rTJSWmgbVwA,2022-12-30,2023-01-05
26,27,23.0,Seu Perfil (Ao Vivo),Henrique & Juliano,49,4021973,-6%,https://www.youtube.com/watch?v=KvAagUxO3OY,2022-12-30,2023-01-05
27,28,21.0,Tubarão Te Amo (feat. Mc Jhenny & MC RF),"Dj LK da Escócia, Tchakabum & MC Ryan SP",12,4006856,-10.8%,https://www.youtube.com/watch?v=tBdx1b40rfU,2022-12-30,2023-01-05
28,29,27.0,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,24,3782546,-4.5%,https://www.youtube.com/watch?v=pPxs52_MVIU,2022-12-30,2023-01-05
29,30,22.0,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,37,3728027,-14%,https://www.youtube.com/watch?v=psdZRggL7cI,2022-12-30,2023-01-05
30,31,61.0,Bloody Mary,Lady Gaga,4,3597452,45.8%,https://www.youtube.com/watch?v=L1p0clhjOlg,2022-12-30,2023-01-05
31,32,36.0,Namora Aí,MC Ryan SP & Mc Daniel,4,3560782,4.7%,https://www.youtube.com/watch?v=4HQect5dM-g,2022-12-30,2023-01-05
32,33,29.0,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",16,3529489,-7.7%,https://www.youtube.com/watch?v=1CIIIv9dfzg,2022-12-30,2023-01-05
33,34,38.0,Balanço Da Rede (Ao Vivo),Matheus Fernandes,37,3457225,4.9%,https://www.youtube.com/watch?v=vAM1xXdRnH0,2022-12-30,2023-01-05
34,35,31.0,Toma Tapa,MC Jacaré,7,3437312,-4.3%,https://www.youtube.com/watch?v=vqHHUeEyEyU,2022-12-30,2023-01-05
35,36,28.0,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,15,3416643,-10.7%,https://www.youtube.com/watch?v=OjZNMnmUVT4,2022-12-30,2023-01-05
36,37,30.0,Te Love (Ao Vivo),Kevi Jonny,18,3278401,-13.1%,https://www.youtube.com/watch?v=vBQbH4mA_z0,2022-12-30,2023-01-05
37,38,41.0,FOGO E GASOLINA,"MC Cabelinho, Cyclope Beatz & Mello & Flow Eazy",3,3273663,2.9%,https://www.youtube.com/watch?v=Kh9fYUUMK9U,2022-12-30,2023-01-05
38,39,39.0,Meca Cereja (feat. AMUSIK),"Vulgo FK, MC Cebezinho & KayBlack",9,3232109,0%,https://www.youtube.com/watch?v=eI5FkVWz_dI,2022-12-30,2023-01-05
39,40,32.0,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",31,3196960,-9.6%,https://www.youtube.com/watch?v=NbB6qMA2lts,2022-12-30,2023-01-05
40,41,55.0,Coladin (Minha Deusa),Zé Vaqueiro,5,3119487,15.8%,https://www.youtube.com/watch?v=eihpkV7KSKo,2022-12-30,2023-01-05
41,42,37.0,Esperando Você / Mundo Inteiro (Ao Vivo),João Gomes & Yara Tchê,13,3074424,-8.4%,https://www.youtube.com/watch?v=FQgZAj45ojY,2022-12-30,2023-01-05
42,43,40.0,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,24,3062547,-3.8%,https://www.youtube.com/watch?v=MBg5g2g3okU,2022-12-30,2023-01-05
43,44,33.0,Balmain (feat. Caio Passos),Mc Daniel,12,3035678,-12.8%,https://www.youtube.com/watch?v=R3EAwjEn0vg,2022-12-30,2023-01-05
44,45,43.0,Horas Iguais,WIU & Oruam,14,3024105,-1.5%,https://www.youtube.com/watch?v=hr_83ZXhmOI,2022-12-30,2023-01-05
45,46,53.0,Chá de Chifre,"Marcynho Sensação, Mc Mari & Wesley Safadão",21,2936976,4.4%,https://www.youtube.com/watch?v=8x2QxMZIUH0,2022-12-30,2023-01-05
46,47,51.0,Dengo (Ao Vivo),João Gomes,24,2913038,1.3%,https://www.youtube.com/watch?v=mqYjyQG11GQ,2022-12-30,2023-01-05
47,48,42.0,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,3,2892146,-7%,https://www.youtube.com/watch?v=sOgYk0iXNls,2022-12-30,2023-01-05
48,49,46.0,Malvada,Zé Felipe,37,2875990,-4%,https://www.youtube.com/watch?v=r0mNwyywHIY,2022-12-30,2023-01-05
49,50,47.0,MAMA.CITA (hasta la vista),Luísa Sonza & Xamã,2,2762812,-6.6%,https://www.youtube.com/watch?v=RuXFXp4zQlM,2022-12-30,2023-01-05
50,51,49.0,Final do Ano,"MC Don Juan, Mc Paiva ZS & DJ Yuri Martins",8,2649104,-9.1%,https://www.youtube.com/watch?v=G6lmTPZ_WqM,2022-12-30,2023-01-05
51,52,54.0,Pactos (Ao Vivo),Matheus & Kauan & Jorge & Mateus,11,2536372,-6%,https://www.youtube.com/watch?v=jPwCxjJqHGw,2022-12-30,2023-01-05
52,53,48.0,NÉ SEGREDO,MC Cabelinho,16,2524855,-13.4%,https://www.youtube.com/watch?v=GqLrlHHeww0,2022-12-30,2023-01-05
53,54,57.0,Calm Down,Rema & Selena Gomez,5,2510960,-3%,https://www.youtube.com/watch?v=WcIcVapfqXw,2022-12-30,2023-01-05
54,55,44.0,DONA DE MIM,Ana Castela,2,2498324,-17.9%,https://www.youtube.com/watch?v=rUW7ev79fTA,2022-12-30,2023-01-05
55,56,,Quando Tem Sentimento (Ao Vivo),Mari Fernandez,2,2326719,,https://www.youtube.com/watch?v=VZ2eUOIgfcs,2022-12-30,2023-01-05
56,57,66.0,Maciçado,Mc Kako,3,2315218,-4%,https://www.youtube.com/watch?v=Em4BVubFQLc,2022-12-30,2023-01-05
57,58,85.0,Camisa de Time (Desce Só de Label),"Kotim, Love Funk & Mc Paiva ZS",2,2284773,10.5%,https://www.youtube.com/watch?v=nHkiC85WsvE,2022-12-30,2023-01-05
58,59,73.0,Vaqueira,Eric Land & Iguinho e Lulinha,5,2221537,-2.7%,https://www.youtube.com/watch?v=H-Zggz8dKWA,2022-12-30,2023-01-05
59,60,65.0,Ai Papai,"Anitta, MC Danny & HITMAKER",4,2141977,-11.8%,https://www.youtube.com/watch?v=4fzFfiW3RPM,2022-12-30,2023-01-05
60,61,,PLAYGROUND,Vivi,1,2111739,,https://www.youtube.com/watch?v=bPf3vNB944o,2022-12-30,2023-01-05
61,62,82.0,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",11,2091006,-1.4%,https://www.youtube.com/watch?v=F00u9GZV_iQ,2022-12-30,2023-01-05
62,63,45.0,É Piru nas Meninas - Medley das Antigas,MC Pikachu & DJ Arana,3,2077180,-31.1%,https://www.youtube.com/watch?v=l3MoYFMBzdU,2022-12-30,2023-01-05
63,64,67.0,Cheia de Manias (Ao Vivo) (feat. Thiaguinho),Raça Negra,10,2067861,-11.7%,https://www.youtube.com/watch?v=lxNd6LRi-PQ,2022-12-30,2023-01-05
64,65,69.0,Média Boa (Ao Vivo),Felipe e Rodrigo,4,2054340,-11.7%,https://www.youtube.com/watch?v=tZMIKfHMnkU,2022-12-30,2023-01-05
65,66,62.0,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,13,2043286,-16.3%,https://www.youtube.com/watch?v=d7NMHcIecCE,2022-12-30,2023-01-05
66,67,,Conduta (Ao Vivo),NATTAN & Mari Fernandez,3,2033612,,https://www.youtube.com/watch?v=_j02gnLHdNo,2022-12-30,2023-01-05
67,68,71.0,Mal Sei Falar de Amor,Raffé & Mainstreet,13,2020937,-12.7%,https://www.youtube.com/watch?v=BJa8zgf0cdQ,2022-12-30,2023-01-05
68,69,79.0,Beijo de Glicose (Ao Vivo),Diego & Victor Hugo & Jorge & Mateus,11,1990829,-7.3%,https://www.youtube.com/watch?v=M4gwPKau-ag,2022-12-30,2023-01-05
69,70,80.0,Alguém Me Chama Pra Beber (Ao Vivo),Hugo & Guilherme,7,1978219,-7.7%,https://www.youtube.com/watch?v=mFzbT45t3vA,2022-12-30,2023-01-05
70,71,77.0,Set Wesley Alemão,"MC Lipi , MC Paulin da Capital, MC Lemos, Gabb MC, Mc Paiva ZS, MC Lele JP, Mc Piedro & MC Ryan SP",18,1940016,-10.3%,https://www.youtube.com/watch?v=,2022-12-30,2023-01-05
71,72,84.0,Vestido No Chão (Ao Vivo),Hugo & Guilherme,17,1925405,-7.6%,https://www.youtube.com/watch?v=fFNt_dC9NyU,2022-12-30,2023-01-05
72,73,,Vai Sentir Falta de Mim,Fabinho Testado & Iguinho e Lulinha,5,1880492,,https://www.youtube.com/watch?v=JSqirB_c55E,2022-12-30,2023-01-05
73,74,,Tu Tava Na Revoada,Wesley Safadão,22,1873821,,https://www.youtube.com/watch?v=GmlBAosY3V0,2022-12-30,2023-01-05
74,75,87.0,Cigana (Ao Vivo) (feat. Delacruz),Ludmilla,19,1867337,-6.7%,https://www.youtube.com/watch?v=lZ_kegYXFWU,2022-12-30,2023-01-05
75,76,89.0,A Loira a Morena e a Ruiva,Josué Bom de Faixa,12,1827552,-7.8%,https://www.youtube.com/watch?v=EJRthCh9E-Y,2022-12-30,2023-01-05
76,77,83.0,Pra pra pra,Deavele Santos,12,1811500,-13.6%,https://www.youtube.com/watch?v=fvCyc6-eBgM,2022-12-30,2023-01-05
77,78,93.0,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",10,1803772,-6.5%,https://www.youtube.com/watch?v=sj-pRriVRJI,2022-12-30,2023-01-05
78,79,,Nem uma Carta pra Lembrar,Evoney Fernandes,1,1802488,,https://www.youtube.com/watch?v=bRgDFUt7Eqk,2022-12-30,2023-01-05
79,80,88.0,VALHO NADA,"MC Cabelinho, Vinicin, Amorim, A.R, Palma, Felipe Rosa, Brutos & Bairro 13",5,1790060,-10.6%,https://www.youtube.com/watch?v=5t0J5Yt4eI0,2022-12-30,2023-01-05
80,81,,Lá Ele,Tierry & Manoel Gomes,1,1778956,,https://www.youtube.com/watch?v=_KaA8W_Hov8,2022-12-30,2023-01-05
81,82,94.0,Unholy (Live),Sam Smith & Kim Petras,15,1761772,-8.6%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,2022-12-30,2023-01-05
82,83,,Tropa do Mais Novo,"Chefin, Vulgo FK, Mainstreet & Ajaxx",15,1750918,,https://www.youtube.com/watch?v=Ww056PGMT8Y,2022-12-30,2023-01-05
83,84,,É Só Um Lance Lero Lero (feat. Mc Luiggi & Meno Saaint),"DJ Dozabri, DJ Arana & Silva Mc",6,1730729,,https://www.youtube.com/watch?v=vY2nYrhFRVo,2022-12-30,2023-01-05
84,85,90.0,Folha Seca,Amado Batista & Simone & Simaria,18,1721101,-13%,https://www.youtube.com/watch?v=auF-ZZQmNRY,2022-12-30,2023-01-05
85,86,78.0,Não Fosse Tão Tarde (Ao Vivo),Wesley Safadão & Lucas Aboiador,13,1718231,-20.1%,https://www.youtube.com/watch?v=s9Kdh7RAjIY,2022-12-30,2023-01-05
86,87,,Vagabundo Chora (Ao Vivo),Guilherme & Benuto,6,1712599,,https://www.youtube.com/watch?v=5pHiUJONzgo,2022-12-30,2023-01-05
87,88,,Psiquiatra (Ao Vivo),Wesley Safadão,6,1709783,,https://www.youtube.com/watch?v=b44hkn9cybI,2022-12-30,2023-01-05
88,89,86.0,Waka Waka (This Time for Africa),Shakira,7,1696735,-17.3%,https://www.youtube.com/watch?v=pRpeEdMmmQ0,2022-12-30,2023-01-05
89,90,,MINHA CURA,MC Cabelinho,1,1680862,,https://www.youtube.com/watch?v=har3c93pJe0,2022-12-30,2023-01-05
90,91,95.0,Temporal,Hungria Hip-Hop,16,1670848,-13.1%,https://www.youtube.com/watch?v=bwGftC32wNw,2022-12-30,2023-01-05
91,92,,Vendedora de Amor,Evoney Fernandes,1,1618844,,https://www.youtube.com/watch?v=rVnBsSQYfJI,2022-12-30,2023-01-05
92,93,,Aquecimento Das Maravilhas (Quadradinho de Oito),Bonde das Maravilhas,1,1601814,,https://www.youtube.com/watch?v=pXM6v3JnT7s,2022-12-30,2023-01-05
93,94,,Carta pra Deus,"GDM, -- & --",5,1600377,,https://www.youtube.com/watch?v=4jWiihUUvis,2022-12-30,2023-01-05
94,95,,Volta Pro Teu Vaqueiro,DJ Ivis,8,1599157,,https://www.youtube.com/watch?v=cRD-WZOYTEQ,2022-12-30,2023-01-05
95,96,,Digo ou Não Digo (Ao Vivo),João Gomes & L7NNON,14,1559648,,https://www.youtube.com/watch?v=Wv6xQMEC-Wo,2022-12-30,2023-01-05
96,97,,Primeira à Direita,"Dj Gouveia, Mc Pedrin do Engenha  & Mc Theuzyn",1,1546861,,https://www.youtube.com/watch?v=l1bLjUOTLJw,2022-12-30,2023-01-05
97,98,,Bondade de Deus (Ao Vivo),Isaías Saad,17,1544097,,https://www.youtube.com/watch?v=mZ9yZYo9Mmk,2022-12-30,2023-01-05
98,99,,Quem Não Conhece Tá Sem Internet,"MC Marks, DJ BOY & Dj GM",17,1541941,,https://www.youtube.com/watch?v=oc0wsia4b3E,2022-12-30,2023-01-05
99,100,97.0,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",16,1541267,-19.7%,https://www.youtube.com/watch?v=69-jnA4QLSM,2022-12-30,2023-01-05
