,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,3.0,Malvadão 3,Xamã,3,19485871,46%,https://www.youtube.com/watch?v=i9NOkjmBszo,2021-12-31,2022-01-06
1,2,2.0,Ameaça,"Paulo Pires, MC Danny & Marcynho Sensação",11,13978966,-15.8%,https://www.youtube.com/watch?v=TNIbXs_iNq8,2021-12-31,2022-01-06
2,3,1.0,Toma Toma Vapo Vapo,MC Danny & Zé Felipe,8,13091729,-42.3%,https://www.youtube.com/watch?v=ey6H_cBy-OQ,2021-12-31,2022-01-06
3,4,4.0,Cabeça Branca (Live),Tierry,14,12734227,-2.9%,https://www.youtube.com/watch?v=J_jJhHhYW9w,2021-12-31,2022-01-06
4,5,5.0,Parada Louca,Marcynho Sensação,8,10158615,-15%,https://www.youtube.com/watch?v=8hvzfKh4VEo,2021-12-31,2022-01-06
5,6,7.0,Presepada,Marília Mendonça & Maiara & Maraisa,10,9138258,-15.4%,https://www.youtube.com/watch?v=MQv__TADEGM,2021-12-31,2022-01-06
6,7,6.0,Vai Lá Em Casa Hoje (Live),George Henrique & Rodrigo & Marília Mendonça,10,8361692,-27%,https://www.youtube.com/watch?v=r2ma8WPRppk,2021-12-31,2022-01-06
7,8,8.0,Cê Tá Preparada (Ao Vivo),Tayrone & Marília Mendonça,25,8227972,-18.3%,https://www.youtube.com/watch?v=jW7j41mbxXU,2021-12-31,2022-01-06
8,9,10.0,Pandora (feat. MC GP & Vulgo FK),Dj Matt D & Menor MC,6,7977472,-12.2%,https://www.youtube.com/watch?v=6MNxuMgg58k,2021-12-31,2022-01-06
9,10,9.0,GALOPA,PEDRO SAMPAIO,14,7961059,-13.8%,https://www.youtube.com/watch?v=mo1NcPxKfQU,2021-12-31,2022-01-06
10,11,17.0,NO CHÃO NOVINHA,Anitta & PEDRO SAMPAIO,4,7281472,14.1%,https://www.youtube.com/watch?v=ls74YCwYB4k,2021-12-31,2022-01-06
11,12,11.0,Todo Mundo Menos Você,Marília Mendonça & Maiara & Maraisa,15,6743798,-24.6%,https://www.youtube.com/watch?v=UDVr3ab3NVM,2021-12-31,2022-01-06
12,13,13.0,Coração Cachorro (Late Coração),Ávine Vinny & Matheus Fernandes,15,5954721,-20.2%,https://www.youtube.com/watch?v=pGttcnBBzW4,2021-12-31,2022-01-06
13,14,14.0,Baby Me Atende,Matheus Fernandes & Dilsinho,41,5911827,-18.3%,https://www.youtube.com/watch?v=qMEsx__88Gk,2021-12-31,2022-01-06
14,15,12.0,Esqueça-Me Se For Capaz,Marília Mendonça & Maiara & Maraisa,12,5851850,-21.7%,https://www.youtube.com/watch?v=I8va_ChEIAI,2021-12-31,2022-01-06
15,16,16.0,Me Sinto Abençoado (feat. Ajaxx),Mc Poze do Rodo,5,5838036,-8.6%,https://www.youtube.com/watch?v=BKDz5kNjkfU,2021-12-31,2022-01-06
16,17,18.0,Estrelinha (feat. Marília Mendonça),Di Paullo & Paulino,12,5390476,-14.9%,https://www.youtube.com/watch?v=88_jnJP0OtA,2021-12-31,2022-01-06
17,18,32.0,INVEJOSO,"Distrito 23, Raffé, Chefin & Oruam",8,5232666,11.9%,https://www.youtube.com/watch?v=79KWwlhbOD8,2021-12-31,2022-01-06
18,19,15.0,Revoada No Colchão,Zé Felipe & Marcynho Sensação,17,5226280,-18.7%,https://www.youtube.com/watch?v=0jnZreO4Dvs,2021-12-31,2022-01-06
19,20,20.0,Ficha Limpa (Ao Vivo),Gusttavo Lima,30,5153388,-13.8%,https://www.youtube.com/watch?v=_7DKuv_xsuY,2021-12-31,2022-01-06
20,21,21.0,A QUEDA,Gloria Groove,12,5024556,-14.7%,https://www.youtube.com/watch?v=BpxrvcYDnf4,2021-12-31,2022-01-06
21,22,19.0,Proteção de Tela (Live),Tarcísio do Acordeon,27,4850611,-20%,https://www.youtube.com/watch?v=edjih_b_NBQ,2021-12-31,2022-01-06
22,23,28.0,A Cara do Crime (Nós Incomoda),"Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest & Neo Beats",32,4622221,-8.6%,https://www.youtube.com/watch?v=2PRAiVs3MVc,2021-12-31,2022-01-06
23,24,27.0,Ela me Falou Que Quer Rave,"MC LEVIN, DJ Nikolas Alves Exclusive, Dj Kaioken & Dj Gege",11,4499729,-11.3%,https://www.youtube.com/watch?v=,2021-12-31,2022-01-06
24,25,22.0,Se For Amor (Ao Vivo),João Gomes & Vitor Fernandes,31,4317709,-26%,https://www.youtube.com/watch?v=-6J3HfX4sbg,2021-12-31,2022-01-06
25,26,,Sem Dó,Matuê & L7NNON,1,4312086,,https://www.youtube.com/watch?v=G-zyOLsfEBQ,2021-12-31,2022-01-06
26,27,24.0,Arranhão (Ao Vivo),Henrique & Juliano,22,4285494,-19%,https://www.youtube.com/watch?v=2_xBCeBmaS8,2021-12-31,2022-01-06
27,28,25.0,Coração Gelado 3,"DJ BOY, MC Joãozinho VT, Mc Kako, MC Ryan SP, MC V7, MC Leozinho ZS, Mc IG & MC Letto",3,4272343,-18.2%,https://www.youtube.com/watch?v=2PkxaVyVLpE,2021-12-31,2022-01-06
28,29,23.0,Esquema Preferido (Ao Vivo),Os Barões Da Pisadinha,41,4271496,-19.4%,https://www.youtube.com/watch?v=TCLGN6m6AMI,2021-12-31,2022-01-06
29,30,26.0,Se Joga no Passinho (feat. Thiago Jhonathan),Brisa Star,29,4221040,-17%,https://www.youtube.com/watch?v=EjVXeTBtNr8,2021-12-31,2022-01-06
30,31,39.0,Bloqueado (Ao Vivo),Gusttavo Lima,6,4168947,-0.3%,https://www.youtube.com/watch?v=14C28JSO-sg,2021-12-31,2022-01-06
31,32,30.0,Cena de Amor,Brisa Star & Zé Vaqueiro,23,4063803,-17.7%,https://www.youtube.com/watch?v=UI_VjxVrzHY,2021-12-31,2022-01-06
32,33,31.0,Senta Danada,Zé Felipe & Os Barões Da Pisadinha,25,4049543,-16.6%,https://www.youtube.com/watch?v=kI5mmq5QIz4,2021-12-31,2022-01-06
33,34,40.0,Set dos Casados,"Mc Davi, MC Marks, MC Ryan SP, Mc Kevin, MC Don Juan, MC Hariel, MC G15, Mc Phe Cachorrera, Gaab, MC Menor da VG & MC Kapela",16,3952239,-3.1%,https://www.youtube.com/watch?v=g6yJVBaqMjo,2021-12-31,2022-01-06
34,35,29.0,Putariazinha,Felipe Amorim,15,3877267,-22.9%,https://www.youtube.com/watch?v=_30UknzUmcw,2021-12-31,2022-01-06
35,36,35.0,"Volta Bebê, Volta Neném",Dj Guuga & DJ Ivis,33,3697294,-15.6%,https://www.youtube.com/watch?v=x0EPgyNd9o0,2021-12-31,2022-01-06
36,37,41.0,Passando o Rodo (feat. Lara Silva),"POCAH, MC Mirella & Tainá Costa",5,3633030,-8.3%,https://www.youtube.com/watch?v=IEDv84S-gqw,2021-12-31,2022-01-06
37,38,34.0,Troca de Calçada,Marília Mendonça,29,3603636,-19.6%,https://www.youtube.com/watch?v=WkYqQctOi9g,2021-12-31,2022-01-06
38,39,44.0,Alvejante (feat. Zé Vaqueiro),Priscila Senna,18,3602914,-8%,https://www.youtube.com/watch?v=eOqp6nqukY0,2021-12-31,2022-01-06
39,40,36.0,A Maior Saudade (Ao Vivo),Henrique & Juliano,18,3465919,-20.9%,https://www.youtube.com/watch?v=6EGg0_l-edc,2021-12-31,2022-01-06
40,41,53.0,LEILÃO,Gloria Groove,6,3392542,-2.7%,https://www.youtube.com/watch?v=X7cz9v6mHzg,2021-12-31,2022-01-06
41,42,33.0,Você Beberia Ou Não Beberia? (Live),Zé Neto & Cristiano,23,3392461,-25.2%,https://www.youtube.com/watch?v=pMaKEU1QzF4,2021-12-31,2022-01-06
42,43,49.0,Avisa Lá Pt.3,"MC Kelvinho, MC Hariel, Kayblack, -- & Kyan",15,3364850,-10%,https://www.youtube.com/watch?v=vZcR9Qs0IlQ,2021-12-31,2022-01-06
43,44,42.0,"Vou de Lala (feat. MC Don Juan, MC Pedrinho, MC Kelvinho & DJ BOY)","MC Joãozinho VT, MC Ryan & DJ 900",28,3362107,-14.9%,https://www.youtube.com/watch?v=3NwlRzCzzsI,2021-12-31,2022-01-06
44,45,50.0,Passar de Foguetão 2 (Ao vivo),"MC Don Juan, MC Hariel & MC Ryan SP",9,3340462,-8.8%,https://www.youtube.com/watch?v=GBXt9oB407c,2021-12-31,2022-01-06
