,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Malvadão 3,Xamã,6,19015940,-10.9%,https://www.youtube.com/watch?v=i9NOkjmBszo,2022-01-21,2022-01-27
1,2,3.0,212,Chefin & Mainstreet,2,13095789,-0.6%,https://www.youtube.com/watch?v=290Q1JFInHE,2022-01-21,2022-01-27
2,3,4.0,Toma Toma Vapo Vapo,MC Danny & Zé Felipe,11,11882259,7.3%,https://www.youtube.com/watch?v=ey6H_cBy-OQ,2022-01-21,2022-01-27
3,4,2.0,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,2,10561270,-21.4%,https://www.youtube.com/watch?v=kyfXEMqvLgU,2022-01-21,2022-01-27
4,5,11.0,Bloqueado (Ao Vivo),Gusttavo Lima,9,10443781,26.6%,https://www.youtube.com/watch?v=14C28JSO-sg,2022-01-21,2022-01-27
5,6,5.0,Ameaça,"Paulo Pires, MC Danny & Marcynho Sensação",14,10267694,-5.7%,https://www.youtube.com/watch?v=TNIbXs_iNq8,2022-01-21,2022-01-27
6,7,8.0,Vontade De Morder,Simone & Simaria & Zé Felipe,2,10180321,10.5%,https://www.youtube.com/watch?v=bgf18kANm_k,2022-01-21,2022-01-27
7,8,57.0,Depende,Dj Guuga,6,9489778,259.8%,https://www.youtube.com/watch?v=v9geHIUOxeA,2022-01-21,2022-01-27
8,9,9.0,Pandora (feat. MC GP & Vulgo FK),Dj Matt D & Menor MC,9,8796315,-3.7%,https://www.youtube.com/watch?v=6MNxuMgg58k,2022-01-21,2022-01-27
9,10,7.0,Parada Louca,Marcynho Sensação,11,8677932,-8.7%,https://www.youtube.com/watch?v=8hvzfKh4VEo,2022-01-21,2022-01-27
10,11,10.0,Cabeça Branca (Live),Tierry,17,8212241,-9.6%,https://www.youtube.com/watch?v=J_jJhHhYW9w,2022-01-21,2022-01-27
11,12,12.0,Cê Tá Preparada (Ao Vivo) (feat. Marília Mendonça),Tayrone,28,8197373,1.8%,https://www.youtube.com/watch?v=jW7j41mbxXU,2022-01-21,2022-01-27
12,13,13.0,Vai Lá Em Casa Hoje (Live),George Henrique & Rodrigo & Marília Mendonça,13,7629750,-1%,https://www.youtube.com/watch?v=r2ma8WPRppk,2022-01-21,2022-01-27
13,14,14.0,Presepada,Marília Mendonça & Maiara & Maraisa,13,7265862,-1.9%,https://www.youtube.com/watch?v=MQv__TADEGM,2022-01-21,2022-01-27
14,15,67.0,A Cara do Crime 2 (Cansou de Playboy),"Mc Poze do Rodo, Bielzin, Xamã & MC Cabelinho",2,6425808,173.3%,https://www.youtube.com/watch?v=PJqHlzBiZ0A,2022-01-21,2022-01-27
15,16,15.0,INVEJOSO,"Distrito 23, Raffé, Chefin & Oruam",11,6406587,-5.2%,https://www.youtube.com/watch?v=79KWwlhbOD8,2022-01-21,2022-01-27
16,17,16.0,GALOPA,PEDRO SAMPAIO,17,6326211,-5.6%,https://www.youtube.com/watch?v=mo1NcPxKfQU,2022-01-21,2022-01-27
17,18,17.0,Todo Mundo Menos Você,Marília Mendonça & Maiara & Maraisa,18,5382569,-9.8%,https://www.youtube.com/watch?v=UDVr3ab3NVM,2022-01-21,2022-01-27
18,19,20.0,Me Sinto Abençoado (feat. Ajaxx),Mc Poze do Rodo,8,5258504,-2.7%,https://www.youtube.com/watch?v=BKDz5kNjkfU,2022-01-21,2022-01-27
19,20,18.0,Esqueça-Me Se For Capaz,Marília Mendonça & Maiara & Maraisa,15,5220333,-8.1%,https://www.youtube.com/watch?v=I8va_ChEIAI,2022-01-21,2022-01-27
20,21,29.0,Não Vou Te Bloquear (Ao Vivo),"MC Don Juan, Tarcísio do Acordeon & DG e Batidão Stronda",5,4762578,17.8%,https://www.youtube.com/watch?v=6lsOfEHb4C4,2022-01-21,2022-01-27
21,22,24.0,Baby Me Atende,Matheus Fernandes & Dilsinho,44,4504434,4%,https://www.youtube.com/watch?v=qMEsx__88Gk,2022-01-21,2022-01-27
22,23,27.0,Revoada No Colchão,Zé Felipe & Marcynho Sensação,20,4473766,6.6%,https://www.youtube.com/watch?v=0jnZreO4Dvs,2022-01-21,2022-01-27
23,24,39.0,"MC Paiva - Vou Dichavando o Colombinha (Áudio Oficial) DJ Victor (feat. Mc Kadu, MC GP & Mc Kanhoto)","MC Ryan SP, Mc Paiva ZS & Mc IG",4,4406500,30.9%,https://www.youtube.com/watch?v=6pNgNcGCSao,2022-01-21,2022-01-27
24,25,21.0,Proteção de Tela (Live),Tarcísio do Acordeon,30,4358200,-2.9%,https://www.youtube.com/watch?v=edjih_b_NBQ,2022-01-21,2022-01-27
25,26,22.0,NO CHÃO NOVINHA,Anitta & PEDRO SAMPAIO,7,4297720,-3%,https://www.youtube.com/watch?v=ls74YCwYB4k,2022-01-21,2022-01-27
26,27,23.0,Estrelinha (feat. Marília Mendonça),Di Paullo & Paulino,15,4171585,-4%,https://www.youtube.com/watch?v=88_jnJP0OtA,2022-01-21,2022-01-27
