,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Malvadão 3,Xamã,4,23391662,20%,https://www.youtube.com/watch?v=i9NOkjmBszo,2022-01-07,2022-01-13
1,2,3.0,Toma Toma Vapo Vapo,MC Danny & Zé Felipe,9,12774195,-2.4%,https://www.youtube.com/watch?v=ey6H_cBy-OQ,2022-01-07,2022-01-13
2,3,2.0,Ameaça,"Paulo Pires, MC Danny & Marcynho Sensação",12,11331801,-18.9%,https://www.youtube.com/watch?v=TNIbXs_iNq8,2022-01-07,2022-01-13
3,4,5.0,Parada Louca,Marcynho Sensação,9,9981942,-1.7%,https://www.youtube.com/watch?v=8hvzfKh4VEo,2022-01-07,2022-01-13
4,5,4.0,Cabeça Branca (Live),Tierry,15,9103062,-28.5%,https://www.youtube.com/watch?v=J_jJhHhYW9w,2022-01-07,2022-01-13
5,6,9.0,Pandora (feat. MC GP & Vulgo FK),Dj Matt D & Menor MC,7,8633916,8.2%,https://www.youtube.com/watch?v=6MNxuMgg58k,2022-01-07,2022-01-13
6,7,8.0,Cê Tá Preparada (Ao Vivo),Tayrone & Marília Mendonça,26,8378350,1.8%,https://www.youtube.com/watch?v=jW7j41mbxXU,2022-01-07,2022-01-13
7,8,6.0,Presepada,Marília Mendonça & Maiara & Maraisa,11,7730306,-15.4%,https://www.youtube.com/watch?v=MQv__TADEGM,2022-01-07,2022-01-13
8,9,7.0,Vai Lá Em Casa Hoje (Live),George Henrique & Rodrigo & Marília Mendonça,11,7671115,-8.3%,https://www.youtube.com/watch?v=r2ma8WPRppk,2022-01-07,2022-01-13
9,10,10.0,GALOPA,PEDRO SAMPAIO,15,6845864,-14%,https://www.youtube.com/watch?v=mo1NcPxKfQU,2022-01-07,2022-01-13
10,11,18.0,INVEJOSO,"Distrito 23, Raffé, Chefin & Oruam",9,6027399,15.2%,https://www.youtube.com/watch?v=79KWwlhbOD8,2022-01-07,2022-01-13
11,12,31.0,Bloqueado (Ao Vivo),Gusttavo Lima,7,5845186,40.2%,https://www.youtube.com/watch?v=14C28JSO-sg,2022-01-07,2022-01-13
12,13,12.0,Todo Mundo Menos Você,Marília Mendonça & Maiara & Maraisa,16,5739700,-14.9%,https://www.youtube.com/watch?v=UDVr3ab3NVM,2022-01-07,2022-01-13
13,14,16.0,Me Sinto Abençoado (feat. Ajaxx),Mc Poze do Rodo,6,5283337,-9.5%,https://www.youtube.com/watch?v=BKDz5kNjkfU,2022-01-07,2022-01-13
