,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,2.0,Nosso Quadro,Ana Castela,14,12696515,10.8%,https://www.youtube.com/watch?v=r9GrcxTGNWg,2023-05-05,2023-05-11
1,2,1.0,Erro Gostoso (Ao Vivo),Simone Mendes,15,9919703,-26.6%,https://www.youtube.com/watch?v=mr09lDl_Tfk,2023-05-05,2023-05-11
2,3,3.0,Conexões de Máfia (feat. Rich The Kid),Matuê,2,9104969,-16.8%,https://www.youtube.com/watch?v=rGHJ0mqean4,2023-05-05,2023-05-11
3,4,4.0,Seu Brilho Sumiu (Ao Vivo),Israel & Rodolffo & Mari Fernandez,9,8652434,10.4%,https://www.youtube.com/watch?v=bHT5GvYi6io,2023-05-05,2023-05-11
4,5,5.0,Oi Balde (Ao Vivo),Zé Neto & Cristiano,12,8560301,19.2%,https://www.youtube.com/watch?v=HK7bSTeQw6U,2023-05-05,2023-05-11
5,6,11.0,ELA PIROU NA DODGE RAM,Luan Pereira & MC Ryan SP,8,7124402,24.1%,https://www.youtube.com/watch?v=eGpIwanODHw,2023-05-05,2023-05-11
6,7,6.0,Leão,Marília Mendonça,22,7112705,0.3%,https://www.youtube.com/watch?v=tI55Zu9uZEM,2023-05-05,2023-05-11
7,8,7.0,Os Bico Tão Se Perguntando (Let’s Go 3),MC PH,5,6948838,6%,https://www.youtube.com/watch?v=uvbKI8Bc9dA,2023-05-05,2023-05-11
8,9,19.0,MINHA CURA,MC Cabelinho,19,6525439,55.6%,https://www.youtube.com/watch?v=har3c93pJe0,2023-05-05,2023-05-11
9,10,9.0,Me Atraiu (Ao Vivo),Gabriela Rocha,14,6175076,0.2%,https://www.youtube.com/watch?v=Z6cONvRUFZQ,2023-05-05,2023-05-11
10,11,10.0,Desejo Imortal (It Must Have Been Love) [Ao Vivo],Gusttavo Lima,4,6140828,5.2%,https://www.youtube.com/watch?v=-UUe7g8-E0k,2023-05-05,2023-05-11
11,12,8.0,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,17,5969573,-4.4%,https://www.youtube.com/watch?v=29WR7F4TDUI,2023-05-05,2023-05-11
12,13,12.0,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,21,5803937,3.2%,https://www.youtube.com/watch?v=sOgYk0iXNls,2023-05-05,2023-05-11
13,14,27.0,Pitbull Enraivado,Oh Polêmico,3,5550211,49.5%,https://www.youtube.com/watch?v=XzaJWAL2Ks4,2023-05-05,2023-05-11
14,15,13.0,Vacilão,"Zé Felipe, Igow & Wesley Safadão",8,5338927,-2%,https://www.youtube.com/watch?v=Ve6Am4IOX-Q,2023-05-05,2023-05-11
15,16,14.0,085 (Ao Vivo),MC Rogerinho,11,5303254,2.1%,https://www.youtube.com/watch?v=LpHfPPqjUOk,2023-05-05,2023-05-11
16,17,15.0,Coração de Gelo,WIU,23,4982780,-1.1%,https://www.youtube.com/watch?v=p03BWB5SN4M,2023-05-05,2023-05-11
17,18,,BEM MELHOR,"MC Cabelinho, Oruam & Palma",1,4839589,,https://www.youtube.com/watch?v=kWvFoR-Wf-I,2023-05-05,2023-05-11
18,19,18.0,Não Para,"Belle Kaffer, Ana Castela & Charles New",10,4491893,6.6%,https://www.youtube.com/watch?v=NbOBWn43wGc,2023-05-05,2023-05-11
19,20,86.0,Lovezinho (Sexy Version) (Remix) (feat. DJ Garcez),Treyce,13,4366380,134.8%,https://www.youtube.com/watch?v=,2023-05-05,2023-05-11
20,21,21.0,Melhor Só,"Kayblack, Marquinho no Beat & Baco Exu do Blues",6,4340013,9.5%,https://www.youtube.com/watch?v=0lgAIjua6pA,2023-05-05,2023-05-11
21,22,17.0,Não Vitalício (Nunca Mais) [Ao Vivo],Matheus & Kauan & Mari Fernandez,14,4265275,-1.6%,https://www.youtube.com/watch?v=OO1nHL70qEE,2023-05-05,2023-05-11
22,23,16.0,Bokaloka,"DJ BOY, Mc Kako, MC Joãozinho VT, MC Tuto, MC V7, Mc Erik, Mc Pê Leal, MC Vine7 & MC Don Juan",27,4046872,-19%,https://www.youtube.com/watch?v=BBUdg9S4Ii4,2023-05-05,2023-05-11
23,24,26.0,Bombonzinho (Ao Vivo),Israel & Rodolffo & Ana Castela,27,3842482,2.6%,https://www.youtube.com/watch?v=t050lriI0_w,2023-05-05,2023-05-11
24,25,33.0,Americana Na Vaquejada,Grandão Vaqueiro & NATTAN,6,3836783,10.7%,https://www.youtube.com/watch?v=uSHSess_Tpg,2023-05-05,2023-05-11
25,26,22.0,Traumatizei (Ao Vivo Em Brasília),Henrique & Juliano,14,3769285,-3.3%,https://www.youtube.com/watch?v=QxZFjShiXhA,2023-05-05,2023-05-11
26,27,28.0,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",25,3761086,3.8%,https://www.youtube.com/watch?v=5fI3cK7iDeg,2023-05-05,2023-05-11
27,28,25.0,Love Gostosinho (Ao Vivo),NATTAN & Felipe Amorim,18,3749665,-0.9%,https://www.youtube.com/watch?v=6kiJt7WTTM4,2023-05-05,2023-05-11
28,29,29.0,Mas Existe um Lugar,"cryzin, Kaio Viana & Noemi Leal",7,3652167,2.9%,https://www.youtube.com/watch?v=pdMNd_FMzTM,2023-05-05,2023-05-11
29,30,30.0,Aquecimento Senta Senta Suave,MC Kevin o Chris & BUARQUE,9,3454911,-2.3%,https://www.youtube.com/watch?v=GKNWwEtf-Zc,2023-05-05,2023-05-11
30,31,20.0,Coladin (Minha Deusa),Zé Vaqueiro,23,3446021,-17.4%,https://www.youtube.com/watch?v=eihpkV7KSKo,2023-05-05,2023-05-11
31,32,24.0,Pião de Vida Louca,Japãozin,3,3336309,-13.7%,https://www.youtube.com/watch?v=sTuP-cnH9_w,2023-05-05,2023-05-11
32,33,42.0,Zona De Perigo,Léo Santana,15,3297775,11.4%,https://www.youtube.com/watch?v=0cnUcoXllMM,2023-05-05,2023-05-11
33,34,23.0,Pega o Guanabara (Ao Vivo),Wesley Safadão & Alanzim Coreano,30,3274778,-15.5%,https://www.youtube.com/watch?v=uBc1wkTMywM,2023-05-05,2023-05-11
34,35,53.0,DONA DE MIM,Ana Castela,20,3213080,26.7%,https://www.youtube.com/watch?v=rUW7ev79fTA,2023-05-05,2023-05-11
35,36,31.0,Felina,WIU & MC Ryan SP,33,3205418,-9.3%,https://www.youtube.com/watch?v=wFBp_PHXrf4,2023-05-05,2023-05-11
36,37,52.0,Noite Fria,"Mc IG, MC Pipokinha & DJ Glenner",11,3127021,23.1%,https://www.youtube.com/watch?v=lKNdzn_VL0k,2023-05-05,2023-05-11
37,38,49.0,Deixa,Maria Marçal,7,3074928,16.5%,https://www.youtube.com/watch?v=93TXfW3MT4o,2023-05-05,2023-05-11
38,39,38.0,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,42,3060491,-4.1%,https://www.youtube.com/watch?v=qjxNM9qF3LA,2023-05-05,2023-05-11
39,40,66.0,Segredo,"KayBlack, Marquinho No Beat & Wall Hein",3,3014872,44.5%,https://www.youtube.com/watch?v=jHZkI2Q-NC8,2023-05-05,2023-05-11
40,41,35.0,Altas Loucurinhas (Uni Duni Tê) (Ao Vivo),Matheus Fernandes,14,2975646,-11.3%,https://www.youtube.com/watch?v=JFf_IKPC6RM,2023-05-05,2023-05-11
41,42,34.0,Clickbait,"Veigh, Niink , Bvga Beatz & Supernova Ent",2,2966531,-13.9%,https://www.youtube.com/watch?v=eyb10WuPaME,2023-05-05,2023-05-11
42,43,44.0,Papin,MC Kevin o Chris & MC Caja,4,2894845,0.5%,https://www.youtube.com/watch?v=Qr_0547VH58,2023-05-05,2023-05-11
43,44,54.0,Rancorosa (Ao Vivo),Henrique & Juliano,7,2879364,17.3%,https://www.youtube.com/watch?v=x9XkXqGDo04,2023-05-05,2023-05-11
44,45,32.0,Sem Aliança no Dedo,MC Xenon,13,2861030,-17.8%,https://www.youtube.com/watch?v=eOTJtXleRcE,2023-05-05,2023-05-11
45,46,37.0,Pátio do Posto (Ao Vivo),Zé Neto & Cristiano,11,2856745,-13.7%,https://www.youtube.com/watch?v=6RTg7ovfaLk,2023-05-05,2023-05-11
46,47,36.0,Saudade da Minha Vida (Ao Vivo),Gusttavo Lima,15,2811531,-16%,https://www.youtube.com/watch?v=Jm5MCIVwjas,2023-05-05,2023-05-11
