,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Nosso Quadro,Ana Castela,15,11628474,-8.4%,https://www.youtube.com/watch?v=r9GrcxTGNWg,2023-05-12,2023-05-18
1,2,2.0,Erro Gostoso (Ao Vivo),Simone Mendes,16,9627605,-2.9%,https://www.youtube.com/watch?v=mr09lDl_Tfk,2023-05-12,2023-05-18
2,3,,Cartão Black,MC Caverinha & KayBlack,1,7908287,,https://www.youtube.com/watch?v=OZgQnRcGZXs,2023-05-12,2023-05-18
3,4,4.0,Seu Brilho Sumiu (Ao Vivo),Israel & Rodolffo & Mari Fernandez,10,7000814,-19.1%,https://www.youtube.com/watch?v=bHT5GvYi6io,2023-05-12,2023-05-18
4,5,5.0,Oi Balde (Ao Vivo),Zé Neto & Cristiano,13,6901771,-19.4%,https://www.youtube.com/watch?v=HK7bSTeQw6U,2023-05-12,2023-05-18
5,6,3.0,Conexões de Máfia (feat. Rich The Kid),Matuê,3,6553727,-28%,https://www.youtube.com/watch?v=rGHJ0mqean4,2023-05-12,2023-05-18
6,7,11.0,Desejo Imortal (It Must Have Been Love) [Ao Vivo],Gusttavo Lima,5,5942426,-3.2%,https://www.youtube.com/watch?v=-UUe7g8-E0k,2023-05-12,2023-05-18
7,8,6.0,ELA PIROU NA DODGE RAM,Luan Pereira & MC Ryan SP,9,5895297,-17.3%,https://www.youtube.com/watch?v=eGpIwanODHw,2023-05-12,2023-05-18
8,9,7.0,Leão,Marília Mendonça,23,5879777,-17.3%,https://www.youtube.com/watch?v=tI55Zu9uZEM,2023-05-12,2023-05-18
9,10,12.0,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,18,5727522,-4.1%,https://www.youtube.com/watch?v=29WR7F4TDUI,2023-05-12,2023-05-18
10,11,10.0,Me Atraiu (Ao Vivo),Gabriela Rocha,15,5580423,-9.6%,https://www.youtube.com/watch?v=Z6cONvRUFZQ,2023-05-12,2023-05-18
11,12,8.0,Os Bico Tão Se Perguntando (Let’s Go 3),MC PH,6,5565348,-19.9%,https://www.youtube.com/watch?v=uvbKI8Bc9dA,2023-05-12,2023-05-18
12,13,14.0,Pitbull Enraivado,Oh Polêmico,4,4945920,-10.9%,https://www.youtube.com/watch?v=XzaJWAL2Ks4,2023-05-12,2023-05-18
13,14,13.0,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,22,4687892,-19.2%,https://www.youtube.com/watch?v=sOgYk0iXNls,2023-05-12,2023-05-18
14,15,23.0,Bokaloka,"DJ BOY, Mc Kako, MC Joãozinho VT, MC Tuto, MC V7, Mc Erik, Mc Pê Leal, MC Vine7 & MC Don Juan",28,4521499,11.7%,https://www.youtube.com/watch?v=BBUdg9S4Ii4,2023-05-12,2023-05-18
15,16,18.0,BEM MELHOR,"MC Cabelinho, Oruam & Palma",2,4396199,-9.2%,https://www.youtube.com/watch?v=kWvFoR-Wf-I,2023-05-12,2023-05-18
16,17,9.0,MINHA CURA,MC Cabelinho,20,4297485,-34.1%,https://www.youtube.com/watch?v=har3c93pJe0,2023-05-12,2023-05-18
17,18,21.0,Melhor Só,"Kayblack, Marquinho no Beat & Baco Exu do Blues",7,4250582,-2.1%,https://www.youtube.com/watch?v=0lgAIjua6pA,2023-05-12,2023-05-18
18,19,19.0,Não Para,"Belle Kaffer, Ana Castela & Charles New",11,4146805,-7.7%,https://www.youtube.com/watch?v=NbOBWn43wGc,2023-05-12,2023-05-18
19,20,17.0,Coração de Gelo,WIU,24,4121626,-17.3%,https://www.youtube.com/watch?v=p03BWB5SN4M,2023-05-12,2023-05-18
20,21,,Talarica (feat. Ray Marcelle),Hytalo Santos,1,3954459,,https://www.youtube.com/watch?v=HUFSL-1YQgg,2023-05-12,2023-05-18
21,22,57.0,"Set Dj Boy 3.0 (feat. Mc Kako, MC Hariel, MC Tuto, MC Marks & MC Vine7)","DJ BOY, MC Don Juan & MC Joãozinho VT",2,3932865,60.1%,https://www.youtube.com/watch?v=CWDZF7aJmjE,2023-05-12,2023-05-18
22,23,16.0,085 (Ao Vivo),MC Rogerinho,12,3890346,-26.6%,https://www.youtube.com/watch?v=LpHfPPqjUOk,2023-05-12,2023-05-18
23,24,15.0,Vacilão,"Zé Felipe, Igow & Wesley Safadão",9,3741378,-29.9%,https://www.youtube.com/watch?v=Ve6Am4IOX-Q,2023-05-12,2023-05-18
24,25,20.0,Lovezinho (Sexy Version) (Remix) (feat. DJ Garcez),Treyce,14,3656615,-16.3%,https://www.youtube.com/watch?v=,2023-05-12,2023-05-18
25,26,22.0,Não Vitalício (Nunca Mais) [Ao Vivo],Matheus & Kauan & Mari Fernandez,15,3637146,-14.7%,https://www.youtube.com/watch?v=OO1nHL70qEE,2023-05-12,2023-05-18
26,27,31.0,Coladin (Minha Deusa),Zé Vaqueiro,24,3571063,3.6%,https://www.youtube.com/watch?v=eihpkV7KSKo,2023-05-12,2023-05-18
27,28,24.0,Bombonzinho (Ao Vivo),Israel & Rodolffo & Ana Castela,28,3259467,-15.2%,https://www.youtube.com/watch?v=t050lriI0_w,2023-05-12,2023-05-18
28,29,26.0,Traumatizei (Ao Vivo Em Brasília),Henrique & Juliano,15,3232512,-14.2%,https://www.youtube.com/watch?v=QxZFjShiXhA,2023-05-12,2023-05-18
29,30,36.0,Felina,WIU & MC Ryan SP,34,3152260,-1.7%,https://www.youtube.com/watch?v=wFBp_PHXrf4,2023-05-12,2023-05-18
30,31,28.0,Love Gostosinho (Ao Vivo),NATTAN & Felipe Amorim,19,3150308,-16%,https://www.youtube.com/watch?v=6kiJt7WTTM4,2023-05-12,2023-05-18
31,32,44.0,Rancorosa (Ao Vivo),Henrique & Juliano,8,3145315,9.2%,https://www.youtube.com/watch?v=x9XkXqGDo04,2023-05-12,2023-05-18
32,33,32.0,Pião de Vida Louca,Japãozin,4,3050368,-8.6%,https://www.youtube.com/watch?v=sTuP-cnH9_w,2023-05-12,2023-05-18
33,34,25.0,Americana Na Vaquejada,Grandão Vaqueiro & NATTAN,7,3041731,-20.7%,https://www.youtube.com/watch?v=uSHSess_Tpg,2023-05-12,2023-05-18
34,35,29.0,Mas Existe um Lugar,"cryzin, Kaio Viana & Noemi Leal",8,3019082,-17.3%,https://www.youtube.com/watch?v=pdMNd_FMzTM,2023-05-12,2023-05-18
35,36,27.0,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",26,2978983,-20.8%,https://www.youtube.com/watch?v=5fI3cK7iDeg,2023-05-12,2023-05-18
36,37,47.0,Saudade da Minha Vida (Ao Vivo),Gusttavo Lima,16,2915723,3.7%,https://www.youtube.com/watch?v=Jm5MCIVwjas,2023-05-12,2023-05-18
37,38,38.0,Deixa,Maria Marçal,8,2909178,-5.4%,https://www.youtube.com/watch?v=93TXfW3MT4o,2023-05-12,2023-05-18
38,39,,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",31,2893304,,https://www.youtube.com/watch?v=69-jnA4QLSM,2023-05-12,2023-05-18
39,40,34.0,Pega o Guanabara (Ao Vivo),Wesley Safadão & Alanzim Coreano,31,2820427,-13.9%,https://www.youtube.com/watch?v=uBc1wkTMywM,2023-05-12,2023-05-18
40,41,30.0,Aquecimento Senta Senta Suave,MC Kevin o Chris & BUARQUE,10,2800871,-18.9%,https://www.youtube.com/watch?v=GKNWwEtf-Zc,2023-05-12,2023-05-18
41,42,35.0,DONA DE MIM,Ana Castela,21,2757153,-14.2%,https://www.youtube.com/watch?v=rUW7ev79fTA,2023-05-12,2023-05-18
42,43,41.0,Altas Loucurinhas (Uni Duni Tê) (Ao Vivo),Matheus Fernandes,15,2745001,-7.8%,https://www.youtube.com/watch?v=JFf_IKPC6RM,2023-05-12,2023-05-18
43,44,,Você Não É Mais Assim (Ao Vivo),Marília Mendonça & Zezé Di Camargo,1,2653584,,https://www.youtube.com/watch?v=wmQdOhoy0_s,2023-05-12,2023-05-18
44,45,45.0,Sem Aliança no Dedo,MC Xenon,14,2637130,-7.8%,https://www.youtube.com/watch?v=eOTJtXleRcE,2023-05-12,2023-05-18
45,46,,Vizão de Cria 2,"Caio Luccas, Dallass, Tz da Coronel, PJ HOUDINI, Thiago Anezzi, NADAMAL, MC Maneirinho & Filipe Ret",26,2621951,,https://www.youtube.com/watch?v=Sau1_hWFHJE,2023-05-12,2023-05-18
46,47,,Meca Cereja (feat. AMUSIK),"Vulgo FK, MC Cebezinho & KayBlack",27,2621608,,https://www.youtube.com/watch?v=eI5FkVWz_dI,2023-05-12,2023-05-18
47,48,46.0,Pátio do Posto (Ao Vivo),Zé Neto & Cristiano,12,2608199,-8.7%,https://www.youtube.com/watch?v=6RTg7ovfaLk,2023-05-12,2023-05-18
48,49,49.0,Duas,Nadson O Ferinha,4,2569939,-6%,https://www.youtube.com/watch?v=KyZ-4I7XO6o,2023-05-12,2023-05-18
49,50,39.0,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,43,2551381,-16.6%,https://www.youtube.com/watch?v=qjxNM9qF3LA,2023-05-12,2023-05-18
50,51,55.0,Vida Chique (feat. Kaash Paige),Veigh & Supernova Ent,19,2517907,2.1%,https://www.youtube.com/watch?v=HzVS22rEwzU,2023-05-12,2023-05-18
51,52,40.0,Segredo,"KayBlack, Marquinho No Beat & Wall Hein",4,2483418,-17.6%,https://www.youtube.com/watch?v=jHZkI2Q-NC8,2023-05-12,2023-05-18
52,53,,Sereia,"Orochi, MC Ryan SP, Oruam & Xamã",27,2423498,,https://www.youtube.com/watch?v=24lfgigKHqQ,2023-05-12,2023-05-18
53,54,,Caso Indefinido (Ao Vivo),Cristiano Araújo,28,2405093,,https://www.youtube.com/watch?v=YeqgMW1_gA4,2023-05-12,2023-05-18
54,55,52.0,Namorando Ou Não (Ao Vivo) (feat. Luan Santana),Clayton & Romário,8,2325233,-12.6%,https://www.youtube.com/watch?v=_aWNQ6ykQHw,2023-05-12,2023-05-18
55,56,33.0,Zona De Perigo,Léo Santana,16,2311756,-29.9%,https://www.youtube.com/watch?v=0cnUcoXllMM,2023-05-12,2023-05-18
56,57,50.0,Me Bloqueia (Ao Vivo),Zé Neto & Cristiano,9,2307718,-13.7%,https://www.youtube.com/watch?v=_I6rcvzXUE0,2023-05-12,2023-05-18
57,58,60.0,Migo ou Vida? (feat. MC Ryan SP),"Mc IG, MC PH, Murillo e LT no Beat & Dj Oreia",8,2239993,2.6%,https://www.youtube.com/watch?v=038emoNRq50,2023-05-12,2023-05-18
58,59,,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",26,2217239,,https://www.youtube.com/watch?v=sj-pRriVRJI,2023-05-12,2023-05-18
59,60,,Giro Louco,MC PH & Murillo e LT no Beat,1,2099025,,https://www.youtube.com/watch?v=qxpYri5vHU4,2023-05-12,2023-05-18
60,61,56.0,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,10,2080031,-15.4%,https://www.youtube.com/watch?v=fd3PJfv7SaY,2023-05-12,2023-05-18
61,62,43.0,Papin,MC Kevin o Chris & MC Caja,5,2065437,-28.7%,https://www.youtube.com/watch?v=Qr_0547VH58,2023-05-12,2023-05-18
62,63,,Na Hora de Amar (Ao Vivo),Gusttavo Lima,37,2058485,,https://www.youtube.com/watch?v=Uo7U7ruedic,2023-05-12,2023-05-18
63,64,,Quarta Cadeira (Ao Vivo) (feat. Jorge & Mateus),Matheus & Kauan,55,2035920,,https://www.youtube.com/watch?v=BEz8l69aI8Y,2023-05-12,2023-05-18
64,65,,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",29,2023733,,https://www.youtube.com/watch?v=1CIIIv9dfzg,2023-05-12,2023-05-18
65,66,37.0,Noite Fria,"Mc IG, MC Pipokinha & DJ Glenner",12,2020165,-35.4%,https://www.youtube.com/watch?v=lKNdzn_VL0k,2023-05-12,2023-05-18
66,67,42.0,Clickbait,"Veigh, Niink , Bvga Beatz & Supernova Ent",3,2020063,-31.9%,https://www.youtube.com/watch?v=eyb10WuPaME,2023-05-12,2023-05-18
67,68,65.0,Erro Gostoso,Nadson O Ferinha,6,2006723,-2.4%,https://www.youtube.com/watch?v=pqorux-gDIQ,2023-05-12,2023-05-18
68,69,,Esperando Você / Mundo Inteiro (Ao Vivo),João Gomes & Yara Tchê,23,1982294,,https://www.youtube.com/watch?v=FQgZAj45ojY,2023-05-12,2023-05-18
69,70,59.0,Love Absurdo,"Mari Fernandez, MC Ryan SP & Mc Daniel",14,1981216,-12.3%,https://www.youtube.com/watch?v=c-9KKQX4vwA,2023-05-12,2023-05-18
70,71,,Sinto sua falta / É natural / Pra você acreditar / Pirata e tesouro (Ao vivo),Ferrugem,53,1979723,,https://www.youtube.com/watch?v=JhXagtxvDKY,2023-05-12,2023-05-18
71,72,78.0,De Dentro Pra Fora (Live),Julia Vitória,6,1892384,3.3%,https://www.youtube.com/watch?v=OXBCV5WixCU,2023-05-12,2023-05-18
72,73,51.0,Boiadeira E Maloqueiro,"Felipe Melchiori, Giovana Martynns & Gabi Saiury",4,1880265,-29.6%,https://www.youtube.com/watch?v=y-08wsrSG3s,2023-05-12,2023-05-18
