,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,2.0,Tem Cabaré Essa Noite,Nivaldo Marques & NATTAN,4,14162903,25.6%,https://www.youtube.com/watch?v=WiNYFwIfg4w,2022-07-29,2022-08-04
1,2,1.0,"Pipoco (feat. Melody, Dj Chris No Beat & Luan Pereira & Dj Chris No Beat)",Ana Castela,11,13919890,-9.6%,https://www.youtube.com/watch?v=69JAoslGYI8,2022-07-29,2022-08-04
2,3,3.0,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",9,9935469,-4.1%,https://www.youtube.com/watch?v=NbB6qMA2lts,2022-07-29,2022-08-04
3,4,4.0,CACHORRINHAS,Luísa Sonza,3,8684604,-14.6%,https://www.youtube.com/watch?v=__ur8Ykcivw,2022-07-29,2022-08-04
4,5,9.0,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,15,8069313,-5%,https://www.youtube.com/watch?v=psdZRggL7cI,2022-07-29,2022-08-04
5,6,7.0,Metflix,"Mc Poze do Rodo, Mainstreet, Ajaxx & --",3,8022769,-12.3%,https://www.youtube.com/watch?v=_BfZRdFFdE8,2022-07-29,2022-08-04
6,7,8.0,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,18,8013398,-11.2%,https://www.youtube.com/watch?v=rTJSWmgbVwA,2022-07-29,2022-08-04
7,8,6.0,Bandido,Zé Felipe & Mc Mari,7,7382040,-20.3%,https://www.youtube.com/watch?v=YxGYumo6tpU,2022-07-29,2022-08-04
8,9,11.0,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,4,6793931,-4.7%,https://www.youtube.com/watch?v=hOGuaMazCz8,2022-07-29,2022-08-04
9,10,13.0,Casei Com a Putaria (feat. Love Funk),"Mc Paiva ZS, MC Ryan SP & Love Funk",5,6750057,5.7%,https://www.youtube.com/watch?v=8NjXVsLHIg8,2022-07-29,2022-08-04
10,11,12.0,Intuição (Ao Vivo),Mari Fernandez,13,6502588,-0.6%,https://www.youtube.com/watch?v=rfkXgby-xn0,2022-07-29,2022-08-04
11,12,5.0,Te Amo Demais,Marília Mendonça,2,6341480,-31.8%,https://www.youtube.com/watch?v=P2qvD7LRBAo,2022-07-29,2022-08-04
12,13,15.0,X1,MC Cabelinho & Dallass,19,5937270,0%,https://www.youtube.com/watch?v=zgdQsLH7sDw,2022-07-29,2022-08-04
13,14,16.0,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",19,5430706,-4.1%,https://www.youtube.com/watch?v=b7A98jz4uUA,2022-07-29,2022-08-04
14,15,14.0,Tchuco Nela,MC Rogerinho & Wesley Safadão,16,5301839,-10.7%,https://www.youtube.com/watch?v=dEjA3uw5s3I,2022-07-29,2022-08-04
15,16,18.0,Balanço Da Rede (Ao Vivo),Matheus Fernandes,21,5202474,-6.2%,https://www.youtube.com/watch?v=vAM1xXdRnH0,2022-07-29,2022-08-04
16,17,17.0,Incendeia,MC Kevin o Chris,4,5131479,-8%,https://www.youtube.com/watch?v=fFeQDbY741I,2022-07-29,2022-08-04
17,18,23.0,Vento Forte,MC Jacaré & DJ TK,3,4881205,12%,https://www.youtube.com/watch?v=e6yUmOtchLE,2022-07-29,2022-08-04
18,19,20.0,A Maior Saudade (Ao Vivo),Henrique & Juliano,48,4482186,-3.2%,https://www.youtube.com/watch?v=6EGg0_l-edc,2022-07-29,2022-08-04
19,20,26.0,Bloqueado (Ao Vivo),Gusttavo Lima,36,4213247,-1.5%,https://www.youtube.com/watch?v=14C28JSO-sg,2022-07-29,2022-08-04
20,21,24.0,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,29,4087726,-5.4%,https://www.youtube.com/watch?v=kyfXEMqvLgU,2022-07-29,2022-08-04
21,22,25.0,Tu Tava Na Revoada,Wesley Safadão,11,3961788,-7.5%,https://www.youtube.com/watch?v=GmlBAosY3V0,2022-07-29,2022-08-04
22,23,28.0,Seu Perfil (Ao Vivo),Henrique & Juliano,27,3919572,-3%,https://www.youtube.com/watch?v=KvAagUxO3OY,2022-07-29,2022-08-04
23,24,19.0,O Poder Dessa Garota,"Mc Gabzin, DJ TAK VADIÃO & dj sv",16,3903330,-15.8%,https://www.youtube.com/watch?v=L2_xh-r10OI,2022-07-29,2022-08-04
24,25,29.0,O Fim é Triste (feat. DJ BOY),MC Hariel,7,3746955,-5.1%,https://www.youtube.com/watch?v=BZ-9iYlDpXc,2022-07-29,2022-08-04
25,26,30.0,Virando o Olhinho,Kadu Martins,5,3742057,-2.9%,https://www.youtube.com/watch?v=7njueXmgObo,2022-07-29,2022-08-04
26,27,34.0,Fim de Semana no Rio,Teto,19,3651834,1.2%,https://www.youtube.com/watch?v=7AlAYttGnAg,2022-07-29,2022-08-04
27,28,31.0,Pode Apostar (Ao Vivo),Mari Fernandez & Xand Avião,12,3615253,-3.6%,https://www.youtube.com/watch?v=5EuvLJPOuKo,2022-07-29,2022-08-04
