,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
20,21,12.0,212,Chefin & Mainstreet,10,4922111,-21%,https://www.youtube.com/watch?v=290Q1JFInHE,2022-03-18,2022-03-24
21,22,19.0,GALOPA,PEDRO SAMPAIO,25,4914952,-1.4%,https://www.youtube.com/watch?v=mo1NcPxKfQU,2022-03-18,2022-03-24
22,23,20.0,A Maior Saudade (Ao Vivo),Henrique & Juliano,29,4899591,-0.7%,https://www.youtube.com/watch?v=6EGg0_l-edc,2022-03-18,2022-03-24
23,24,22.0,VERMELHO,Gloria Groove,6,4320091,-4.4%,https://www.youtube.com/watch?v=p4aPlYN6x1Q,2022-03-18,2022-03-24
24,25,24.0,Presepada,Marília Mendonça & Maiara & Maraisa,21,4090012,-7.9%,https://www.youtube.com/watch?v=MQv__TADEGM,2022-03-18,2022-03-24
25,26,29.0,"MC Paiva - Vou Dichavando o Colombinha (Áudio Oficial) DJ Victor (feat. Mc Kadu, MC GP & Mc Kanhoto)","MC Ryan SP, Mc Paiva ZS & Mc IG",12,4058639,6.7%,https://www.youtube.com/watch?v=6pNgNcGCSao,2022-03-18,2022-03-24
26,27,23.0,Cabeça Branca (Live),Tierry,25,3950600,-11.3%,https://www.youtube.com/watch?v=J_jJhHhYW9w,2022-03-18,2022-03-24
27,28,38.0,ANACONDA *o* ~~~,Luísa Sonza & Mariah Angeliq ,15,3799026,19.6%,https://www.youtube.com/watch?v=iLTR0UyG2Yo,2022-03-18,2022-03-24
28,29,27.0,INVEJOSO,"Distrito 23, Raffé, Chefin & Oruam",19,3675284,-7.4%,https://www.youtube.com/watch?v=79KWwlhbOD8,2022-03-18,2022-03-24
29,30,28.0,"Oi, Como Ce Tá？",Vulgo FK,5,3632530,-8.1%,https://www.youtube.com/watch?v=K4n7zRoKmPc,2022-03-18,2022-03-24
30,31,31.0,A Cara do Crime (Nós Incomoda),"Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest & Neo Beats",43,3403876,-2.9%,https://www.youtube.com/watch?v=2PRAiVs3MVc,2022-03-18,2022-03-24
31,32,99.0,Balanço Da Rede (Ao Vivo),Matheus Fernandes,2,3398831,132.6%,https://www.youtube.com/watch?v=vAM1xXdRnH0,2022-03-18,2022-03-24
32,33,32.0,Estrelinha (feat. Marília Mendonça),Di Paullo & Paulino,23,3392701,-2.8%,https://www.youtube.com/watch?v=88_jnJP0OtA,2022-03-18,2022-03-24
33,34,37.0,Alívio,Jessé Aguiar,43,3383317,3.3%,https://www.youtube.com/watch?v=JgLFoArntlI,2022-03-18,2022-03-24
34,35,35.0,Baby Me Atende,Matheus Fernandes & Dilsinho,52,3354233,1%,https://www.youtube.com/watch?v=qMEsx__88Gk,2022-03-18,2022-03-24
35,36,47.0,Seu Perfil (Ao Vivo),Henrique & Juliano,8,3338935,14.9%,https://www.youtube.com/watch?v=KvAagUxO3OY,2022-03-18,2022-03-24
36,37,33.0,Molhando O Volante (Live),Jorge & Mateus,15,3285111,-3.9%,https://www.youtube.com/watch?v=_SjTFD9qVuE,2022-03-18,2022-03-24
37,38,53.0,F* F* M*,Filipe Ret,20,3284020,22.5%,https://www.youtube.com/watch?v=0hV9qYJ3IHQ,2022-03-18,2022-03-24
38,39,30.0,Poesia Acústica 12 - Pra Sempre,"Pineapple StormTV, Filipe Ret, Teto, Luiz Lins, Salve Malak, Borges, Budah, BIN, Marina Sena & Caio Luccas",5,3238684,-10.6%,https://www.youtube.com/watch?v=D9MtpH2ZE2U,2022-03-18,2022-03-24
39,40,42.0,Iphone Branco,Borges & Mainstreet,7,3192300,8.5%,https://www.youtube.com/watch?v=xv8NrFQqKJ8,2022-03-18,2022-03-24
40,41,36.0,Proteção de Tela (Live),Tarcísio do Acordeon,38,3185960,-3.2%,https://www.youtube.com/watch?v=edjih_b_NBQ,2022-03-18,2022-03-24
41,42,52.0,ABALO EMOCIONAL (Ao Vivo),Luan Santana,7,3070420,13.6%,https://www.youtube.com/watch?v=cPGKKktrObc,2022-03-18,2022-03-24
42,43,40.0,Ficha Limpa (Ao Vivo),Gusttavo Lima,41,3062960,2.7%,https://www.youtube.com/watch?v=_7DKuv_xsuY,2022-03-18,2022-03-24
43,44,34.0,Arranhão (Ao Vivo),Henrique & Juliano,33,3010193,-10.3%,https://www.youtube.com/watch?v=2_xBCeBmaS8,2022-03-18,2022-03-24
44,45,82.0,CPX Ta Tega,"Mc Poze do Rodo, MC Maneirinho, Mainstreet & Neo Beats",2,2842257,64.1%,https://www.youtube.com/watch?v=dRK7c3Je9ts,2022-03-18,2022-03-24
45,46,48.0,Esqueça-Me Se For Capaz,Marília Mendonça & Maiara & Maraisa,23,2841540,-1.9%,https://www.youtube.com/watch?v=I8va_ChEIAI,2022-03-18,2022-03-24
46,47,44.0,Anota Aí,MC Lipi ,14,2840345,-3%,https://www.youtube.com/watch?v=OXFN3ZMgaVk,2022-03-18,2022-03-24
47,48,39.0,Todo Mundo Menos Você,Marília Mendonça & Maiara & Maraisa,26,2802711,-7.1%,https://www.youtube.com/watch?v=UDVr3ab3NVM,2022-03-18,2022-03-24
48,49,,Desbloqueado (Ao Vivo),Diego & Victor Hugo,28,2739976,,https://www.youtube.com/watch?v=eJO62WkGzcU,2022-03-18,2022-03-24
49,50,41.0,Revoada No Colchão,Zé Felipe & Marcynho Sensação,28,2722552,-8.6%,https://www.youtube.com/watch?v=0jnZreO4Dvs,2022-03-18,2022-03-24
50,51,49.0,A Cara do Crime 2 (Cansou de Playboy),"Mc Poze do Rodo, Bielzin, Xamã & MC Cabelinho",10,2700573,-5.8%,https://www.youtube.com/watch?v=PJqHlzBiZ0A,2022-03-18,2022-03-24
51,52,51.0,Não Vou Te Bloquear (Ao Vivo),"MC Don Juan, Tarcísio do Acordeon & DG e Batidão Stronda",13,2524863,-7.6%,https://www.youtube.com/watch?v=6lsOfEHb4C4,2022-03-18,2022-03-24
52,53,55.0,Socadona (feat. Mr. Vegas),"Ludmilla, Mariah Angeliq  & Topo La Mascara",8,2511308,-4.1%,https://www.youtube.com/watch?v=15wVHmz_Aag,2022-03-18,2022-03-24
53,54,43.0,Maldivas,Ludmilla,8,2438950,-17%,https://www.youtube.com/watch?v=VsIp4-vnqlw,2022-03-18,2022-03-24
54,55,56.0,NO CHÃO NOVINHA,Anitta & PEDRO SAMPAIO,15,2393925,-6.6%,https://www.youtube.com/watch?v=ls74YCwYB4k,2022-03-18,2022-03-24
55,56,,Desgastou (Ao Vivo),Henrique & Juliano,1,2304337,,https://www.youtube.com/watch?v=BNSeGVLnMUw,2022-03-18,2022-03-24
56,57,50.0,We Don't Talk About Bruno,"La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto - Cast",3,2270615,-17%,https://www.youtube.com/watch?v=bvWRMAU6V-c,2022-03-18,2022-03-24
57,58,62.0,Mais um Favelado,"Dj GM, MC Lipi , MC Lele JP, MC Lemos & MC Liro",13,2174868,-1.8%,https://www.youtube.com/watch?v=txqvRehMqRg,2022-03-18,2022-03-24
58,59,60.0,ESSÊNCIA DE CRIA (feat. Neo Beats),"MC Cabelinho, Bielzin, Mc Poze do Rodo & Tz da Coronel",14,2153220,-5.9%,https://www.youtube.com/watch?v=hyDElqwFnYI,2022-03-18,2022-03-24
59,60,89.0,Tudo É Fase (feat. DJ WN & Mc Havi),MC Lele JP,3,2150294,35.3%,https://www.youtube.com/watch?v=QiXzcQTLIrw,2022-03-18,2022-03-24
60,61,61.0,Mágico do Som,MC WM & MC Lan,3,2128137,-4.9%,https://www.youtube.com/watch?v=CdMYTT8YCls,2022-03-18,2022-03-24
61,62,67.0,ONDA DO BERIMBAU,dj eduardo da favela do pó & MC Menor MT,13,2094798,-2.4%,https://www.youtube.com/watch?v=uiF6lbyVS-4,2022-03-18,2022-03-24
62,63,,Juliet E Chapelão (Ao Vivo),"Dj Chris No Beat, Luan Pereira & Juan Pereira",1,2082087,,https://www.youtube.com/watch?v=k893U324R2c,2022-03-18,2022-03-24
63,64,,Terminei Mal Terminado (Ao Vivo),Henrique & Juliano,3,2061803,,https://www.youtube.com/watch?v=ymFBETNZ8e4,2022-03-18,2022-03-24
64,65,66.0,LEILÃO,Gloria Groove,17,2055592,-4.9%,https://www.youtube.com/watch?v=X7cz9v6mHzg,2022-03-18,2022-03-24
65,66,71.0,Saudade e Solidão (En Vivo),Vitor Fernandes,13,2052361,0.3%,https://www.youtube.com/watch?v=SNbURUnTYCM,2022-03-18,2022-03-24
66,67,45.0,50 por Cento,Naiara Azevedo & Marília Mendonça,3,2046086,-29.9%,https://www.youtube.com/watch?v=zhaTkKdovgM,2022-03-18,2022-03-24
67,68,,Simplesmente Ela,Mc Gabzin,1,2015518,,https://www.youtube.com/watch?v=K6iRoT8u2xU,2022-03-18,2022-03-24
68,69,57.0,Surface Pressure,Jessica Darrow,5,2010375,-18%,https://www.youtube.com/watch?v=tQwVKr8rCYw,2022-03-18,2022-03-24
69,70,64.0,Unstoppable,Sia,8,1997825,-7.9%,https://www.youtube.com/watch?v=YaEG2aWJnZ8,2022-03-18,2022-03-24
70,71,72.0,Cruzeiro da Revoada,Hungria Hip-Hop & MC Ryan SP,15,1990035,2%,https://www.youtube.com/watch?v=kezf4Fo7B9M,2022-03-18,2022-03-24
71,72,70.0,Coração Gelado 3,"DJ BOY, MC Joãozinho VT, Mc Kako, MC Ryan SP, MC V7, MC Leozinho ZS, Mc IG & MC Letto",14,1977505,-4.7%,https://www.youtube.com/watch?v=2PkxaVyVLpE,2022-03-18,2022-03-24
72,73,75.0,Chá De Casa Nova (Ao Vivo),Henrique & Juliano,15,1933589,0.8%,https://www.youtube.com/watch?v=9Et53l5l-FE,2022-03-18,2022-03-24
73,74,65.0,Outro Patamar,Hungria Hip-Hop & MC Lipi ,2,1889031,-12.8%,https://www.youtube.com/watch?v=IbJRLeenTSQ,2022-03-18,2022-03-24
74,75,,Gatilho (Ao Vivo),Matheus & Kauan,1,1885213,,https://www.youtube.com/watch?v=p0zuRoa2BH4,2022-03-18,2022-03-24
75,76,68.0,Idiota (Ao Vivo),Jão,10,1860631,-11.8%,https://www.youtube.com/watch?v=r2gppKSvBLE,2022-03-18,2022-03-24
76,77,,Vai Derramando (Ao Vivo),Henrique & Juliano,1,1816089,,https://www.youtube.com/watch?v=ZOdwBgtKv60,2022-03-18,2022-03-24
77,78,77.0,Sem Dó,Matuê & L7NNON,12,1812615,-0.8%,https://www.youtube.com/watch?v=G-zyOLsfEBQ,2022-03-18,2022-03-24
78,79,46.0,Batendo o Dente (Ao Vivo),Zé Neto & Cristiano,2,1806662,-37.9%,https://www.youtube.com/watch?v=6vazqxfLpWc,2022-03-18,2022-03-24
79,80,79.0,Passando o Rodo (feat. Lara Silva),"POCAH, MC Mirella & Tainá Costa",16,1799646,0.9%,https://www.youtube.com/watch?v=IEDv84S-gqw,2022-03-18,2022-03-24
80,81,54.0,Sigo na Fé do Pai,"Bielzin, Mc Poze do Rodo, MC Ryan SP & Salvador da Rima",5,1782298,-33.4%,https://www.youtube.com/watch?v=76_J1jZLp5s,2022-03-18,2022-03-24
81,82,74.0,SET Vila Clara Store,"MC Neguinho do Kaxeta, --, MC Lele JP, MC Hariel, Mc Brunim DT, MC Marks, MC Joãozinho VT & DJ BOY",3,1769297,-7.9%,https://www.youtube.com/watch?v=W3Xhpmix4KQ,2022-03-18,2022-03-24
82,83,78.0,Amava Nada (Ao Vivo),Lucas Lucco & Marília Mendonça,7,1769025,-2.5%,https://www.youtube.com/watch?v=4FaHeREoRUc,2022-03-18,2022-03-24
83,84,84.0,Amor e Amor,Gaab & Mc Davi,4,1767262,4.5%,https://www.youtube.com/watch?v=tk0AT9vQiys,2022-03-18,2022-03-24
84,85,80.0,ESSE É LADRÃO,DJ BRUNIN DA NT & MC Topre,9,1737791,-2.4%,https://www.youtube.com/watch?v=4Y7c0DIdG3A,2022-03-18,2022-03-24
85,86,76.0,Quebradas,"MC Paulin da Capital, MC Lipi , Dj GM & MC Cabelinho",16,1730527,-6%,https://www.youtube.com/watch?v=ENHwrVK0wn8,2022-03-18,2022-03-24
86,87,69.0,Terra Prometida (feat. Mainstreet),Oruam & Zack Vox,9,1713390,-17.6%,https://www.youtube.com/watch?v=yvHbajFWOQE,2022-03-18,2022-03-24
87,88,83.0,"MT Eu Fiquei Com Uma Puta, Uma Puta Vontade VS Beat Serie Gold",Dj menor do sb,10,1697666,-0.5%,https://www.youtube.com/watch?v=UL7-YIS_R4Y,2022-03-18,2022-03-24
88,89,,Meu Cafofo,João Gomes,1,1667977,,https://www.youtube.com/watch?v=s71R46atvf4,2022-03-18,2022-03-24
89,90,81.0,Enemy (feat. JID),Imagine Dragons,19,1601947,-9%,https://www.youtube.com/watch?v=D9G1VOjN_84,2022-03-18,2022-03-24
90,91,86.0,"Jacaré no Peito (feat. MC Lemos, MC Leozinho ZS & Oldilla)","Mc Paiva ZS, MC Ryan SP & Gabb MC",3,1577995,-2.6%,https://www.youtube.com/watch?v=7m1XTCMgBZ8,2022-03-18,2022-03-24
91,92,88.0,Universo Conspirou (Ao Vivo),Henrique & Juliano,10,1544108,-2.8%,https://www.youtube.com/watch?v=FpsTsW408s4,2022-03-18,2022-03-24
92,93,91.0,Easy On Me,Adele,15,1519418,-2.1%,https://www.youtube.com/watch?v=X-yIEMduRXk,2022-03-18,2022-03-24
93,94,,Hoje Eu Vou Te Usar,Mari Fernandez & Felipe Amorim,4,1508838,,https://www.youtube.com/watch?v=_0bDIQgliHg,2022-03-18,2022-03-24
94,95,96.0,Tá Chorando Por Quê?,Amanda Wanessa,13,1501793,-0.7%,https://www.youtube.com/watch?v=xdr1Wg_cgSo,2022-03-18,2022-03-24
95,96,,La familia Madrigal,"--, -- & Encanto - Elenco",1,1494917,,https://www.youtube.com/watch?v=JWe_smmkgrw,2022-03-18,2022-03-24
96,97,,Por Tão Pouco / Pagando Mal Com Mal / Faz Falta (Ao Vivo),Grupo Menos É Mais,1,1489620,,https://www.youtube.com/watch?v=vr2fp6SS8aE,2022-03-18,2022-03-24
97,98,,Até a Próxima Vida (Ao Vivo),Henrique & Juliano,7,1454563,,https://www.youtube.com/watch?v=yrQuMSYsYZQ,2022-03-18,2022-03-24
98,99,95.0,É Só Blusão da Ecko e Boné da Lacoste Vs Putaria (feat. Mc Denny) (feat. MC Denny),DJ TK,6,1453528,-4.2%,https://www.youtube.com/watch?v=5qHJ6bSyPKY,2022-03-18,2022-03-24
99,100,,Romantizou,Os Barões Da Pisadinha & MC Danny,1,1449349,,https://www.youtube.com/watch?v=BCTF0TqIlZw,2022-03-18,2022-03-24
