,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
12,13,9.0,Vai Lá Em Casa Hoje (Live),George Henrique & Rodrigo & Marília Mendonça,12,7709969,0.5%,https://www.youtube.com/watch?v=r2ma8WPRppk,2022-01-14,2022-01-20
13,14,8.0,Presepada,Marília Mendonça & Maiara & Maraisa,12,7403440,-4.2%,https://www.youtube.com/watch?v=MQv__TADEGM,2022-01-14,2022-01-20
14,15,11.0,INVEJOSO,"Distrito 23, Raffé, Chefin & Oruam",10,6757951,12.1%,https://www.youtube.com/watch?v=79KWwlhbOD8,2022-01-14,2022-01-20
15,16,10.0,GALOPA,PEDRO SAMPAIO,16,6702646,-2.1%,https://www.youtube.com/watch?v=mo1NcPxKfQU,2022-01-14,2022-01-20
16,17,13.0,Todo Mundo Menos Você,Marília Mendonça & Maiara & Maraisa,17,5965876,3.9%,https://www.youtube.com/watch?v=UDVr3ab3NVM,2022-01-14,2022-01-20
17,18,16.0,Esqueça-Me Se For Capaz,Marília Mendonça & Maiara & Maraisa,14,5678564,9.9%,https://www.youtube.com/watch?v=I8va_ChEIAI,2022-01-14,2022-01-20
18,19,22.0,Se For Amor (Ao Vivo),João Gomes & Vitor Fernandes,33,5515627,28.7%,https://www.youtube.com/watch?v=-6J3HfX4sbg,2022-01-14,2022-01-20
19,20,14.0,Me Sinto Abençoado (feat. Ajaxx),Mc Poze do Rodo,7,5401678,2.2%,https://www.youtube.com/watch?v=BKDz5kNjkfU,2022-01-14,2022-01-20
20,21,15.0,Proteção de Tela (Live),Tarcísio do Acordeon,29,4488392,-14%,https://www.youtube.com/watch?v=edjih_b_NBQ,2022-01-14,2022-01-20
21,22,18.0,NO CHÃO NOVINHA,Anitta & PEDRO SAMPAIO,6,4430970,-3%,https://www.youtube.com/watch?v=ls74YCwYB4k,2022-01-14,2022-01-20
22,23,19.0,Estrelinha (feat. Marília Mendonça),Di Paullo & Paulino,14,4346632,-3.8%,https://www.youtube.com/watch?v=88_jnJP0OtA,2022-01-14,2022-01-20
23,24,23.0,Baby Me Atende,Matheus Fernandes & Dilsinho,43,4331427,4.8%,https://www.youtube.com/watch?v=qMEsx__88Gk,2022-01-14,2022-01-20
24,25,25.0,A Cara do Crime (Nós Incomoda),"Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest & Neo Beats",34,4263815,10.6%,https://www.youtube.com/watch?v=2PRAiVs3MVc,2022-01-14,2022-01-20
25,26,39.0,Anota Aí,MC Lipi ,5,4203145,30%,https://www.youtube.com/watch?v=OXFN3ZMgaVk,2022-01-14,2022-01-20
26,27,17.0,Revoada No Colchão,Zé Felipe & Marcynho Sensação,19,4196215,-15.8%,https://www.youtube.com/watch?v=0jnZreO4Dvs,2022-01-14,2022-01-20
27,28,20.0,A QUEDA,Gloria Groove,14,4188250,-5.4%,https://www.youtube.com/watch?v=BpxrvcYDnf4,2022-01-14,2022-01-20
28,29,45.0,Não Vou Te Bloquear (Ao Vivo),"MC Don Juan, Tarcísio do Acordeon & DG e Batidão Stronda",4,4043689,38.6%,https://www.youtube.com/watch?v=6lsOfEHb4C4,2022-01-14,2022-01-20
29,30,24.0,Coração Gelado 3,"DJ BOY, MC Joãozinho VT, Mc Kako, MC Ryan SP, MC V7, MC Leozinho ZS, Mc IG & MC Letto",5,4041677,0.6%,https://www.youtube.com/watch?v=2PkxaVyVLpE,2022-01-14,2022-01-20
30,31,26.0,Passando o Rodo (feat. Lara Silva),"POCAH, MC Mirella & Tainá Costa",7,3964605,5.3%,https://www.youtube.com/watch?v=IEDv84S-gqw,2022-01-14,2022-01-20
31,32,21.0,Coração Cachorro (Late Coração),Ávine Vinny & Matheus Fernandes,17,3908336,-9%,https://www.youtube.com/watch?v=pGttcnBBzW4,2022-01-14,2022-01-20
32,33,40.0,ANACONDA *o* ~~~,Luísa Sonza & Mariah Angeliq ,6,3793328,20.2%,https://www.youtube.com/watch?v=iLTR0UyG2Yo,2022-01-14,2022-01-20
33,34,27.0,Set dos Casados,"Mc Davi, MC Marks, MC Ryan SP, Mc Kevin, MC Don Juan, MC Hariel, MC G15, Mc Phe Cachorrera, Gaab, MC Menor da VG & MC Kapela",18,3762789,0.7%,https://www.youtube.com/watch?v=g6yJVBaqMjo,2022-01-14,2022-01-20
34,35,30.0,Putariazinha,Felipe Amorim,17,3756275,4.5%,https://www.youtube.com/watch?v=_30UknzUmcw,2022-01-14,2022-01-20
35,36,29.0,Ficha Limpa (Ao Vivo),Gusttavo Lima,32,3714229,-0.1%,https://www.youtube.com/watch?v=_7DKuv_xsuY,2022-01-14,2022-01-20
36,37,32.0,Arranhão (Ao Vivo),Henrique & Juliano,24,3550303,1.6%,https://www.youtube.com/watch?v=2_xBCeBmaS8,2022-01-14,2022-01-20
37,38,37.0,Troca de Calçada,Marília Mendonça,31,3383130,2.5%,https://www.youtube.com/watch?v=WkYqQctOi9g,2022-01-14,2022-01-20
38,39,63.0,"MC Paiva - Vou Dichavando o Colombinha (Áudio Oficial) DJ Victor (feat. Mc Kadu, MC GP & Mc Kanhoto)","MC Ryan SP, Mc Paiva ZS & Mc IG",3,3365229,40.3%,https://www.youtube.com/watch?v=6pNgNcGCSao,2022-01-14,2022-01-20
39,40,34.0,Enemy (feat. JID),Imagine Dragons,10,3314583,-3.4%,https://www.youtube.com/watch?v=D9G1VOjN_84,2022-01-14,2022-01-20
40,41,36.0,ESSÊNCIA DE CRIA (feat. Neo Beats),"MC Cabelinho, Bielzin, Mc Poze do Rodo & Tz da Coronel",5,3298312,-1.2%,https://www.youtube.com/watch?v=hyDElqwFnYI,2022-01-14,2022-01-20
41,42,38.0,LEILÃO,Gloria Groove,8,3237697,-0.8%,https://www.youtube.com/watch?v=X7cz9v6mHzg,2022-01-14,2022-01-20
42,43,42.0,Não Sei o Que Lá,Marília Mendonça & Maiara & Maraisa,15,3223961,8.5%,https://www.youtube.com/watch?v=vMMRpr2PXSw,2022-01-14,2022-01-20
43,44,28.0,A Maior Saudade (Ao Vivo),Henrique & Juliano,20,3119621,-16.3%,https://www.youtube.com/watch?v=6EGg0_l-edc,2022-01-14,2022-01-20
44,45,35.0,Cena de Amor,Brisa Star & Zé Vaqueiro,25,3070255,-10%,https://www.youtube.com/watch?v=UI_VjxVrzHY,2022-01-14,2022-01-20
45,46,31.0,Senta Danada,Zé Felipe & Os Barões Da Pisadinha,27,3042197,-14.8%,https://www.youtube.com/watch?v=kI5mmq5QIz4,2022-01-14,2022-01-20
46,47,41.0,Alívio,Jessé Aguiar,35,2999976,-4.9%,https://www.youtube.com/watch?v=JgLFoArntlI,2022-01-14,2022-01-20
47,48,44.0,Ela me Falou Que Quer Rave,"MC LEVIN, DJ Nikolas Alves Exclusive, Dj Kaioken & Dj Gege",13,2993847,2.4%,https://www.youtube.com/watch?v=,2022-01-14,2022-01-20
48,49,77.0,Numanice Lud Session: Modo Avião / A Tua Voz / 700 Por Hora / Radar / A Música Mais Triste do Ano (Ao vivo),Ludmilla & Gloria Groove,4,2968317,65%,https://www.youtube.com/watch?v=lhDKryCuhhs,2022-01-14,2022-01-20
49,50,52.0,Saudade e Solidão (En Vivo),Vitor Fernandes,4,2966837,8.2%,https://www.youtube.com/watch?v=SNbURUnTYCM,2022-01-14,2022-01-20
50,51,57.0,Motel Afrodite (Live),Marília Mendonça & Maiara & Maraisa,14,2893398,10%,https://www.youtube.com/watch?v=qZxXZ2UpaBs,2022-01-14,2022-01-20
51,52,48.0,Quebradas,"MC Paulin da Capital, MC Lipi , Dj GM & MC Cabelinho",7,2868561,2.3%,https://www.youtube.com/watch?v=ENHwrVK0wn8,2022-01-14,2022-01-20
52,53,50.0,Avisa Lá Pt.3,"MC Kelvinho, MC Hariel, Kayblack, -- & Kyan",17,2829378,2.3%,https://www.youtube.com/watch?v=vZcR9Qs0IlQ,2022-01-14,2022-01-20
53,54,,Culpados (Ao Vivo),Henrique & Juliano,1,2810833,,https://www.youtube.com/watch?v=rkpiXbOZcwo,2022-01-14,2022-01-20
54,55,46.0,Tiffany,MD Chefe & OFFLEI SOUNDS,19,2706399,-6.7%,https://www.youtube.com/watch?v=iOM20kM2gOQ,2022-01-14,2022-01-20
55,56,51.0,Passar de Foguetão 2 (Ao vivo),"MC Don Juan, MC Hariel & MC Ryan SP",11,2700693,-2%,https://www.youtube.com/watch?v=GBXt9oB407c,2022-01-14,2022-01-20
56,57,66.0,Depende,Dj Guuga,5,2637389,13.4%,https://www.youtube.com/watch?v=v9geHIUOxeA,2022-01-14,2022-01-20
57,58,49.0,Nota de Repúdio (Ao Vivo),Gusttavo Lima,20,2623567,-5.9%,https://www.youtube.com/watch?v=y1TtVi6qm98,2022-01-14,2022-01-20
58,59,58.0,Carinha de Neném,Japãozin,18,2609194,-0.2%,https://www.youtube.com/watch?v=aIFcLQFPWYI,2022-01-14,2022-01-20
59,60,55.0,Alvejante (feat. Zé Vaqueiro),Priscila Senna,20,2606151,-1.8%,https://www.youtube.com/watch?v=eOqp6nqukY0,2022-01-14,2022-01-20
60,61,59.0,Cruzeiro da Revoada,Hungria Hip-Hop & MC Ryan SP,7,2583261,-1%,https://www.youtube.com/watch?v=kezf4Fo7B9M,2022-01-14,2022-01-20
61,62,,Barbie (feat. Danny Bond),"Rebecca, POCAH & Lexa",1,2524152,,https://www.youtube.com/watch?v=aPzbgoqwGyo,2022-01-14,2022-01-20
62,63,69.0,Deprê,Marília Mendonça,21,2513018,17.3%,https://www.youtube.com/watch?v=GKU2oQhtDxE,2022-01-14,2022-01-20
63,64,62.0,Uma Ex (Ao Vivo),Murilo Huff & Jorge,13,2489282,1.7%,https://www.youtube.com/watch?v=veKig4zrOFs,2022-01-14,2022-01-20
64,65,53.0,Sem Dó,Matuê & L7NNON,3,2478626,-8.4%,https://www.youtube.com/watch?v=G-zyOLsfEBQ,2022-01-14,2022-01-20
65,66,61.0,Molhando O Volante (Live),Jorge & Mateus,6,2412578,-2.1%,https://www.youtube.com/watch?v=_SjTFD9qVuE,2022-01-14,2022-01-20
66,67,,A Cara do Crime 2 (Cansou de Playboy),"Mc Poze do Rodo, Bielzin, Xamã & MC Cabelinho",1,2351615,,https://www.youtube.com/watch?v=PJqHlzBiZ0A,2022-01-14,2022-01-20
67,68,73.0,Não Me Arranha (Ao Vivo),Gusttavo Lima,15,2227009,15%,https://www.youtube.com/watch?v=CGbvMQ7xDtE,2022-01-14,2022-01-20
68,69,65.0,Fã Clube,Marília Mendonça & Maiara & Maraisa,11,2156343,-7.7%,https://www.youtube.com/watch?v=gwS9nU4Aavw,2022-01-14,2022-01-20
69,70,74.0,MALDITA PERIGOSA,DJ VILÃO & MC Scar,4,2146791,12.3%,https://www.youtube.com/watch?v=Amf8JCOKCUA,2022-01-14,2022-01-20
70,71,,Deixa Eu Sofrer (Ao Vivo),Henrique & Juliano,1,2116721,,https://www.youtube.com/watch?v=JfwG5Bk4m9g,2022-01-14,2022-01-20
71,72,,"MT Eu Fiquei Com Uma Puta, Uma Puta Vontade VS Beat Serie Gold",Dj menor do sb,1,2061390,,https://www.youtube.com/watch?v=UL7-YIS_R4Y,2022-01-14,2022-01-20
72,73,67.0,Eu Já Tava Bem (Ao Vivo),Wesley Safadão,7,2057639,-8.9%,https://www.youtube.com/watch?v=XpNWBVtXFsI,2022-01-14,2022-01-20
73,74,,Idiota (Ao Vivo),Jão,1,1980216,,https://www.youtube.com/watch?v=r2gppKSvBLE,2022-01-14,2022-01-20
74,75,72.0,Acordo (Ao Vivo),Henrique & Juliano,13,1943254,-2.2%,https://www.youtube.com/watch?v=Rr5yQs-s0_0,2022-01-14,2022-01-20
75,76,84.0,Menina Debochada,Bárbara Labres & Dan Ventura,3,1902369,17.7%,https://www.youtube.com/watch?v=lvnqCPJ1sLM,2022-01-14,2022-01-20
76,77,64.0,ONDA DO BERIMBAU,dj eduardo da favela do pó & MC Menor MT,4,1901427,-19.4%,https://www.youtube.com/watch?v=uiF6lbyVS-4,2022-01-14,2022-01-20
77,78,70.0,BALANÇA O OMBRINHO TRAVA PARA E JOGA O CABELO - CALMA RESPIRA,Dj LK da Escócia,4,1862077,-11.9%,https://www.youtube.com/watch?v=BM-OhbQE7Rw,2022-01-14,2022-01-20
78,79,71.0,EU VOU DESCENDO SIM (Ao Vivo),"Marcynho Sensação, MC Henny, Bella Angel Feat. Aryel & Melody",4,1804173,-10.2%,https://www.youtube.com/watch?v=l6YxlH5xoiw,2022-01-14,2022-01-20
79,80,78.0,Chá De Casa Nova (Ao Vivo),Henrique & Juliano,6,1778982,-0.1%,https://www.youtube.com/watch?v=9Et53l5l-FE,2022-01-14,2022-01-20
80,81,98.0,Pendência (Ao Vivo),Gusttavo Lima,6,1737357,23.1%,https://www.youtube.com/watch?v=GBQEYYSjEpY,2022-01-14,2022-01-20
81,82,76.0,Ela Não Vai Voltar (Ao Vivo),João Gomes,17,1714821,-9.8%,https://www.youtube.com/watch?v=b2bHm9vZYpQ,2022-01-14,2022-01-20
82,83,,Novinha Malada do Insta,Mc Josh,1,1709036,,https://www.youtube.com/watch?v=yscpKRgaQdE,2022-01-14,2022-01-20
83,84,90.0,Quebrando Protocolo (Ao Vivo),Gusttavo Lima & Dendelzinho,10,1692322,8.1%,https://www.youtube.com/watch?v=HYuWGkQhkeo,2022-01-14,2022-01-20
84,85,80.0,Mais um Favelado,"Dj GM, MC Lipi , MC Lele JP, MC Lemos & MC Liro",6,1676582,1.4%,https://www.youtube.com/watch?v=txqvRehMqRg,2022-01-14,2022-01-20
85,86,,Un Ratito (feat. Lenny Tavárez & Juliette),"Alok, Luis Fonsi & Lunay",1,1675047,,https://www.youtube.com/watch?v=9SDtkLuUP9Q,2022-01-14,2022-01-20
86,87,82.0,Voltei pra Cachorrada,"DJ Jeeh FDC, MC Meno Dani & DJ Cyclone",8,1659611,1%,https://www.youtube.com/watch?v=0aZWoY4rkFo,2022-01-14,2022-01-20
87,88,,Se Tiver Coragem Joga Fora / Inevitável / Meu Segredo / Não Imploro por Amor / Então Pode Ir (Ao Vivo),Murilo Huff,1,1648073,,https://www.youtube.com/watch?v=jbS0GWNwG00,2022-01-14,2022-01-20
88,89,94.0,Perto de Você (Ao Vivo),Marília Mendonça,11,1641265,13.9%,https://www.youtube.com/watch?v=3MRej_lv4ks,2022-01-14,2022-01-20
89,90,,ATENÇÃO,PEDRO SAMPAIO & Luísa Sonza,21,1605021,,https://www.youtube.com/watch?v=IKmEssj5uAU,2022-01-14,2022-01-20
90,91,86.0,Rasteira (Ao Vivo),Henrique & Juliano,8,1587136,-0.1%,https://www.youtube.com/watch?v=lWMTOl1KPbs,2022-01-14,2022-01-20
91,92,89.0,Mustang Preto,Teto,13,1582243,1%,https://www.youtube.com/watch?v=iDJM3HTdjck,2022-01-14,2022-01-20
92,93,79.0,Universo Conspirou (Ao Vivo),Henrique & Juliano,4,1581272,-6.9%,https://www.youtube.com/watch?v=FpsTsW408s4,2022-01-14,2022-01-20
93,94,,Até a Próxima Vida (Ao Vivo),Henrique & Juliano,6,1568382,,https://www.youtube.com/watch?v=yrQuMSYsYZQ,2022-01-14,2022-01-20
94,95,,love nwantiti (ah ah ah) (feat. Kuami Eugene),CKay,17,1559977,,https://www.youtube.com/watch?v=MxjrsDV8Aeo,2022-01-14,2022-01-20
95,96,81.0,Easy On Me,Adele,7,1556272,-5.3%,https://www.youtube.com/watch?v=X-yIEMduRXk,2022-01-14,2022-01-20
96,97,87.0,MONEY,LISA,16,1541238,-2.6%,https://www.youtube.com/watch?v=dNCWe_6HAM8,2022-01-14,2022-01-20
97,98,97.0,Gaiola (Ao Vivo),Henrique & Juliano,6,1534148,8%,https://www.youtube.com/watch?v=C0CA5U5Dl7Q,2022-01-14,2022-01-20
98,99,,"Calma, Respira",Guga Divulga,1,1516345,,https://www.youtube.com/watch?v=wYypTp1B2a8,2022-01-14,2022-01-20
99,100,,Prefiro Nem Saber (Ao Vivo),Gusttavo Lima,8,1513681,,https://www.youtube.com/watch?v=OzdNh5NrWEc,2022-01-14,2022-01-20
