,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
52,53,52.0,Meu Número (Ao Vivo),Hugo & Guilherme & Jorge & Mateus,2,2639097,-5.2%,https://www.youtube.com/watch?v=SClzaJuWou4,2022-04-22,2022-04-28
53,54,,Filho do Dono,Oruam & MC Cabelinho,1,2618899,,https://www.youtube.com/watch?v=dUC7TBmzrL4,2022-04-22,2022-04-28
54,55,44.0,VERMELHO,Gloria Groove,11,2566112,-15.1%,https://www.youtube.com/watch?v=p4aPlYN6x1Q,2022-04-22,2022-04-28
55,56,54.0,Anota Aí,MC Lipi ,19,2530983,-1.9%,https://www.youtube.com/watch?v=OXFN3ZMgaVk,2022-04-22,2022-04-28
56,57,,212,Chefin & Mainstreet,14,2526710,,https://www.youtube.com/watch?v=290Q1JFInHE,2022-04-22,2022-04-28
57,58,87.0,Tuf Tuf Pof Pof,"Mc Reino, DJ Malicia, Mc Babu, MC PR & --",11,2500831,55.8%,https://www.youtube.com/watch?v=ulY5kBy2exo,2022-04-22,2022-04-28
58,59,91.0,O Poder Dessa Garota,"Mc Gabzin, DJ TAK VADIÃO & dj sv",2,2360382,49.3%,https://www.youtube.com/watch?v=L2_xh-r10OI,2022-04-22,2022-04-28
59,60,55.0,Sei Que Tu Gosta Muito,L7NNON & DJ Biel do Furduncinho,4,2343051,-8.3%,https://www.youtube.com/watch?v=yukvofr7fzg,2022-04-22,2022-04-28
60,61,56.0,Iphone Branco,Borges & Mainstreet,12,2229435,-11.3%,https://www.youtube.com/watch?v=xv8NrFQqKJ8,2022-04-22,2022-04-28
61,62,88.0,Vai Malvadin,"Treyce, Mc Izal, SONY NO BEAT & AFONSO NA VOZ",4,2191439,37.1%,https://www.youtube.com/watch?v=NAnrixK-agg,2022-04-22,2022-04-28
62,63,,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,1,2176585,,https://www.youtube.com/watch?v=psdZRggL7cI,2022-04-22,2022-04-28
63,64,38.0,Insônia 2,"Tribo da Periferia, Hungria Hip-Hop & MC Ryan SP",4,2121591,-35%,https://www.youtube.com/watch?v=ra6vuF47hB0,2022-04-22,2022-04-28
64,65,65.0,Rave e Bagaceira,Anderson & Vei da Pisadinha & MARQUINHOS LIMA,3,2088380,7.9%,https://www.youtube.com/watch?v=8Mt5VSW6U-w,2022-04-22,2022-04-28
65,66,58.0,Juliet E Chapelão (Ao Vivo),"Dj Chris No Beat, Luan Pereira & Juan Pereira",6,2009715,-8.9%,https://www.youtube.com/watch?v=k893U324R2c,2022-04-22,2022-04-28
66,67,75.0,As It Was,Harry Styles,4,2008887,12.5%,https://www.youtube.com/watch?v=H5v3kku4y6Q,2022-04-22,2022-04-28
67,68,57.0,Saudade e Solidão (En Vivo),Vitor Fernandes,18,1964401,-17.8%,https://www.youtube.com/watch?v=SNbURUnTYCM,2022-04-22,2022-04-28
68,69,63.0,A Cara do Crime 2 (Cansou de Playboy),"Mc Poze do Rodo, Bielzin, Xamã & MC Cabelinho",15,1875152,-5.1%,https://www.youtube.com/watch?v=PJqHlzBiZ0A,2022-04-22,2022-04-28
69,70,,Troco Na Troca (Ao Vivo),Henrique & Juliano,1,1860468,,https://www.youtube.com/watch?v=-MjBmkSXt_g,2022-04-22,2022-04-28
70,71,61.0,ANACONDA *o* ~~~,Luísa Sonza & Mariah Angeliq ,20,1834784,-12.4%,https://www.youtube.com/watch?v=iLTR0UyG2Yo,2022-04-22,2022-04-28
71,72,74.0,Aulas e Cursos,DNASTY,3,1805031,-0.3%,https://www.youtube.com/watch?v=qa2-wpVZt2E,2022-04-22,2022-04-28
72,73,62.0,Tudo É Fase (feat. DJ WN & Mc Havi),MC Lele JP,8,1787233,-13.1%,https://www.youtube.com/watch?v=QiXzcQTLIrw,2022-04-22,2022-04-28
73,74,67.0,Mais um Favelado,"Dj GM, MC Lipi , MC Lele JP, MC Lemos & MC Liro",18,1778603,-4.7%,https://www.youtube.com/watch?v=txqvRehMqRg,2022-04-22,2022-04-28
74,75,64.0,SET Vila Clara Store,"MC Neguinho do Kaxeta, --, MC Lele JP, MC Hariel, Mc Brunim DT, MC Marks, MC Joãozinho VT & DJ BOY",8,1740681,-10.9%,https://www.youtube.com/watch?v=W3Xhpmix4KQ,2022-04-22,2022-04-28
75,76,66.0,ESSÊNCIA DE CRIA (feat. Neo Beats),"MC Cabelinho, Bielzin, Mc Poze do Rodo & Tz da Coronel",19,1738545,-7.1%,https://www.youtube.com/watch?v=hyDElqwFnYI,2022-04-22,2022-04-28
76,77,70.0,Não Faz Isso Comigo Não,Tz da Coronel,3,1713468,-7.4%,https://www.youtube.com/watch?v=mqsb7MSgY6U,2022-04-22,2022-04-28
77,78,96.0,Está Tudo Bem (Ao Vivo),Kellen Byanca,2,1701265,9.2%,https://www.youtube.com/watch?v=zP0KRlNPNos,2022-04-22,2022-04-28
78,79,68.0,Hoje Eu Vou Te Usar,Mari Fernandez & Felipe Amorim,9,1664563,-10.8%,https://www.youtube.com/watch?v=_0bDIQgliHg,2022-04-22,2022-04-28
79,80,81.0,Easy On Me,Adele,20,1660157,-1.2%,https://www.youtube.com/watch?v=X-yIEMduRXk,2022-04-22,2022-04-28
80,81,97.0,Gratidão,L7NNON,2,1650432,6.4%,https://www.youtube.com/watch?v=DQnJGuVMgXU,2022-04-22,2022-04-28
81,82,71.0,Foi por Pouco,MC Paulin da Capital,3,1640835,-11%,https://www.youtube.com/watch?v=Fif726PWiTM,2022-04-22,2022-04-28
82,83,,Trem Mais Caro,"Mc Theuzyn, --, -- & --",1,1623868,,https://www.youtube.com/watch?v=pdkBGKQgd4c,2022-04-22,2022-04-28
83,84,90.0,Unstoppable,Sia,13,1610230,1.3%,https://www.youtube.com/watch?v=YaEG2aWJnZ8,2022-04-22,2022-04-28
84,85,86.0,Idiota (Ao Vivo),Jão,15,1605244,-0.2%,https://www.youtube.com/watch?v=r2gppKSvBLE,2022-04-22,2022-04-28
85,86,72.0,Coração Gelado 3,"DJ BOY, MC Joãozinho VT, Mc Kako, MC Ryan SP, MC V7, MC Leozinho ZS, Mc IG & MC Letto",19,1599482,-12.7%,https://www.youtube.com/watch?v=2PkxaVyVLpE,2022-04-22,2022-04-28
86,87,78.0,Cheiro De Problema (Ao Vivo),Zé Neto e Henrique & Diego & Victor Hugo,3,1579941,-8.8%,https://www.youtube.com/watch?v=ZkHSMYIRh0A,2022-04-22,2022-04-28
87,88,82.0,Chá De Casa Nova (Ao Vivo),Henrique & Juliano,20,1566738,-5.5%,https://www.youtube.com/watch?v=9Et53l5l-FE,2022-04-22,2022-04-28
88,89,98.0,Tá Chorando Por Quê?,Amanda Wanessa,17,1560723,2.3%,https://www.youtube.com/watch?v=xdr1Wg_cgSo,2022-04-22,2022-04-28
89,90,77.0,SAFADEZINHA,Felipe Amorim & Zé Felipe,5,1535521,-12.7%,https://www.youtube.com/watch?v=8XE6HQ8dZYA,2022-04-22,2022-04-28
90,91,79.0,Não Vou Te Bloquear (Ao Vivo),"MC Don Juan, Tarcísio do Acordeon & DG e Batidão Stronda",18,1520873,-11.6%,https://www.youtube.com/watch?v=6lsOfEHb4C4,2022-04-22,2022-04-28
91,92,84.0,Sem Dó,Matuê & L7NNON,17,1508820,-8.1%,https://www.youtube.com/watch?v=G-zyOLsfEBQ,2022-04-22,2022-04-28
92,93,89.0,Se Não For Por Amor (Ao Vivo),Amado Batista,4,1486986,-6.8%,https://www.youtube.com/watch?v=4Z8cuCZKR5E,2022-04-22,2022-04-28
93,94,80.0,"Oi, Como Ce Tá？",Vulgo FK,10,1482632,-12.7%,https://www.youtube.com/watch?v=K4n7zRoKmPc,2022-04-22,2022-04-28
94,95,93.0,Mustang Preto,Teto,19,1452045,-7.8%,https://www.youtube.com/watch?v=iDJM3HTdjck,2022-04-22,2022-04-28
95,96,85.0,Cruzeiro da Revoada,Hungria Hip-Hop & MC Ryan SP,20,1451726,-11.2%,https://www.youtube.com/watch?v=kezf4Fo7B9M,2022-04-22,2022-04-28
96,97,,Eu Permiti o Vento,Vitória Souza,1,1447288,,https://www.youtube.com/watch?v=IUNUM0IbAdU,2022-04-22,2022-04-28
97,98,69.0,We Don't Talk About Bruno,"La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto - Cast",4,1438312,-22.7%,https://www.youtube.com/watch?v=bvWRMAU6V-c,2022-04-22,2022-04-28
98,99,92.0,Socadona (feat. Mr. Vegas),"Ludmilla, Mariah Angeliq  & Topo La Mascara",13,1433370,-9%,https://www.youtube.com/watch?v=15wVHmz_Aag,2022-04-22,2022-04-28
99,100,,Sitio do Tio Harry (feat. Chiocki),"Sid, NOG & André Nine",2,1433086,,https://www.youtube.com/watch?v=MczwQBm6c8E,2022-04-22,2022-04-28
