,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
55,56,45.0,Tubarão Te Amo (feat. Mc Jhenny & MC RF),"Dj LK da Escócia, Tchakabum & MC Ryan SP",14,2425583,-12.1%,https://www.youtube.com/watch?v=tBdx1b40rfU,2023-01-13,2023-01-19
56,57,61.0,Fotos (Ao Vivo),Léo Chaves,2,2360771,16.5%,https://www.youtube.com/watch?v=c7ceSQ3PZ2E,2023-01-13,2023-01-19
57,58,52.0,NÉ SEGREDO,MC Cabelinho,18,2274904,-5.3%,https://www.youtube.com/watch?v=GqLrlHHeww0,2023-01-13,2023-01-19
58,59,,Casa da Árvore (Remix),"Mano dembele, Tinho do Coque, thallyson MC, Milly Explosão, MC CH da Z.O & Salah do Nordeste, seja cria, MC PR & MC PEQUENO DIAMANTE",1,2256258,,https://www.youtube.com/watch?v=Cr7N6s7bhl4,2023-01-13,2023-01-19
59,60,59.0,MINHA CURA,MC Cabelinho,3,2169002,5.9%,https://www.youtube.com/watch?v=har3c93pJe0,2023-01-13,2023-01-19
60,61,58.0,Média Boa (Ao Vivo),Felipe e Rodrigo,6,2117958,3%,https://www.youtube.com/watch?v=tZMIKfHMnkU,2023-01-13,2023-01-19
61,62,69.0,Tropa do Mais Novo,"Chefin, Vulgo FK, Mainstreet & Ajaxx",17,2117165,14.5%,https://www.youtube.com/watch?v=Ww056PGMT8Y,2023-01-13,2023-01-19
62,63,65.0,Ai Papai,"Anitta, MC Danny & HITMAKER",6,2091091,8.9%,https://www.youtube.com/watch?v=4fzFfiW3RPM,2023-01-13,2023-01-19
63,64,53.0,Quando Tem Sentimento (Ao Vivo),Mari Fernandez,4,2032007,-10.2%,https://www.youtube.com/watch?v=VZ2eUOIgfcs,2023-01-13,2023-01-19
64,65,62.0,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,15,2028501,3.1%,https://www.youtube.com/watch?v=d7NMHcIecCE,2023-01-13,2023-01-19
65,66,60.0,Mal Sei Falar de Amor,Raffé & Mainstreet,15,1997471,-2%,https://www.youtube.com/watch?v=BJa8zgf0cdQ,2023-01-13,2023-01-19
66,67,72.0,Vida Chique (feat. Kaash Paige),Veigh & Supernova Ent,2,1970729,8.5%,https://www.youtube.com/watch?v=HzVS22rEwzU,2023-01-13,2023-01-19
67,68,54.0,Camisa de Time (Desce Só de Label),"Kotim, Love Funk & Mc Paiva ZS",4,1947307,-11.7%,https://www.youtube.com/watch?v=nHkiC85WsvE,2023-01-13,2023-01-19
68,69,57.0,Vaqueira,Eric Land & Iguinho e Lulinha,7,1946336,-6.8%,https://www.youtube.com/watch?v=H-Zggz8dKWA,2023-01-13,2023-01-19
69,70,86.0,Bondade de Deus (Ao Vivo),Isaías Saad,19,1933585,25.9%,https://www.youtube.com/watch?v=mZ9yZYo9Mmk,2023-01-13,2023-01-19
70,71,67.0,PLAYGROUND,Vivi,3,1903636,1.9%,https://www.youtube.com/watch?v=bPf3vNB944o,2023-01-13,2023-01-19
71,72,,Sem Coração,Mc Kako & DJ JR No Beat,1,1890100,,https://www.youtube.com/watch?v=_13nyyGnnuQ,2023-01-13,2023-01-19
72,73,64.0,Beijo de Glicose (Ao Vivo),Diego & Victor Hugo & Jorge & Mateus,13,1873571,-2.7%,https://www.youtube.com/watch?v=M4gwPKau-ag,2023-01-13,2023-01-19
73,74,56.0,Conduta (Ao Vivo),NATTAN & Mari Fernandez,5,1852610,-11.7%,https://www.youtube.com/watch?v=_j02gnLHdNo,2023-01-13,2023-01-19
74,75,71.0,Set Wesley Alemão,"MC Lipi , MC Paulin da Capital, MC Lemos, Gabb MC, Mc Paiva ZS, MC Lele JP, Mc Piedro & MC Ryan SP",20,1838579,0.4%,https://www.youtube.com/watch?v=,2023-01-13,2023-01-19
75,76,66.0,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",13,1836406,-1.8%,https://www.youtube.com/watch?v=F00u9GZV_iQ,2023-01-13,2023-01-19
76,77,84.0,Onlyfans (feat. MC Fahah),"Dj Lg do Sf, DJ Ws da Igrejinha & MC Saci",2,1820941,16.2%,https://www.youtube.com/watch?v=50f7RJX_naM,2023-01-13,2023-01-19
77,78,89.0,Deixa eu botar meu boneco (Baile do Polly 2.0),Oh Polêmico,2,1758327,17%,https://www.youtube.com/watch?v=_xl7YEj7IBM,2023-01-13,2023-01-19
78,79,83.0,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",12,1747029,9.1%,https://www.youtube.com/watch?v=sj-pRriVRJI,2023-01-13,2023-01-19
79,80,78.0,Alguém Me Chama Pra Beber (Ao Vivo),Hugo & Guilherme,9,1739541,2.2%,https://www.youtube.com/watch?v=mFzbT45t3vA,2023-01-13,2023-01-19
80,81,74.0,Unholy (Live),Sam Smith & Kim Petras,17,1687820,-2.9%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,2023-01-13,2023-01-19
81,82,,Perdoou Nada (Ao Vivo),Israel & Rodolffo & Jorge & Mateus,2,1687442,,https://www.youtube.com/watch?v=xEd4vHYLDko,2023-01-13,2023-01-19
82,83,79.0,Vendedora de Amor,Evoney Fernandes,3,1685476,-0.3%,https://www.youtube.com/watch?v=rVnBsSQYfJI,2023-01-13,2023-01-19
83,84,92.0,"Bota na Pipokinha (feat. DJ FELYPINHO 013, DJ Pablo RB & Noguera DJ)",MC Pipokinha,2,1672507,12.9%,https://www.youtube.com/watch?v=vSkW7eHyjFk,2023-01-13,2023-01-19
84,85,,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",17,1635666,,https://www.youtube.com/watch?v=69-jnA4QLSM,2023-01-13,2023-01-19
85,86,,Perfeito Pra Ficar Sozinho (Ao Vivo),Murilo Huff & Maiara & Maraisa,17,1634987,,https://www.youtube.com/watch?v=IOuLc9ZhLuQ,2023-01-13,2023-01-19
86,87,75.0,VALHO NADA,"MC Cabelinho, Vinicin, Amorim, A.R, Palma, Felipe Rosa, Brutos & Bairro 13",7,1574581,-8.9%,https://www.youtube.com/watch?v=5t0J5Yt4eI0,2023-01-13,2023-01-19
87,88,,Perdoa Por Tudo Vida,"Veigh, Toledo, Supernova Ent & Bvga Beatz",1,1559880,,https://www.youtube.com/watch?v=za1IIm-yLbg,2023-01-13,2023-01-19
88,89,87.0,Temporal,Hungria Hip-Hop,18,1554308,1.8%,https://www.youtube.com/watch?v=bwGftC32wNw,2023-01-13,2023-01-19
89,90,81.0,Vestido No Chão (Ao Vivo),Hugo & Guilherme,19,1532392,-7%,https://www.youtube.com/watch?v=fFNt_dC9NyU,2023-01-13,2023-01-19
90,91,,VIBE (feat. Jimin),TAEYANG,1,1524302,,https://www.youtube.com/watch?v=cXCBiF67jLM,2023-01-13,2023-01-19
91,92,95.0,Folha Seca,Amado Batista & Simone & Simaria,20,1516500,3.8%,https://www.youtube.com/watch?v=auF-ZZQmNRY,2023-01-13,2023-01-19
92,93,68.0,Vai Sentir Falta de Mim,Fabinho Testado & Iguinho e Lulinha,7,1498524,-19.3%,https://www.youtube.com/watch?v=JSqirB_c55E,2023-01-13,2023-01-19
93,94,88.0,Se Não Tivesse Ido / Frio da Madrugada / Mensagem Pra Ela (Ao Vivo),"Hugo & Guilherme,  Fred & Fabrício & Murilo Huff",11,1497440,-1%,https://www.youtube.com/watch?v=fyEW5nT98_g,2023-01-13,2023-01-19
94,95,,5 Regras,Jorge & Mateus,4,1496244,,https://www.youtube.com/watch?v=VFWKrXxJEdM,2023-01-13,2023-01-19
95,96,80.0,Não Fosse Tão Tarde (Ao Vivo),Wesley Safadão & Lucas Aboiador,15,1493327,-11.5%,https://www.youtube.com/watch?v=s9Kdh7RAjIY,2023-01-13,2023-01-19
96,97,70.0,É Piru nas Meninas - Medley das Antigas,MC Pikachu & DJ Arana,5,1492494,-19.2%,https://www.youtube.com/watch?v=l3MoYFMBzdU,2023-01-13,2023-01-19
97,98,,X6,MC Hariel,1,1461168,,https://www.youtube.com/watch?v=vjfB87h1_Ik,2023-01-13,2023-01-19
98,99,100.0,Uma Coisa Nova (Ao Vivo),Maria Marçal,2,1458072,2.2%,https://www.youtube.com/watch?v=OgH8-5OAQzg,2023-01-13,2023-01-19
99,100,98.0,Waka Waka (This Time for Africa),Shakira,9,1452701,-0.2%,https://www.youtube.com/watch?v=pRpeEdMmmQ0,2023-01-13,2023-01-19
