,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",6,9006855,-0.2%,https://www.youtube.com/watch?v=69-jnA4QLSM,2022-10-21,2022-10-27
1,2,3.0,Felina,WIU & MC Ryan SP,5,8638595,12%,https://www.youtube.com/watch?v=wFBp_PHXrf4,2022-10-21,2022-10-27
2,3,2.0,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,5,8541092,8.4%,https://www.youtube.com/watch?v=af8fdbaB8JY,2022-10-21,2022-10-27
3,4,9.0,Alemãozin,Oruam,4,7983194,28.8%,https://www.youtube.com/watch?v=rALK230exU0,2022-10-21,2022-10-27
4,5,4.0,Casei Com a Putaria (feat. Love Funk),"Mc Paiva ZS, MC Ryan SP & Love Funk",17,7101698,-0%,https://www.youtube.com/watch?v=8NjXVsLHIg8,2022-10-21,2022-10-27
5,6,7.0,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,14,6996869,7.9%,https://www.youtube.com/watch?v=qjxNM9qF3LA,2022-10-21,2022-10-27
6,7,6.0,Tem Cabaré Essa Noite,Nivaldo Marques & NATTAN,16,6687005,-2.2%,https://www.youtube.com/watch?v=WiNYFwIfg4w,2022-10-21,2022-10-27
7,8,8.0,"Pipoco (feat. Melody, Dj Chris No Beat & Luan Pereira & Dj Chris No Beat)",Ana Castela,23,6257420,-0.8%,https://www.youtube.com/watch?v=69JAoslGYI8,2022-10-21,2022-10-27
8,9,5.0,Te Love (Ao Vivo),Kevi Jonny,8,6205594,-9.5%,https://www.youtube.com/watch?v=vBQbH4mA_z0,2022-10-21,2022-10-27
9,10,,50 Cópias,Zé Felipe,1,6186744,,https://www.youtube.com/watch?v=VA1PMms8Vio,2022-10-21,2022-10-27
10,11,17.0,Farra 100 Limite (Live),Deavele Santos & Wesley Safadão,5,6185875,43%,https://www.youtube.com/watch?v=J3H--06Xw6g,2022-10-21,2022-10-27
11,12,12.0,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,16,5256745,-3.6%,https://www.youtube.com/watch?v=hOGuaMazCz8,2022-10-21,2022-10-27
