,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
13,14,11.0,Intuição (Ao Vivo),Mari Fernandez,19,4438043,-14.4%,https://www.youtube.com/watch?v=rfkXgby-xn0,2022-09-09,2022-09-15
14,15,12.0,Gostosinha é Ela,Felipe Amorim,8,4157242,-14.1%,https://www.youtube.com/watch?v=zSRjeUpQUwI,2022-09-09,2022-09-15
15,16,15.0,Bandido,Zé Felipe & Mc Mari,13,3865250,-13.3%,https://www.youtube.com/watch?v=YxGYumo6tpU,2022-09-09,2022-09-15
16,17,22.0,Seu Perfil (Ao Vivo),Henrique & Juliano,33,3718403,-5.4%,https://www.youtube.com/watch?v=KvAagUxO3OY,2022-09-09,2022-09-15
17,18,18.0,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",25,3646457,-11.1%,https://www.youtube.com/watch?v=b7A98jz4uUA,2022-09-09,2022-09-15
18,19,16.0,Metflix,"Mc Poze do Rodo, Mainstreet, Ajaxx & --",9,3592262,-12.8%,https://www.youtube.com/watch?v=_BfZRdFFdE8,2022-09-09,2022-09-15
19,20,26.0,Balanço Da Rede (Ao Vivo),Matheus Fernandes,27,3550840,-3%,https://www.youtube.com/watch?v=vAM1xXdRnH0,2022-09-09,2022-09-15
20,21,17.0,Eu Tenho a Senha (Ao Vivo),João Gomes,2,3501923,-14.7%,https://www.youtube.com/watch?v=deVm70yarNw,2022-09-09,2022-09-15
21,22,34.0,A Culpa É Tua Você Falou pra Fulana,Selminho DJ & MC Durrony,4,3454937,9.5%,https://www.youtube.com/watch?v=bj15pZE_63A,2022-09-09,2022-09-15
22,23,20.0,Bloqueado (Ao Vivo),Gusttavo Lima,42,3418464,-13.4%,https://www.youtube.com/watch?v=14C28JSO-sg,2022-09-09,2022-09-15
23,24,23.0,Te Amo Demais,Marília Mendonça,8,3391673,-13.7%,https://www.youtube.com/watch?v=P2qvD7LRBAo,2022-09-09,2022-09-15
24,25,25.0,Tchuco Nela,MC Rogerinho & Wesley Safadão,22,3387972,-7.9%,https://www.youtube.com/watch?v=dEjA3uw5s3I,2022-09-09,2022-09-15
25,26,32.0,Doce Veneno,"Mc Paiva ZS, Love Funk & Kotim",7,3314528,4.1%,https://www.youtube.com/watch?v=thfYx-W63ws,2022-09-09,2022-09-15
26,27,21.0,Vento Forte,MC Jacaré & DJ TK,9,3280742,-16.8%,https://www.youtube.com/watch?v=e6yUmOtchLE,2022-09-09,2022-09-15
27,28,28.0,Até a Próxima Vida (Ao Vivo),Henrique & Juliano,22,3184039,-10.3%,https://www.youtube.com/watch?v=yrQuMSYsYZQ,2022-09-09,2022-09-15
28,29,38.0,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,8,3048925,2.5%,https://www.youtube.com/watch?v=MBg5g2g3okU,2022-09-09,2022-09-15
29,30,24.0,CACHORRINHAS,Luísa Sonza,9,2997213,-18.8%,https://www.youtube.com/watch?v=__ur8Ykcivw,2022-09-09,2022-09-15
30,31,29.0,Baile no Morro,MC Tairon & Mc Vitin da Igrejinha,13,2986182,-11.5%,https://www.youtube.com/watch?v=4zhowmwBCuw,2022-09-09,2022-09-15
31,32,30.0,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",17,2973371,-7.8%,https://www.youtube.com/watch?v=wumB0Qs2YT4,2022-09-09,2022-09-15
32,33,27.0,CORAÇÃO CIGANO (Ao Vivo),Luan Santana & Luísa Sonza,6,2942577,-18%,https://www.youtube.com/watch?v=Vz4Sb1bl1IE,2022-09-09,2022-09-15
33,34,39.0,Pode Apostar (Ao Vivo),Mari Fernandez & Xand Avião,18,2797958,-5.7%,https://www.youtube.com/watch?v=5EuvLJPOuKo,2022-09-09,2022-09-15
34,35,43.0,Quem Não Conhece Tá Sem Internet,"MC Marks, DJ BOY & Dj GM",2,2780733,-3.2%,https://www.youtube.com/watch?v=oc0wsia4b3E,2022-09-09,2022-09-15
35,36,35.0,Só de Imaginar (Ao Vivo),Mari Fernandez & Zé Vaqueiro,20,2771512,-11.9%,https://www.youtube.com/watch?v=OnYr3TisCcg,2022-09-09,2022-09-15
36,37,45.0,Vampiro,"Matuê, WIU & Teto",24,2689513,-5.5%,https://www.youtube.com/watch?v=TKqa-ZXGKYA,2022-09-09,2022-09-15
37,38,36.0,Molhando O Volante (Live),Jorge & Mateus,39,2637474,-14.3%,https://www.youtube.com/watch?v=_SjTFD9qVuE,2022-09-09,2022-09-15
38,39,53.0,Vizão de Cria 2,"Caio Luccas, Dallass, Tz da Coronel, PJ HOUDINI, Thiago Anezzi, NADAMAL, MC Maneirinho & Filipe Ret",7,2634176,0.7%,https://www.youtube.com/watch?v=Sau1_hWFHJE,2022-09-09,2022-09-15
39,40,37.0,"SET MK 2 (feat. MC Joãozinho VT, MC Ryan SP, MC Neguinho do Kaxeta, Mc Kanhoto, MC Don Juan & DJ BOY)","MC Hariel, Mc IG & MC Marks",15,2630105,-14.5%,https://www.youtube.com/watch?v=H7yym8n8nLw,2022-09-09,2022-09-15
40,41,46.0,Não Fosse Tão Tarde,Lou Garcia,6,2610499,-6.5%,https://www.youtube.com/watch?v=jd00enZSNFc,2022-09-09,2022-09-15
41,42,56.0,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,8,2569987,2.9%,https://www.youtube.com/watch?v=pPxs52_MVIU,2022-09-09,2022-09-15
42,43,51.0,O Fim é Triste (feat. DJ BOY),MC Hariel,13,2461321,-7%,https://www.youtube.com/watch?v=BZ-9iYlDpXc,2022-09-09,2022-09-15
43,44,49.0,Fim de Semana no Rio,Teto,25,2455033,-8.6%,https://www.youtube.com/watch?v=7AlAYttGnAg,2022-09-09,2022-09-15
44,45,50.0,Perfeito Pra Ficar Sozinho (Ao Vivo),Murilo Huff & Maiara & Maraisa,6,2422107,-8.9%,https://www.youtube.com/watch?v=IOuLc9ZhLuQ,2022-09-09,2022-09-15
45,46,40.0,Vai Lá Em Casa Hoje (Live),George Henrique & Rodrigo & Marília Mendonça,43,2413623,-17.9%,https://www.youtube.com/watch?v=r2ma8WPRppk,2022-09-09,2022-09-15
46,47,48.0,Sentadona (Remix),"Davi Kneip, Mc Frog, Dj Gabriel do Borel & Luísa Sonza",29,2391539,-12.2%,https://www.youtube.com/watch?v=VKaLjHZJ-GY,2022-09-09,2022-09-15
47,48,,Está Tudo Bem (Ao Vivo),Kellen Byanca,21,2383905,,https://www.youtube.com/watch?v=zP0KRlNPNos,2022-09-09,2022-09-15
48,49,,Bora Bill,Biu Do Piseiro,1,2376906,,https://www.youtube.com/watch?v=O-FFpy7em5U,2022-09-09,2022-09-15
49,50,,Pandora (feat. MC GP & Vulgo FK),Dj Matt D & Menor MC,35,2346173,,https://www.youtube.com/watch?v=6MNxuMgg58k,2022-09-09,2022-09-15
50,51,60.0,Under The Influence,Chris Brown,5,2330289,-3.2%,https://www.youtube.com/watch?v=pfxyk1glEq4,2022-09-09,2022-09-15
51,52,54.0,Evento Cancelado (Ao Vivo),Henrique & Juliano,6,2292524,-11.9%,https://www.youtube.com/watch?v=2cdF8Y3J1e4,2022-09-09,2022-09-15
52,53,47.0,Tu Tava Na Revoada,Wesley Safadão,17,2280985,-16.3%,https://www.youtube.com/watch?v=GmlBAosY3V0,2022-09-09,2022-09-15
53,54,33.0,Pink Venom,BLACKPINK,4,2263076,-28.3%,https://www.youtube.com/watch?v=gQlMMD8auMs,2022-09-09,2022-09-15
54,55,59.0,Para de Me Assistir (Ao Vivo),Mari Fernandez,13,2234079,-7.8%,https://www.youtube.com/watch?v=n7xMP3Nwr6I,2022-09-09,2022-09-15
55,56,55.0,Não Pega Ninguém Ainda (Ao Vivo),Gusttavo Lima,15,2210619,-14.3%,https://www.youtube.com/watch?v=y3FdInN6n48,2022-09-09,2022-09-15
56,57,57.0,Virando o Olhinho,Kadu Martins,11,2208427,-11.4%,https://www.youtube.com/watch?v=7njueXmgObo,2022-09-09,2022-09-15
57,58,63.0,Festa de Vagabundo,Mc Paiva ZS & Kotim,14,2196508,-5.6%,https://www.youtube.com/watch?v=8xxXjzRlcjQ,2022-09-09,2022-09-15
58,59,42.0,Insônia (Ao Vivo),Ludmilla & Marília Mendonça,3,2170806,-25.1%,https://www.youtube.com/watch?v=NpRT4arxb_Y,2022-09-09,2022-09-15
59,60,69.0,"Vida Loka, Pt. 1 (Live)",Racionais MC's,16,2095818,2.5%,https://www.youtube.com/watch?v=IL1epaZCTmk,2022-09-09,2022-09-15
60,61,61.0,Cigana (Ao Vivo) (feat. Delacruz),Ludmilla,3,2059995,-14%,https://www.youtube.com/watch?v=lZ_kegYXFWU,2022-09-09,2022-09-15
61,62,75.0,Good Vibe,Filipe Ret & Caio Luccas,8,2045180,2.3%,https://www.youtube.com/watch?v=E4J0bFa4d0U,2022-09-09,2022-09-15
62,63,,Paradise,Coldplay,1,2033640,,https://www.youtube.com/watch?v=1G4isv_Fylg,2022-09-09,2022-09-15
63,64,74.0,Pelado,NATTAN,5,1981344,-1.9%,https://www.youtube.com/watch?v=3EtO6VToULk,2022-09-09,2022-09-15
64,65,65.0,Deixa Eu Te Superar,Tarcísio do Acordeon,5,1966163,-9.4%,https://www.youtube.com/watch?v=4lFYdHFaLxQ,2022-09-09,2022-09-15
65,66,64.0,Quem Vale Menos (Ao Vivo),Mari Fernandez,20,1960978,-14.8%,https://www.youtube.com/watch?v=HVJWX1B9_lo,2022-09-09,2022-09-15
66,67,66.0,Falta Você,Thiaguinho,15,1931180,-9.9%,https://www.youtube.com/watch?v=Qj-qS4aV0UY,2022-09-09,2022-09-15
67,68,68.0,Agora Somos Ex,"Edu E Maraial, Nenho, Thiago Aquino & Walkyria Santos",20,1927124,-7%,https://www.youtube.com/watch?v=LA-bc9dX4y0,2022-09-09,2022-09-15
68,69,58.0,Incendeia,MC Kevin o Chris,10,1909012,-21.7%,https://www.youtube.com/watch?v=fFeQDbY741I,2022-09-09,2022-09-15
69,70,67.0,Bagulho Louco,Mc Paiva ZS,20,1890004,-9%,https://www.youtube.com/watch?v=,2022-09-09,2022-09-15
70,71,,Azul Babão do Roblox (Rainbow Friends) Vs. Mussoumano: Batalha Com Games,Mussa,1,1868095,,https://www.youtube.com/watch?v=sNqb8Qbs8iQ,2022-09-09,2022-09-15
71,72,73.0,O Chamado,"Chefin, Mc Poze do Rodo & Mainstreet",6,1860182,-8.2%,https://www.youtube.com/watch?v=N9liPvylviE,2022-09-09,2022-09-15
72,73,19.0,202,Kweller & Enzo Cello,5,1857965,-54.1%,https://www.youtube.com/watch?v=ZPo_lMVkAxo,2022-09-09,2022-09-15
73,74,41.0,Chá de Chifre,"Marcynho Sensação, Mc Mari & Wesley Safadão",5,1822041,-37.7%,https://www.youtube.com/watch?v=8x2QxMZIUH0,2022-09-09,2022-09-15
74,75,76.0,7 Meiota,"Filipe Ret, MC Cabelinho & MC Maneirinho",12,1805093,-9.2%,https://www.youtube.com/watch?v=qeFT0_8LIQw,2022-09-09,2022-09-15
75,76,78.0,Escolhe o Bandido,"MC CH da Z.O, MC Myres, Danado do Recife, eoo kendy & Deyvinho PL",10,1804484,-7.2%,https://www.youtube.com/watch?v=OaAqhlU6VjY,2022-09-09,2022-09-15
76,77,79.0,Mina Sensação,Deavele Santos & Juventude Forrozeira,8,1799661,-7.2%,https://www.youtube.com/watch?v=BedRL-vSSoE,2022-09-09,2022-09-15
77,78,70.0,Na Movimentação (feat. Faixa Rosa),"MC Bruna Alves, Mc Livinho & Theus Costa",3,1754746,-13.8%,https://www.youtube.com/watch?v=NyFNxqCjCcc,2022-09-09,2022-09-15
78,79,,Yellow,Coldplay,1,1752988,,https://www.youtube.com/watch?v=yKNxeF4KMsY,2022-09-09,2022-09-15
79,80,84.0,Bondade de Deus (Ao Vivo),Isaías Saad,4,1737982,-2.3%,https://www.youtube.com/watch?v=mZ9yZYo9Mmk,2022-09-09,2022-09-15
80,81,,"Só Era Pix, Não Era Amor (feat. MC Hariel)",Mc IG & DJ BOY,1,1718795,,https://www.youtube.com/watch?v=U2rocqmbqBA,2022-09-09,2022-09-15
81,82,77.0,A Cara do Crime 3 (Brinde à Liberdade),"Mc Poze do Rodo, Orochi, Filipe Ret, Mainstreet & Bielzin",16,1714461,-13.1%,https://www.youtube.com/watch?v=3aKrgl3-Unc,2022-09-09,2022-09-15
82,83,,Eu Acho Que Vi um Gatinho,"MC BN, MC Guto VGS & DJ KL do ABC",1,1699830,,https://www.youtube.com/watch?v=2wfnx-wDFbc,2022-09-09,2022-09-15
83,84,,Sweet Child O' Mine,Guns N' Roses,1,1697266,,https://www.youtube.com/watch?v=1w7OgIMMRc4,2022-09-09,2022-09-15
84,85,72.0,Apontei pro Céu,"Dj GM, MC Lipi  & Love Funk",14,1696726,-16.5%,https://www.youtube.com/watch?v=PL19VJ13Ttg,2022-09-09,2022-09-15
85,86,85.0,Predestinado,Oruam,8,1655230,-6.9%,https://www.youtube.com/watch?v=kqPSfz_bCX8,2022-09-09,2022-09-15
86,87,,Esquadrilha da Fumaça (feat. MC Ryan SP),"Mc IG, MC Menor da VG, MC PH & Dj Oreia",1,1630729,,https://www.youtube.com/watch?v=wD3qAEoAbAo,2022-09-09,2022-09-15
87,88,44.0,Melodia Alucinógena,DJ AK BR & Dj Darge,6,1612368,-43.8%,https://www.youtube.com/watch?v=SQ309FXp1KI,2022-09-09,2022-09-15
88,89,90.0,Hotel Caro,Baco Exu do Blues & Luísa Sonza,14,1594654,-5.7%,https://www.youtube.com/watch?v=PQrWORayZTc,2022-09-09,2022-09-15
89,90,94.0,Only Love Can Hurt Like This,Paloma Faith,11,1556209,-4.5%,https://www.youtube.com/watch?v=PaKr9gWqwl4,2022-09-09,2022-09-15
90,91,,Tapinha,Dj Chris No Beat,1,1554158,,https://www.youtube.com/watch?v=tVwOeCIj2sM,2022-09-09,2022-09-15
91,92,82.0,Pras Novinha (feat. DJ Pedrin),"Mc Livinho, Dj LK da Escócia & DJ Breno",14,1551796,-15.1%,https://www.youtube.com/watch?v=vGBJmgZSeRc,2022-09-09,2022-09-15
92,93,,Meu Cafofo,João Gomes,3,1525867,,https://www.youtube.com/watch?v=s71R46atvf4,2022-09-09,2022-09-15
93,94,89.0,As Menina da Pecuária,Ana Castela & Léo & Raphael,4,1524752,-9.8%,https://www.youtube.com/watch?v=vcS7MXjupgk,2022-09-09,2022-09-15
94,95,62.0,Another Love,Tom Odell,11,1524241,-34.5%,https://www.youtube.com/watch?v=MwpMEbgC7DA,2022-09-09,2022-09-15
95,96,80.0,"OQIGAP? (feat. MC Ryan SP, MC Cebezinho, MC Hariel, MC Rick, Tigre Gurreiro, MC Don Juan, Dj Oreia & Ferrari offG)","Mc IG, Mc Davi & MC Neguinho do Kaxeta",3,1518629,-19%,https://www.youtube.com/watch?v=Hn6IdUm0V58,2022-09-09,2022-09-15
96,97,87.0,Dengo (Ao Vivo),João Gomes,19,1513485,-11.6%,https://www.youtube.com/watch?v=mqYjyQG11GQ,2022-09-09,2022-09-15
97,98,,Viva la vida,Coldplay,1,1507916,,https://www.youtube.com/watch?v=dvgZkm1xWPE,2022-09-09,2022-09-15
98,99,,Vestido No Chão (Ao Vivo),Hugo & Guilherme,1,1488500,,https://www.youtube.com/watch?v=fFNt_dC9NyU,2022-09-09,2022-09-15
99,100,,I Don't Want To Talk About It (Live) (feat. Amy Belle),Rod Stewart,3,1478622,,https://www.youtube.com/watch?v=w46bWxS9IjY,2022-09-09,2022-09-15
