,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",4,11017201,-9%,https://www.youtube.com/watch?v=69-jnA4QLSM,2022-10-07,2022-10-13
1,2,3.0,Tem Cabaré Essa Noite,Nivaldo Marques & NATTAN,14,8924641,16.9%,https://www.youtube.com/watch?v=WiNYFwIfg4w,2022-10-07,2022-10-13
2,3,2.0,Casei Com a Putaria (feat. Love Funk),"Mc Paiva ZS, MC Ryan SP & Love Funk",15,8195172,-4.6%,https://www.youtube.com/watch?v=8NjXVsLHIg8,2022-10-07,2022-10-13
3,4,7.0,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,12,6928245,11.3%,https://www.youtube.com/watch?v=qjxNM9qF3LA,2022-10-07,2022-10-13
4,5,4.0,"Pipoco (feat. Melody, Dj Chris No Beat & Luan Pereira & Dj Chris No Beat)",Ana Castela,21,6899417,2.2%,https://www.youtube.com/watch?v=69JAoslGYI8,2022-10-07,2022-10-13
5,6,5.0,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,14,6880759,8.8%,https://www.youtube.com/watch?v=hOGuaMazCz8,2022-10-07,2022-10-13
6,7,6.0,Te Love (Ao Vivo),Kevi Jonny,6,6719536,6.3%,https://www.youtube.com/watch?v=vBQbH4mA_z0,2022-10-07,2022-10-13
7,8,9.0,Felina,WIU & MC Ryan SP,3,6621264,18.4%,https://www.youtube.com/watch?v=wFBp_PHXrf4,2022-10-07,2022-10-13
8,9,24.0,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,3,6494017,91.2%,https://www.youtube.com/watch?v=af8fdbaB8JY,2022-10-07,2022-10-13
9,10,8.0,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,28,6486736,4.8%,https://www.youtube.com/watch?v=rTJSWmgbVwA,2022-10-07,2022-10-13
10,11,16.0,Set Wesley Alemão,"MC Lipi , MC Paulin da Capital, MC Lemos, Gabb MC, Mc Paiva ZS, MC Lele JP, Mc Piedro & MC Ryan SP",6,6068564,36.3%,https://www.youtube.com/watch?v=,2022-10-07,2022-10-13
11,12,10.0,X1,MC Cabelinho & Dallass,29,5605563,4%,https://www.youtube.com/watch?v=zgdQsLH7sDw,2022-10-07,2022-10-13
12,13,,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,1,5523503,,https://www.youtube.com/watch?v=d7NMHcIecCE,2022-10-07,2022-10-13
13,14,11.0,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,39,5335285,7.8%,https://www.youtube.com/watch?v=kyfXEMqvLgU,2022-10-07,2022-10-13
14,15,42.0,Farra 100 Limite (Live),Deavele Santos & Wesley Safadão,3,5269739,108.7%,https://www.youtube.com/watch?v=J3H--06Xw6g,2022-10-07,2022-10-13
15,16,13.0,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,25,5054123,6.1%,https://www.youtube.com/watch?v=psdZRggL7cI,2022-10-07,2022-10-13
16,17,17.0,Set Tatuapé Conceito 2,"MC Joãozinho VT, DJ BOY, Dj GM, Mc Kako, MC Ryan SP, MC GP, Mc Erik & Dj GM",16,5047062,15.6%,https://www.youtube.com/watch?v=nbTAKkjnV_Q,2022-10-07,2022-10-13
17,18,12.0,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",19,5025934,2.9%,https://www.youtube.com/watch?v=NbB6qMA2lts,2022-10-07,2022-10-13
18,19,14.0,Digo ou Não Digo (Ao Vivo),João Gomes & L7NNON,3,4729585,2.2%,https://www.youtube.com/watch?v=Wv6xQMEC-Wo,2022-10-07,2022-10-13
19,20,20.0,Seu Perfil (Ao Vivo),Henrique & Juliano,37,4445545,13.5%,https://www.youtube.com/watch?v=KvAagUxO3OY,2022-10-07,2022-10-13
20,21,18.0,Gostosinha é Ela,Felipe Amorim,12,4061774,-2.3%,https://www.youtube.com/watch?v=zSRjeUpQUwI,2022-10-07,2022-10-13
21,22,,Esperando Você / Mundo Inteiro (Ao Vivo),João Gomes & Yara Tchê,1,3903971,,https://www.youtube.com/watch?v=FQgZAj45ojY,2022-10-07,2022-10-13
22,23,50.0,Alemãozin,Oruam,2,3817942,59.4%,https://www.youtube.com/watch?v=rALK230exU0,2022-10-07,2022-10-13
23,24,23.0,NÉ SEGREDO,MC Cabelinho,4,3800049,9.3%,https://www.youtube.com/watch?v=GqLrlHHeww0,2022-10-07,2022-10-13
24,25,19.0,Quem Não Conhece Tá Sem Internet,"MC Marks, DJ BOY & Dj GM",6,3747247,-6.9%,https://www.youtube.com/watch?v=oc0wsia4b3E,2022-10-07,2022-10-13
25,26,22.0,Intuição (Ao Vivo),Mari Fernandez,23,3726968,-3.5%,https://www.youtube.com/watch?v=rfkXgby-xn0,2022-10-07,2022-10-13
26,27,15.0,Doce Veneno,"Mc Paiva ZS, Love Funk & Kotim",11,3646389,-19.7%,https://www.youtube.com/watch?v=thfYx-W63ws,2022-10-07,2022-10-13
27,28,25.0,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,12,3421664,17.6%,https://www.youtube.com/watch?v=pPxs52_MVIU,2022-10-07,2022-10-13
