,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,4.0,Faz um Vuk Vuk (Teto Espelhado),MC Kevin o Chris & Dj Nk Da Serra,3,10282716,25.8%,https://www.youtube.com/watch?v=,2023-08-04,2023-08-10
1,2,1.0,Halls na Língua,Kadu Martins,9,9533172,-5.7%,https://www.youtube.com/watch?v=HPM7OWuchFs,2023-08-04,2023-08-10
2,3,3.0,Solteiro Forçado (Boiadeira Internacional),Ana Castela,5,8932968,5.3%,https://www.youtube.com/watch?v=f58W_FVXBLg,2023-08-04,2023-08-10
3,4,2.0,Ballena,"Vulgo FK, Pedro Lotto & Veigh",4,8841408,-0.1%,https://www.youtube.com/watch?v=0nHHZZRYNf4,2023-08-04,2023-08-10
4,5,11.0,Tá OK,DENNIS & MC Kevin o Chris,11,8184063,26.1%,https://www.youtube.com/watch?v=aHBW_Nd_z8k,2023-08-04,2023-08-10
5,6,23.0,Toca o Trompete,Felipe Amorim,3,8080097,65.4%,https://www.youtube.com/watch?v=47xUS-Pbc-U,2023-08-04,2023-08-10
6,7,6.0,Erro Gostoso (Ao Vivo),Simone Mendes,28,7405044,-4.5%,https://www.youtube.com/watch?v=mr09lDl_Tfk,2023-08-04,2023-08-10
7,8,5.0,Nosso Quadro,Ana Castela,27,7377870,-6.7%,https://www.youtube.com/watch?v=r9GrcxTGNWg,2023-08-04,2023-08-10
8,9,12.0,Vem Morenin,Neno No Beat & Mc Rica,3,7142760,15.7%,https://www.youtube.com/watch?v=xAIeAgcbhRQ,2023-08-04,2023-08-10
9,10,7.0,Seu Brilho Sumiu (Ao Vivo),Israel & Rodolffo & Mari Fernandez,22,7127239,-6.4%,https://www.youtube.com/watch?v=bHT5GvYi6io,2023-08-04,2023-08-10
10,11,8.0,Oi Balde (Ao Vivo),Zé Neto & Cristiano,25,7040124,-6.8%,https://www.youtube.com/watch?v=HK7bSTeQw6U,2023-08-04,2023-08-10
11,12,10.0,MOLETOM,Luan Pereira & Gustavo Mioto,6,6736907,-7.6%,https://www.youtube.com/watch?v=P4E831Xqs1c,2023-08-04,2023-08-10
12,13,9.0,"Gol Bolinha, Gol Quadrado 2",MC Pedrinho & DJ 900,8,6453366,-13.6%,https://www.youtube.com/watch?v=1DGsclIrgBE,2023-08-04,2023-08-10
13,14,13.0,Novo Balanço,"Veigh, Bvga Beatz, -- & Supernova Ent",12,6050819,-1%,https://www.youtube.com/watch?v=fEUCYAd0KGM,2023-08-04,2023-08-10
14,15,15.0,"Set Dj Boy 3.0 (feat. Mc Kako, MC Hariel, MC Tuto, MC Marks & MC Vine7)","DJ BOY, MC Don Juan & MC Joãozinho VT",14,5834348,0.5%,https://www.youtube.com/watch?v=CWDZF7aJmjE,2023-08-04,2023-08-10
15,16,20.0,Me Atraiu (Ao Vivo),Gabriela Rocha,27,5574128,8.7%,https://www.youtube.com/watch?v=Z6cONvRUFZQ,2023-08-04,2023-08-10
16,17,14.0,Desejo Imortal (It Must Have Been Love) [Ao Vivo],Gusttavo Lima,17,5357292,-8.2%,https://www.youtube.com/watch?v=-UUe7g8-E0k,2023-08-04,2023-08-10
