,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
31,32,21.0,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,27,3416534,-24.2%,https://www.youtube.com/watch?v=hOGuaMazCz8,2023-01-06,2023-01-12
32,33,39.0,Meca Cereja (feat. AMUSIK),"Vulgo FK, MC Cebezinho & KayBlack",10,3401983,5.3%,https://www.youtube.com/watch?v=eI5FkVWz_dI,2023-01-06,2023-01-12
33,34,31.0,Bloody Mary,Lady Gaga,5,3387875,-5.8%,https://www.youtube.com/watch?v=L1p0clhjOlg,2023-01-06,2023-01-12
34,35,55.0,DONA DE MIM,Ana Castela,3,3349563,34.1%,https://www.youtube.com/watch?v=rUW7ev79fTA,2023-01-06,2023-01-12
35,36,29.0,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,25,3302312,-12.7%,https://www.youtube.com/watch?v=pPxs52_MVIU,2023-01-06,2023-01-12
36,37,33.0,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",17,3285854,-6.9%,https://www.youtube.com/watch?v=1CIIIv9dfzg,2023-01-06,2023-01-12
37,38,41.0,Coladin (Minha Deusa),Zé Vaqueiro,6,3217625,3.1%,https://www.youtube.com/watch?v=eihpkV7KSKo,2023-01-06,2023-01-12
38,39,43.0,Por Causa Dele (Ao Vivo),Kellen Byanca & Jessé Aguiar,25,3111319,1.6%,https://www.youtube.com/watch?v=MBg5g2g3okU,2023-01-06,2023-01-12
39,40,79.0,Nem uma Carta pra Lembrar,Evoney Fernandes,2,3054644,69.5%,https://www.youtube.com/watch?v=bRgDFUt7Eqk,2023-01-06,2023-01-12
40,41,30.0,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,38,2922661,-21.6%,https://www.youtube.com/watch?v=psdZRggL7cI,2023-01-06,2023-01-12
41,42,37.0,Te Love (Ao Vivo),Kevi Jonny,19,2904845,-11.4%,https://www.youtube.com/watch?v=vBQbH4mA_z0,2023-01-06,2023-01-12
42,43,35.0,Toma Tapa,MC Jacaré,8,2856182,-16.9%,https://www.youtube.com/watch?v=vqHHUeEyEyU,2023-01-06,2023-01-12
43,44,44.0,Balmain (feat. Caio Passos),Mc Daniel,13,2766352,-8.9%,https://www.youtube.com/watch?v=R3EAwjEn0vg,2023-01-06,2023-01-12
44,45,28.0,Tubarão Te Amo (feat. Mc Jhenny & MC RF),"Dj LK da Escócia, Tchakabum & MC Ryan SP",13,2760225,-31.1%,https://www.youtube.com/watch?v=tBdx1b40rfU,2023-01-06,2023-01-12
45,46,52.0,Pactos (Ao Vivo),Matheus & Kauan & Jorge & Mateus,12,2684436,5.8%,https://www.youtube.com/watch?v=jPwCxjJqHGw,2023-01-06,2023-01-12
46,47,42.0,Esperando Você / Mundo Inteiro (Ao Vivo),João Gomes & Yara Tchê,14,2641626,-14.1%,https://www.youtube.com/watch?v=FQgZAj45ojY,2023-01-06,2023-01-12
47,48,,Nois É os Cara,"Mc Paiva ZS, Gabb MC, MC Kadu, Love Funk & MC Lemos",32,2619886,,https://www.youtube.com/watch?v=wumB0Qs2YT4,2023-01-06,2023-01-12
48,49,54.0,Calm Down,Rema & Selena Gomez,6,2601844,3.6%,https://www.youtube.com/watch?v=WcIcVapfqXw,2023-01-06,2023-01-12
49,50,47.0,Dengo (Ao Vivo),João Gomes,25,2531203,-13.1%,https://www.youtube.com/watch?v=mqYjyQG11GQ,2023-01-06,2023-01-12
50,51,57.0,Maciçado,Mc Kako,4,2457520,6.1%,https://www.youtube.com/watch?v=Em4BVubFQLc,2023-01-06,2023-01-12
51,52,53.0,NÉ SEGREDO,MC Cabelinho,17,2402545,-4.8%,https://www.youtube.com/watch?v=GqLrlHHeww0,2023-01-06,2023-01-12
52,53,56.0,Quando Tem Sentimento (Ao Vivo),Mari Fernandez,3,2262530,-2.8%,https://www.youtube.com/watch?v=VZ2eUOIgfcs,2023-01-06,2023-01-12
53,54,58.0,Camisa de Time (Desce Só de Label),"Kotim, Love Funk & Mc Paiva ZS",3,2206322,-3.4%,https://www.youtube.com/watch?v=nHkiC85WsvE,2023-01-06,2023-01-12
54,55,,Evento Cancelado (Ao Vivo),Henrique & Juliano,22,2158569,,https://www.youtube.com/watch?v=2cdF8Y3J1e4,2023-01-06,2023-01-12
55,56,67.0,Conduta (Ao Vivo),NATTAN & Mari Fernandez,4,2096941,3.1%,https://www.youtube.com/watch?v=_j02gnLHdNo,2023-01-06,2023-01-12
56,57,59.0,Vaqueira,Eric Land & Iguinho e Lulinha,6,2087271,-6%,https://www.youtube.com/watch?v=H-Zggz8dKWA,2023-01-06,2023-01-12
57,58,65.0,Média Boa (Ao Vivo),Felipe e Rodrigo,5,2056607,0.1%,https://www.youtube.com/watch?v=tZMIKfHMnkU,2023-01-06,2023-01-12
58,59,90.0,MINHA CURA,MC Cabelinho,2,2047508,21.8%,https://www.youtube.com/watch?v=har3c93pJe0,2023-01-06,2023-01-12
59,60,68.0,Mal Sei Falar de Amor,Raffé & Mainstreet,14,2038749,0.9%,https://www.youtube.com/watch?v=BJa8zgf0cdQ,2023-01-06,2023-01-12
60,61,,Fotos (Ao Vivo),Léo Chaves,1,2026609,,https://www.youtube.com/watch?v=c7ceSQ3PZ2E,2023-01-06,2023-01-12
61,62,66.0,Ex dos Meus Sonhos (Ao Vivo),Gusttavo Lima,14,1968243,-3.7%,https://www.youtube.com/watch?v=d7NMHcIecCE,2023-01-06,2023-01-12
62,63,,Love Gostosinho (Ao Vivo),NATTAN & Felipe Amorim,1,1939050,,https://www.youtube.com/watch?v=6kiJt7WTTM4,2023-01-06,2023-01-12
63,64,69.0,Beijo de Glicose (Ao Vivo),Diego & Victor Hugo & Jorge & Mateus,12,1925789,-3.3%,https://www.youtube.com/watch?v=M4gwPKau-ag,2023-01-06,2023-01-12
64,65,60.0,Ai Papai,"Anitta, MC Danny & HITMAKER",5,1919630,-10.4%,https://www.youtube.com/watch?v=4fzFfiW3RPM,2023-01-06,2023-01-12
65,66,62.0,"Panamera (feat. MC Joãozinho VT, DJ Koringa MPC & Dj GM)","Mc Kako, MC Tuto & Mc Kanhoto",12,1870304,-10.6%,https://www.youtube.com/watch?v=F00u9GZV_iQ,2023-01-06,2023-01-12
66,67,61.0,PLAYGROUND,Vivi,2,1868481,-11.5%,https://www.youtube.com/watch?v=bPf3vNB944o,2023-01-06,2023-01-12
67,68,73.0,Vai Sentir Falta de Mim,Fabinho Testado & Iguinho e Lulinha,6,1856713,-1.3%,https://www.youtube.com/watch?v=JSqirB_c55E,2023-01-06,2023-01-12
68,69,83.0,Tropa do Mais Novo,"Chefin, Vulgo FK, Mainstreet & Ajaxx",16,1848921,5.6%,https://www.youtube.com/watch?v=Ww056PGMT8Y,2023-01-06,2023-01-12
69,70,63.0,É Piru nas Meninas - Medley das Antigas,MC Pikachu & DJ Arana,4,1846194,-11.1%,https://www.youtube.com/watch?v=l3MoYFMBzdU,2023-01-06,2023-01-12
70,71,71.0,Set Wesley Alemão,"MC Lipi , MC Paulin da Capital, MC Lemos, Gabb MC, Mc Paiva ZS, MC Lele JP, Mc Piedro & MC Ryan SP",19,1831685,-5.6%,https://www.youtube.com/watch?v=,2023-01-06,2023-01-12
71,72,,Vida Chique (feat. Kaash Paige),Veigh & Supernova Ent,1,1815851,,https://www.youtube.com/watch?v=HzVS22rEwzU,2023-01-06,2023-01-12
72,73,51.0,Final do Ano,"MC Don Juan, Mc Paiva ZS & DJ Yuri Martins",9,1775439,-33%,https://www.youtube.com/watch?v=G6lmTPZ_WqM,2023-01-06,2023-01-12
73,74,82.0,Unholy (Live),Sam Smith & Kim Petras,16,1737785,-1.4%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,2023-01-06,2023-01-12
74,75,80.0,VALHO NADA,"MC Cabelinho, Vinicin, Amorim, A.R, Palma, Felipe Rosa, Brutos & Bairro 13",6,1727848,-3.5%,https://www.youtube.com/watch?v=5t0J5Yt4eI0,2023-01-06,2023-01-12
75,76,,Balão 2 (feat. TkN & Lucinha Saraiva),Orochi & Kizzy,1,1727310,,https://www.youtube.com/watch?v=arapddN0bfc,2023-01-06,2023-01-12
76,77,75.0,Cigana (Ao Vivo) (feat. Delacruz),Ludmilla,20,1709960,-8.4%,https://www.youtube.com/watch?v=lZ_kegYXFWU,2023-01-06,2023-01-12
77,78,70.0,Alguém Me Chama Pra Beber (Ao Vivo),Hugo & Guilherme,8,1702826,-13.9%,https://www.youtube.com/watch?v=mFzbT45t3vA,2023-01-06,2023-01-12
78,79,92.0,Vendedora de Amor,Evoney Fernandes,2,1690820,4.4%,https://www.youtube.com/watch?v=rVnBsSQYfJI,2023-01-06,2023-01-12
79,80,86.0,Não Fosse Tão Tarde (Ao Vivo),Wesley Safadão & Lucas Aboiador,14,1687238,-1.8%,https://www.youtube.com/watch?v=s9Kdh7RAjIY,2023-01-06,2023-01-12
80,81,72.0,Vestido No Chão (Ao Vivo),Hugo & Guilherme,18,1647469,-14.4%,https://www.youtube.com/watch?v=fFNt_dC9NyU,2023-01-06,2023-01-12
81,82,15.0,Alemãozin,Oruam,15,1630912,-68.7%,https://www.youtube.com/watch?v=rALK230exU0,2023-01-06,2023-01-12
82,83,78.0,"Let's Go 3 (feat. MC Ryan SP, MC Don Juan, MC PH, Mc Luki, Mc Paiva ZS, MC GP & Makalo)","DJ GBR, Mc IG & MC Marks",11,1602003,-11.2%,https://www.youtube.com/watch?v=sj-pRriVRJI,2023-01-06,2023-01-12
83,84,,Onlyfans (feat. MC Fahah),"Dj Lg do Sf, DJ Ws da Igrejinha & MC Saci",1,1566738,,https://www.youtube.com/watch?v=50f7RJX_naM,2023-01-06,2023-01-12
84,85,76.0,A Loira a Morena e a Ruiva,Josué Bom de Faixa,13,1536950,-15.9%,https://www.youtube.com/watch?v=EJRthCh9E-Y,2023-01-06,2023-01-12
85,86,98.0,Bondade de Deus (Ao Vivo),Isaías Saad,18,1536046,-0.5%,https://www.youtube.com/watch?v=mZ9yZYo9Mmk,2023-01-06,2023-01-12
86,87,91.0,Temporal,Hungria Hip-Hop,17,1527206,-8.6%,https://www.youtube.com/watch?v=bwGftC32wNw,2023-01-06,2023-01-12
87,88,,Se Não Tivesse Ido / Frio da Madrugada / Mensagem Pra Ela (Ao Vivo),"Hugo & Guilherme,  Fred & Fabrício & Murilo Huff",10,1512781,,https://www.youtube.com/watch?v=fyEW5nT98_g,2023-01-06,2023-01-12
88,89,,Deixa eu botar meu boneco (Baile do Polly 2.0),Oh Polêmico,1,1503303,,https://www.youtube.com/watch?v=_xl7YEj7IBM,2023-01-06,2023-01-12
89,90,,Imprevisto,"Yago Oproprio, Rô Rosa & Skeeter Beats",10,1491754,,https://www.youtube.com/watch?v=EbVV9FDxM4c,2023-01-06,2023-01-12
90,91,,Let It Go,Idina Menzel,7,1487178,,https://www.youtube.com/watch?v=L0MK7qz13bU,2023-01-06,2023-01-12
91,92,,"Bota na Pipokinha (feat. DJ FELYPINHO 013, DJ Pablo RB & Noguera DJ)",MC Pipokinha,1,1481136,,https://www.youtube.com/watch?v=vSkW7eHyjFk,2023-01-06,2023-01-12
92,93,88.0,Psiquiatra (Ao Vivo),Wesley Safadão,7,1475369,-13.7%,https://www.youtube.com/watch?v=b44hkn9cybI,2023-01-06,2023-01-12
93,94,93.0,Aquecimento Das Maravilhas (Quadradinho de Oito),Bonde das Maravilhas,2,1470390,-8.2%,https://www.youtube.com/watch?v=pXM6v3JnT7s,2023-01-06,2023-01-12
94,95,85.0,Folha Seca,Amado Batista & Simone & Simaria,19,1461444,-15.1%,https://www.youtube.com/watch?v=auF-ZZQmNRY,2023-01-06,2023-01-12
95,96,87.0,Vagabundo Chora (Ao Vivo),Guilherme & Benuto,7,1459862,-14.8%,https://www.youtube.com/watch?v=5pHiUJONzgo,2023-01-06,2023-01-12
96,97,94.0,Carta pra Deus,"GDM, -- & --",6,1455650,-9%,https://www.youtube.com/watch?v=4jWiihUUvis,2023-01-06,2023-01-12
97,98,89.0,Waka Waka (This Time for Africa),Shakira,8,1454990,-14.2%,https://www.youtube.com/watch?v=pRpeEdMmmQ0,2023-01-06,2023-01-12
98,99,,NOSSA MÚSICA,MC Cabelinho & Gloria Groove,1,1449170,,https://www.youtube.com/watch?v=iBmrml_5JFk,2023-01-06,2023-01-12
99,100,,Uma Coisa Nova (Ao Vivo),Maria Marçal,1,1426153,,https://www.youtube.com/watch?v=OgH8-5OAQzg,2023-01-06,2023-01-12
