,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Lovezinho (Sexy Version) (Remix) (feat. DJ Garcez),Treyce,5,12150106,-20.8%,https://www.youtube.com/watch?v=,2023-03-10,2023-03-16
1,2,4.0,Nosso Quadro,Ana Castela,6,11328221,2.4%,https://www.youtube.com/watch?v=r9GrcxTGNWg,2023-03-10,2023-03-16
2,3,2.0,Leão,Marília Mendonça,14,10515702,-19.1%,https://www.youtube.com/watch?v=tI55Zu9uZEM,2023-03-10,2023-03-16
3,4,3.0,Zona De Perigo,Léo Santana,7,8372875,-29%,https://www.youtube.com/watch?v=0cnUcoXllMM,2023-03-10,2023-03-16
4,5,7.0,085 (Ao Vivo),MC Rogerinho,3,7900998,10.4%,https://www.youtube.com/watch?v=LpHfPPqjUOk,2023-03-10,2023-03-16
5,6,6.0,Coração de Gelo,WIU,15,6733109,-13.1%,https://www.youtube.com/watch?v=p03BWB5SN4M,2023-03-10,2023-03-16
6,7,5.0,Noite Fria,"Mc IG, MC Pipokinha & DJ Glenner",3,6119095,-27.2%,https://www.youtube.com/watch?v=lKNdzn_VL0k,2023-03-10,2023-03-16
7,8,20.0,Bokaloka,"DJ BOY, Mc Kako, MC Joãozinho VT, MC Tuto, MC V7, Mc Erik, Mc Pê Leal, MC Vine7 & MC Don Juan",19,5666377,26.9%,https://www.youtube.com/watch?v=BBUdg9S4Ii4,2023-03-10,2023-03-16
8,9,8.0,Luz do Luar,Mc Tato & Dj ak beats,14,5359334,-17.5%,https://www.youtube.com/watch?v=P5AnIr0_6tw,2023-03-10,2023-03-16
9,10,10.0,Love Gostosinho (Ao Vivo),NATTAN & Felipe Amorim,10,5133053,-9.4%,https://www.youtube.com/watch?v=6kiJt7WTTM4,2023-03-10,2023-03-16
10,11,12.0,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,13,5073028,-3%,https://www.youtube.com/watch?v=sOgYk0iXNls,2023-03-10,2023-03-16
11,12,18.0,Erro Gostoso (Ao Vivo),Simone Mendes,7,4973559,6.9%,https://www.youtube.com/watch?v=mr09lDl_Tfk,2023-03-10,2023-03-16
12,13,13.0,MINHA CURA,MC Cabelinho,11,4957749,-3.5%,https://www.youtube.com/watch?v=har3c93pJe0,2023-03-10,2023-03-16
13,14,11.0,Felina,WIU & MC Ryan SP,25,4935310,-8.6%,https://www.youtube.com/watch?v=wFBp_PHXrf4,2023-03-10,2023-03-16
14,15,14.0,Coladin (Minha Deusa),Zé Vaqueiro,15,4899995,-3.9%,https://www.youtube.com/watch?v=eihpkV7KSKo,2023-03-10,2023-03-16
15,16,9.0,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",17,4889335,-17.5%,https://www.youtube.com/watch?v=5fI3cK7iDeg,2023-03-10,2023-03-16
16,17,17.0,Sem Aliança no Dedo,MC Xenon,5,4650048,-1.4%,https://www.youtube.com/watch?v=eOTJtXleRcE,2023-03-10,2023-03-16
17,18,15.0,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,9,4484039,-11.3%,https://www.youtube.com/watch?v=29WR7F4TDUI,2023-03-10,2023-03-16
18,19,16.0,Pega o Guanabara (Ao Vivo),Wesley Safadão & Alanzim Coreano,23,4451617,-6.4%,https://www.youtube.com/watch?v=uBc1wkTMywM,2023-03-10,2023-03-16
19,20,27.0,Me Atraiu (Ao Vivo),Gabriela Rocha,6,4336883,10.1%,https://www.youtube.com/watch?v=Z6cONvRUFZQ,2023-03-10,2023-03-16
20,21,23.0,X1,MC Cabelinho & Dallass,51,4202629,-3.2%,https://www.youtube.com/watch?v=zgdQsLH7sDw,2023-03-10,2023-03-16
21,22,19.0,Facilita Aí,Zé Felipe,6,3957614,-12.7%,https://www.youtube.com/watch?v=u8PI0ASpG4U,2023-03-10,2023-03-16
22,23,24.0,Altas Loucurinhas (Uni Duni Tê) (Ao Vivo),Matheus Fernandes,6,3943922,-5.1%,https://www.youtube.com/watch?v=JFf_IKPC6RM,2023-03-10,2023-03-16
23,24,21.0,Parecia Tempestade (feat. MC Danny),SONY NO BEAT & felupe,13,3740728,-15.5%,https://www.youtube.com/watch?v=vsAPYtF50VI,2023-03-10,2023-03-16
24,25,25.0,Love Absurdo,"Mari Fernandez, MC Ryan SP & Mc Daniel",5,3578126,-11.6%,https://www.youtube.com/watch?v=c-9KKQX4vwA,2023-03-10,2023-03-16
25,26,31.0,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",25,3530436,-4.4%,https://www.youtube.com/watch?v=69-jnA4QLSM,2023-03-10,2023-03-16
26,27,29.0,Bombonzinho (Ao Vivo),Israel & Rodolffo & Ana Castela,19,3484398,-9.5%,https://www.youtube.com/watch?v=t050lriI0_w,2023-03-10,2023-03-16
27,28,73.0,BEBÊ TÁ SOLTA,Yuri Redicopa & Dj Bnão,2,3427895,89.9%,https://www.youtube.com/watch?v=1HmP3XYkdnQ,2023-03-10,2023-03-16
28,29,26.0,Sereia,"Orochi, MC Ryan SP, Oruam & Xamã",20,3350887,-15.1%,https://www.youtube.com/watch?v=24lfgigKHqQ,2023-03-10,2023-03-16
