,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Zona De Perigo,Léo Santana,5,14605636,-46.6%,https://www.youtube.com/watch?v=0cnUcoXllMM,2023-02-24,2023-03-02
1,2,3.0,Lovezinho (Sexy Version) (Remix) (feat. DJ Garcez),Treyce,3,14012248,36.3%,https://www.youtube.com/watch?v=,2023-02-24,2023-03-02
2,3,2.0,Leão,Marília Mendonça,12,12815744,-11.8%,https://www.youtube.com/watch?v=tI55Zu9uZEM,2023-02-24,2023-03-02
3,4,9.0,Nosso Quadro,Ana Castela,4,7981004,13.5%,https://www.youtube.com/watch?v=r9GrcxTGNWg,2023-02-24,2023-03-02
4,5,4.0,Coração de Gelo,WIU,13,7823270,-8.2%,https://www.youtube.com/watch?v=p03BWB5SN4M,2023-02-24,2023-03-02
5,6,7.0,Luz do Luar,Mc Tato & Dj ak beats,12,6636490,-16.3%,https://www.youtube.com/watch?v=P5AnIr0_6tw,2023-02-24,2023-03-02
6,7,5.0,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",15,6265601,-25.8%,https://www.youtube.com/watch?v=5fI3cK7iDeg,2023-02-24,2023-03-02
7,8,11.0,Love Gostosinho (Ao Vivo),NATTAN & Felipe Amorim,8,5794174,-11%,https://www.youtube.com/watch?v=6kiJt7WTTM4,2023-02-24,2023-03-02
8,9,13.0,Felina,WIU & MC Ryan SP,23,5475569,-5.4%,https://www.youtube.com/watch?v=wFBp_PHXrf4,2023-02-24,2023-03-02
9,10,8.0,Pega o Guanabara (Ao Vivo),Wesley Safadão & Alanzim Coreano,21,5445032,-23.7%,https://www.youtube.com/watch?v=uBc1wkTMywM,2023-02-24,2023-03-02
10,11,6.0,Facilita Aí,Zé Felipe,4,5069320,-36.1%,https://www.youtube.com/watch?v=u8PI0ASpG4U,2023-02-24,2023-03-02
11,12,19.0,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,11,5061556,-0.6%,https://www.youtube.com/watch?v=sOgYk0iXNls,2023-02-24,2023-03-02
12,13,21.0,MINHA CURA,MC Cabelinho,9,4956151,7.8%,https://www.youtube.com/watch?v=har3c93pJe0,2023-02-24,2023-03-02
13,14,10.0,Parecia Tempestade (feat. MC Danny),SONY NO BEAT & felupe,11,4849997,-26.4%,https://www.youtube.com/watch?v=vsAPYtF50VI,2023-02-24,2023-03-02
14,15,17.0,Coladin (Minha Deusa),Zé Vaqueiro,13,4812084,-12.2%,https://www.youtube.com/watch?v=eihpkV7KSKo,2023-02-24,2023-03-02
15,16,14.0,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,7,4748624,-15.9%,https://www.youtube.com/watch?v=29WR7F4TDUI,2023-02-24,2023-03-02
16,17,28.0,Sem Aliança no Dedo,MC Xenon,3,4388569,12.1%,https://www.youtube.com/watch?v=eOTJtXleRcE,2023-02-24,2023-03-02
17,18,20.0,Sereia,"Orochi, MC Ryan SP, Oruam & Xamã",18,4348943,-10.5%,https://www.youtube.com/watch?v=24lfgigKHqQ,2023-02-24,2023-03-02
18,19,12.0,Deixa eu botar meu boneco (Baile do Polly 2.0),Oh Polêmico,8,4267358,-32.4%,https://www.youtube.com/watch?v=_xl7YEj7IBM,2023-02-24,2023-03-02
19,20,18.0,Bombonzinho (Ao Vivo),Israel & Rodolffo & Ana Castela,17,4254429,-19.9%,https://www.youtube.com/watch?v=t050lriI0_w,2023-02-24,2023-03-02
20,21,33.0,Altas Loucurinhas (Uni Duni Tê) (Ao Vivo),Matheus Fernandes,4,4145675,13.7%,https://www.youtube.com/watch?v=JFf_IKPC6RM,2023-02-24,2023-03-02
