,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
80,81,90.0,Aliança,"MC Ryan SP, Orochi, Pedro Lotto, MC Cabelinho, MC Don Juan & Paiva Prod",3,1740638,4.7%,https://www.youtube.com/watch?v=I6-MS7YqDso,2022-06-10,2022-06-16
81,82,,Quarta Cadeira (Ao Vivo) (feat. Jorge & Mateus),Matheus & Kauan,53,1733046,,https://www.youtube.com/watch?v=BEz8l69aI8Y,2022-06-10,2022-06-16
82,83,100.0,Falta Você,Thiaguinho,2,1707479,13.2%,https://www.youtube.com/watch?v=Qj-qS4aV0UY,2022-06-10,2022-06-16
83,84,91.0,Another Love,Tom Odell,3,1687057,1.7%,https://www.youtube.com/watch?v=MwpMEbgC7DA,2022-06-10,2022-06-16
84,85,88.0,Unstoppable,Sia,20,1649191,-1.5%,https://www.youtube.com/watch?v=YaEG2aWJnZ8,2022-06-10,2022-06-16
85,86,,Revoada Sem Você,MC Ryan SP & Pedro Lotto,1,1644767,,https://www.youtube.com/watch?v=ho7eGlwBzfk,2022-06-10,2022-06-16
86,87,,Dior,"BIN, Major RD, Mainstreet & Ajaxx",1,1636704,,https://www.youtube.com/watch?v=cE-mBCBuxYQ,2022-06-10,2022-06-16
87,88,,Pino da Granada (Ao Vivo em Rio Preto),Murilo Huff,2,1595672,,https://www.youtube.com/watch?v=CWJc5gepckI,2022-06-10,2022-06-16
88,89,97.0,Vem Cá,Pelé MilFlows,15,1584019,3.3%,https://www.youtube.com/watch?v=lV2plyhSRBU,2022-06-10,2022-06-16
89,90,96.0,Vagabundo Chora (Ao Vivo),Guilherme & Benuto,2,1578695,1.6%,https://www.youtube.com/watch?v=5pHiUJONzgo,2022-06-10,2022-06-16
90,91,,ANACONDA *o* ~~~,Luísa Sonza & Mariah Angeliq ,21,1562450,,https://www.youtube.com/watch?v=iLTR0UyG2Yo,2022-06-10,2022-06-16
91,92,,Festa de Vagabundo,Mc Paiva ZS & Kotim,1,1549399,,https://www.youtube.com/watch?v=8xxXjzRlcjQ,2022-06-10,2022-06-16
92,93,78.0,Deixa Nós Viver em Paz,"MC Tuto, Mc Kako, MC Joãozinho VT, DJ BOY & Matheuszin DJ",10,1544837,-14.7%,https://www.youtube.com/watch?v=lxTFsDzF-nc,2022-06-10,2022-06-16
93,94,,DANÇARINA (Remix),PEDRO SAMPAIO & MC Pedrinho,1,1540820,,https://www.youtube.com/watch?v=I_gwjhvXxzM,2022-06-10,2022-06-16
94,95,93.0,Sweater Weather,The Neighbourhood,8,1523915,-5.6%,https://www.youtube.com/watch?v=GCdwKhTtNNw,2022-06-10,2022-06-16
95,96,,Câmera Lenta (Ao Vivo),Mari Fernandez,1,1504682,,https://www.youtube.com/watch?v=Bs3kAyGKgSM,2022-06-10,2022-06-16
96,97,,Pras Novinha (feat. DJ Pedrin),"Mc Livinho, Dj LK da Escócia & DJ Breno",1,1504024,,https://www.youtube.com/watch?v=vGBJmgZSeRc,2022-06-10,2022-06-16
97,98,,Vai Doer Mais (Ao Vivo),Mari Fernandez,2,1501244,,https://www.youtube.com/watch?v=SpyKD3Y8I3o,2022-06-10,2022-06-16
98,99,,Amar Não é Obrigação (Ao Vivo),Mari Fernandez,1,1498166,,https://www.youtube.com/watch?v=oMtLKDH_VtE,2022-06-10,2022-06-16
99,100,84.0,Foi por Pouco,MC Paulin da Capital,8,1466776,-14.3%,https://www.youtube.com/watch?v=Fif726PWiTM,2022-06-10,2022-06-16
