,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Felina,WIU & MC Ryan SP,7,8519241,0.5%,https://www.youtube.com/watch?v=wFBp_PHXrf4,2022-11-04,2022-11-10
1,2,3.0,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,7,8354506,9.5%,https://www.youtube.com/watch?v=af8fdbaB8JY,2022-11-04,2022-11-10
2,3,2.0,Alemãozin,Oruam,6,8092171,1%,https://www.youtube.com/watch?v=rALK230exU0,2022-11-04,2022-11-10
3,4,10.0,Sereia,"Orochi, MC Ryan SP, Oruam & Xamã",2,6826825,22.4%,https://www.youtube.com/watch?v=24lfgigKHqQ,2022-11-04,2022-11-10
4,5,4.0,Haja Colírio (Ao Vivo) (feat. Hugo & Guilherme),Guilherme & Benuto,16,6789943,-1.1%,https://www.youtube.com/watch?v=qjxNM9qF3LA,2022-11-04,2022-11-10
5,6,8.0,Farra 100 Limite (Live),Deavele Santos & Wesley Safadão,7,6352745,9.7%,https://www.youtube.com/watch?v=J3H--06Xw6g,2022-11-04,2022-11-10
6,7,5.0,Tem Cabaré Essa Noite,Nivaldo Marques & NATTAN,18,5999930,-8.6%,https://www.youtube.com/watch?v=WiNYFwIfg4w,2022-11-04,2022-11-10
7,8,7.0,Casei Com a Putaria (feat. Love Funk),"Mc Paiva ZS, MC Ryan SP & Love Funk",19,5988135,-1.9%,https://www.youtube.com/watch?v=8NjXVsLHIg8,2022-11-04,2022-11-10
8,9,11.0,Pega o Guanabara (Ao Vivo),Wesley Safadão & Alanzim Coreano,5,5531313,3.2%,https://www.youtube.com/watch?v=uBc1wkTMywM,2022-11-04,2022-11-10
9,10,6.0,"Pipoco (feat. Melody, Dj Chris No Beat & Luan Pereira & Dj Chris No Beat)",Ana Castela,25,5471100,-10.8%,https://www.youtube.com/watch?v=69JAoslGYI8,2022-11-04,2022-11-10
10,11,9.0,Te Love (Ao Vivo),Kevi Jonny,10,5049453,-11.7%,https://www.youtube.com/watch?v=vBQbH4mA_z0,2022-11-04,2022-11-10
11,12,12.0,X1,MC Cabelinho & Dallass,33,4945549,-0.3%,https://www.youtube.com/watch?v=zgdQsLH7sDw,2022-11-04,2022-11-10
12,13,18.0,Mal Feito (Ao Vivo),Hugo & Guilherme & Marília Mendonça,43,4819027,15.7%,https://www.youtube.com/watch?v=kyfXEMqvLgU,2022-11-04,2022-11-10
13,14,13.0,Fala Mal de Mim (Ao Vivo),Gusttavo Lima,18,4745542,-4.2%,https://www.youtube.com/watch?v=hOGuaMazCz8,2022-11-04,2022-11-10
14,15,14.0,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,29,4431460,-7.1%,https://www.youtube.com/watch?v=psdZRggL7cI,2022-11-04,2022-11-10
15,16,15.0,Set Tatuapé Conceito 2,"MC Joãozinho VT, DJ BOY, Dj GM, Mc Kako, MC Ryan SP, MC GP, Mc Erik & Dj GM",20,4347322,-2.3%,https://www.youtube.com/watch?v=nbTAKkjnV_Q,2022-11-04,2022-11-10
16,17,17.0,Novinha do Onlyfans (Tchan Ran Tchan Tchan),Kadu Martins,3,4312880,3.2%,https://www.youtube.com/watch?v=vdbhKBGbsVM,2022-11-04,2022-11-10
17,18,,Bombonzinho (Ao Vivo),Israel & Rodolffo & Ana Castela,1,4160561,,https://www.youtube.com/watch?v=t050lriI0_w,2022-11-04,2022-11-10
18,19,24.0,Poesia Acústica 13,"Chris MC, Salve Malak, Tz da Coronel, MC Cabelinho, Chefin, L7NNON, Luísa Sonza, Oruam, Xamã & N.I.N.A",8,4156485,11.7%,https://www.youtube.com/watch?v=69-jnA4QLSM,2022-11-04,2022-11-10
19,20,19.0,NÉ SEGREDO,MC Cabelinho,8,4140774,-0.3%,https://www.youtube.com/watch?v=GqLrlHHeww0,2022-11-04,2022-11-10
20,21,34.0,Giro Loko,"DJ BOY, MC Joãozinho VT, MC Ryan SP, MC Tuto, Mc Kadu, Mc Kanhoto & MC Magal",8,4090029,32.4%,https://www.youtube.com/watch?v=1CIIIv9dfzg,2022-11-04,2022-11-10
21,22,16.0,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,32,3912474,-10.2%,https://www.youtube.com/watch?v=rTJSWmgbVwA,2022-11-04,2022-11-10
22,23,26.0,Set Wesley Alemão,"MC Lipi , MC Paulin da Capital, MC Lemos, Gabb MC, Mc Paiva ZS, MC Lele JP, Mc Piedro & MC Ryan SP",10,3758289,2.1%,https://www.youtube.com/watch?v=,2022-11-04,2022-11-10
23,24,27.0,Ô Lá na Roça (Ao Vivo),Felipe & Murillo & Ana Castela,16,3694472,1.7%,https://www.youtube.com/watch?v=pPxs52_MVIU,2022-11-04,2022-11-10
24,25,22.0,Seu Perfil (Ao Vivo),Henrique & Juliano,41,3637005,-3.4%,https://www.youtube.com/watch?v=KvAagUxO3OY,2022-11-04,2022-11-10
25,26,28.0,Esperando Você / Mundo Inteiro (Ao Vivo),João Gomes & Yara Tchê,5,3507872,-1.8%,https://www.youtube.com/watch?v=FQgZAj45ojY,2022-11-04,2022-11-10
26,27,25.0,Doce Veneno,"Mc Paiva ZS, Love Funk & Kotim",15,3469185,-5.8%,https://www.youtube.com/watch?v=thfYx-W63ws,2022-11-04,2022-11-10
27,28,,DEPOIS DO UNIVERSO,Giulia Be,1,3299772,,https://www.youtube.com/watch?v=DwY36fs3c_E,2022-11-04,2022-11-10
28,29,23.0,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",23,3295761,-12%,https://www.youtube.com/watch?v=NbB6qMA2lts,2022-11-04,2022-11-10
29,30,32.0,Gostosinha é Ela,Felipe Amorim,16,3217147,-1.4%,https://www.youtube.com/watch?v=zSRjeUpQUwI,2022-11-04,2022-11-10
30,31,30.0,Unholy (Live),Sam Smith & Kim Petras,7,3131415,-7.3%,https://www.youtube.com/watch?v=Uq9gPaIzbe8,2022-11-04,2022-11-10
31,32,29.0,Tubarão Te Amo (feat. Mc Jhenny & MC RF),"Dj LK da Escócia, Tchakabum & MC Ryan SP",4,3044841,-12.1%,https://www.youtube.com/watch?v=tBdx1b40rfU,2022-11-04,2022-11-10
