,Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL,week_open,week_close
0,1,1.0,Bandido,Zé Felipe & Mc Mari,2,15381537,6.9%,https://www.youtube.com/watch?v=YxGYumo6tpU,2022-06-24,2022-06-30
1,2,2.0,Termina Comigo Antes (Ao Vivo),Gusttavo Lima,13,9381651,0.2%,https://www.youtube.com/watch?v=rTJSWmgbVwA,2022-06-24,2022-06-30
2,3,4.0,Tchuco Nela,MC Rogerinho & Wesley Safadão,11,8374372,3.4%,https://www.youtube.com/watch?v=dEjA3uw5s3I,2022-06-24,2022-06-30
3,4,3.0,Balanço Da Rede (Ao Vivo),Matheus Fernandes,16,7843527,-12%,https://www.youtube.com/watch?v=vAM1xXdRnH0,2022-06-24,2022-06-30
4,5,6.0,Áudio Que Te Entrega,"Léo Santana, MC Don Juan & Mari Fernandez",14,7500897,1%,https://www.youtube.com/watch?v=b7A98jz4uUA,2022-06-24,2022-06-30
5,6,5.0,Tu Tava Na Revoada,Wesley Safadão,6,6877326,-9.7%,https://www.youtube.com/watch?v=GmlBAosY3V0,2022-06-24,2022-06-30
6,7,9.0,Comunicação Falhou (Ao Vivo),Mari Fernandez & NATTAN,10,6761764,18.4%,https://www.youtube.com/watch?v=psdZRggL7cI,2022-06-24,2022-06-30
7,8,44.0,Baile no Morro,MC Tairon & Mc Vitin da Igrejinha,2,6620445,118.7%,https://www.youtube.com/watch?v=4zhowmwBCuw,2022-06-24,2022-06-30
8,9,7.0,Cê Tá Preparada (Ao Vivo) (feat. Marília Mendonça),Tayrone,50,6217277,0.9%,https://www.youtube.com/watch?v=jW7j41mbxXU,2022-06-24,2022-06-30
9,10,19.0,DANÇARINA (Remix),PEDRO SAMPAIO & MC Pedrinho,21,5792809,19%,https://www.youtube.com/watch?v=I_gwjhvXxzM,2022-06-24,2022-06-30
10,11,32.0,Ai Preto,"L7NNON, DJ Biel do Furduncinho & Bianca",4,5394583,48.9%,https://www.youtube.com/watch?v=NbB6qMA2lts,2022-06-24,2022-06-30
11,12,14.0,Me Chama de Amor (feat. Mc Treyce) (feat. Mc Treyce),O Tubarão,12,5350945,4.3%,https://www.youtube.com/watch?v=J9AfRmtdqGs,2022-06-24,2022-06-30
12,13,10.0,Sentadona (Remix),"Davi Kneip, Mc Frog, Dj Gabriel do Borel & Luísa Sonza",18,5249016,-4.9%,https://www.youtube.com/watch?v=VKaLjHZJ-GY,2022-06-24,2022-06-30
13,14,11.0,Bloqueado (Ao Vivo),Gusttavo Lima,31,5221765,-5.1%,https://www.youtube.com/watch?v=14C28JSO-sg,2022-06-24,2022-06-30
14,15,8.0,Malvada,Zé Felipe,22,5183655,-14.8%,https://www.youtube.com/watch?v=r0mNwyywHIY,2022-06-24,2022-06-30
15,16,21.0,"Pipoco (feat. Melody, Dj Chris No Beat & Luan Pereira & Dj Chris No Beat)",Ana Castela,6,5166477,7.1%,https://www.youtube.com/watch?v=69JAoslGYI8,2022-06-24,2022-06-30
16,17,17.0,Dengo (Ao Vivo),João Gomes,8,4980995,0%,https://www.youtube.com/watch?v=mqYjyQG11GQ,2022-06-24,2022-06-30
17,18,18.0,Intuição (Ao Vivo),Mari Fernandez,8,4970269,1%,https://www.youtube.com/watch?v=rfkXgby-xn0,2022-06-24,2022-06-30
18,19,65.0,Pras Novinha (feat. DJ Pedrin),"Mc Livinho, Dj LK da Escócia & DJ Breno",3,4955656,110.6%,https://www.youtube.com/watch?v=vGBJmgZSeRc,2022-06-24,2022-06-30
